id,name
100017,Senátorský klub SPO+KSČM+Severočech
100018,Nezařazení
100001,Senátorský klub Občanské demokratické strany
100008,Senátorský klub ANO + Severočeši.cz
100004,Senátorský klub České strany sociálně demokratické
100019,Senátorský klub Zelení - nezávislí
100013,Senátorský klub KDU-ČSL a nezávislí
100015,Klub Starostové a nezávislí
