id,name
100004,Senátorský klub České strany sociálně demokratické
100009,Senátorský klub Křesťanské a demokratické unie - Československé strany lidové
100018,Nezařazení
100003,Klub TOP 09 a Starostové
100001,Senátorský klub Občanské demokratické strany
