id,name
100002,Klub otevřené demokracie
100020,"Senátorský klub ""Nezařazení"""
100014,"Senátorský klub ""Nezávislí"""
100004,Senátorský klub České strany sociálně demokratické
100001,Senátorský klub Občanské demokratické strany
100009,Senátorský klub Křesťanské a demokratické unie - Československé strany lidové
100018,Nezařazení
