id,name,state
54-113,IRACEMA PORTELLA,Piauí
54-114,JÚLIO CESAR,Piauí
54-115,JESUS RODRIGUES,Piauí
54-116,OSMAR JÚNIOR,Piauí
54-117,MARLLOS SAMPAIO,Piauí
54-118,PAES LANDIM,Piauí
54-119,FÁBIO FARIA,Rio Grande do Norte
54-120,FELIPE MAIA,Rio Grande do Norte
54-121,FÁTIMA BEZERRA,Rio Grande do Norte
54-122,BETINHO ROSADO,Rio Grande do Norte
54-123,HENRIQUE EDUARDO ALVES,Rio Grande do Norte
54-124,JOÃO MAIA,Rio Grande do Norte
54-125,SANDRA ROSADO,Rio Grande do Norte
54-126,PAULO WAGNER,Rio Grande do Norte
54-127,DAMIÃO FELICIANO,Paraíba
54-128,EFRAIM FILHO,Paraíba
54-129,AGUINALDO RIBEIRO,Paraíba
54-130,MANOEL JUNIOR,Paraíba
54-131,BENJAMIN MARANHÃO,Paraíba
54-132,HUGO MOTTA,Paraíba
54-133,LUIZ COUTO,Paraíba
54-134,NILDA GONDIM,Paraíba
54-135,ROMERO RODRIGUES,Paraíba
54-136,WELLINGTON ROBERTO,Paraíba
54-137,RUY CARNEIRO,Paraíba
54-139,WILSON FILHO,Paraíba
54-140,ANA ARRAES,Pernambuco
54-141,FERNANDO FERRO,Pernambuco
54-142,ANDERSON FERREIRA,Pernambuco
54-143,GONZAGA PATRIOTA,Pernambuco
54-144,AUGUSTO COUTINHO,Pernambuco
54-145,INOCÊNCIO OLIVEIRA,Pernambuco
54-146,BRUNO ARAÚJO,Pernambuco
54-147,JOSÉ CHAVES,Pernambuco
54-148,DANILO CABRAL,Pernambuco
54-149,JOÃO PAULO  LIMA,Pernambuco
54-150,JORGE CORTE REAL,Pernambuco
54-151,JOSÉ AUGUSTO MAIA,Pernambuco
54-152,CARLOS EDUARDO CADOCA,Pernambuco
54-153,LUCIANA SANTOS,Pernambuco
54-154,MENDONÇA FILHO,Pernambuco
54-155,PASTOR EURICO,Pernambuco
54-156,EDUARDO DA FONTE,Pernambuco
54-157,ROBERTO TEIXEIRA,Pernambuco
54-158,FERNANDO COELHO FILHO,Pernambuco
54-159,SERGIO GUERRA,Pernambuco
54-160,SILVIO COSTA,Pernambuco
54-161,PEDRO EUGÊNIO,Pernambuco
54-162,ARTHUR LIRA,Alagoas
54-163,RAUL HENRY,Pernambuco
54-164,WOLNEY QUEIROZ,Pernambuco
54-165,CELIA ROCHA,Alagoas
54-166,GIVALDO CARIMBÃO,Alagoas
54-167,JOÃO LYRA,Alagoas
54-168,MAURÍCIO QUINTELLA LESSA,Alagoas
54-169,RENAN FILHO,Alagoas
54-170,ROSINHA DA ADEFAL,Alagoas
54-171,RUI PALMEIRA,Alagoas
54-172,JOAQUIM BELTRÃO,Alagoas
54-173,ALMEIDA LIMA,Sergipe
54-174,ANDRE MOURA,Sergipe
54-175,HELENO SILVA,Sergipe
54-176,LAERCIO OLIVEIRA,Sergipe
54-177,MÁRCIO MACÊDO,Sergipe
54-178,ROGERIO CARVALHO,Sergipe
54-179,MENDONÇA PRADO,Sergipe
54-180,ALICE PORTUGAL,Bahia
54-181,ANTONIO CARLOS MAGALHÃES NETO,Bahia
54-182,AFONSO FLORENCE,Bahia
54-183,VALADARES FILHO,Sergipe
54-184,AMAURI TEIXEIRA,Bahia
54-185,GERALDO SIMÕES,Bahia
54-186,CLAUDIO CAJADO,Bahia
54-187,JOÃO CARLOS BACELAR,Bahia
54-188,DANIEL ALMEIDA,Bahia
54-189,ANTONIO BRITO,Bahia
54-190,FÁBIO SOUTO,Bahia
54-191,ANTONIO IMBASSAHY,Bahia
54-192,ARTHUR OLIVEIRA MAIA,Bahia
54-193,EDSON PIMENTA,Bahia
54-194,ERIVELTON SANTANA,Bahia
54-195,FELIX JÚNIOR,Bahia
54-196,FERNANDO TORRES,Bahia
54-197,JOSÉ CARLOS ARAÚJO,Bahia
54-198,JÂNIO NATAL,Bahia
54-199,JOÃO LEÃO,Bahia
54-200,MARCOS MEDRADO,Bahia
54-201,JOSÉ NUNES,Bahia
54-202,JOSIAS GOMES,Bahia
54-203,JOSÉ ROCHA,Bahia
54-204,LUIZ ALBERTO,Bahia
54-205,LUCIO VIEIRA LIMA,Bahia
54-206,JUTAHY JUNIOR,Bahia
54-207,LUIZ ARGÔLO,Bahia
54-208,MAURÍCIO TRINDADE,Bahia
54-209,NELSON PELLEGRINO,Bahia
54-210,MÁRIO NEGROMONTE,Bahia
54-211,ROBERTO BRITTO,Bahia
54-212,MÁRCIO MARINHO,Bahia
54-213,SÉRGIO BRITO,Bahia
54-214,PAULO MAGALHÃES,Bahia
54-215,OZIEL OLIVEIRA,Bahia
54-216,RUI COSTA,Bahia
54-217,ZEZÉU RIBEIRO,Bahia
54-218,VALMIR ASSUNÇÃO,Bahia
54-219,WALDENOR PEREIRA,Bahia
54-220,ADEMIR CAMILO,Minas Gerais
54-221,BERNARDO SANTANA DE VASCONCELLO,Minas Gerais
54-222,CARLAILE PEDROSA,Minas Gerais
54-223,ARACELY DE PAULA,Minas Gerais
54-224,AELTON FREITAS,Minas Gerais
54-225,ALEXANDRE SILVEIRA,Minas Gerais
54-226,CARLOS MELLES,Minas Gerais
54-227,ANTÔNIO ANDRADE,Minas Gerais
54-228,DIEGO ANDRADE,Minas Gerais
54-229,ANTÔNIO ROBERTO,Minas Gerais
54-230,EDUARDO BARBOSA,Minas Gerais
54-231,DIMAS FABIANO,Minas Gerais
54-232,BILAC PINTO,Minas Gerais
54-233,DOMINGOS SÁVIO,Minas Gerais
54-234,GILMAR MACHADO,Minas Gerais
54-235,DR. GRILO,Minas Gerais
54-236,GERALDO THADEU,Minas Gerais
54-237,EDUARDO AZEREDO,Minas Gerais
54-238,FÁBIO RAMALHO,Minas Gerais
54-239,JOÃO MAGALHÃES,Minas Gerais
54-240,JAIME MARTINS,Minas Gerais
54-241,GEORGE HILTON,Minas Gerais
54-242,EROS BIONDINI,Minas Gerais
54-243,LINCOLN PORTELA,Minas Gerais
54-244,GABRIEL GUIMARÃES,Minas Gerais
54-245,LAEL VARELLA,Minas Gerais
54-246,JÔ MORAES,Minas Gerais
54-247,MÁRCIO REINALDO MOREIRA,Minas Gerais
54-248,NARCIO RODRIGUES,Minas Gerais
54-249,JOSE HUMBERTO,Minas Gerais
54-250,JÚLIO DELGADO,Minas Gerais
54-251,LUIS TIBÉ,Minas Gerais
54-252,MAURO LOPES,Minas Gerais
54-253,LEONARDO MONTEIRO,Minas Gerais
54-254,MARCUS PESTANA,Minas Gerais
54-255,LEONARDO QUINTÃO,Minas Gerais
54-256,LUIZ FERNANDO FARIA,Minas Gerais
54-257,MARCOS MONTES,Minas Gerais
54-258,NEWTON CARDOSO,Minas Gerais
54-259,PADRE JOAO,Minas Gerais
54-260,MÁRIO DE OLIVEIRA,Minas Gerais
54-261,MIGUEL CORRÊA,Minas Gerais
54-262,RENZO BRAZ,Minas Gerais
54-263,PAULO ABI-ACKEL,Minas Gerais
54-264,TONINHO PINHEIRO,Minas Gerais
54-265,SARAIVA FELIPE,Minas Gerais
54-266,PAULO PIAU,Minas Gerais
54-267,WALTER TOSTA,Minas Gerais
54-268,RODRIGO DE CASTRO,Minas Gerais
54-269,ODAIR CUNHA,Minas Gerais
54-270,WELITON PRADO,Minas Gerais
54-271,ZÉ SILVA,Minas Gerais
54-272,REGINALDO LOPES,Minas Gerais
54-273,IRINY LOPES,Espírito Santo
54-274,AUDIFAX,Espírito Santo
54-275,MANATO,Espírito Santo
54-276,CESAR COLNAGO,Espírito Santo
54-277,LELO COIMBRA,Espírito Santo
54-278,DR. JORGE SILVA,Espírito Santo
54-279,LAURIETE,Espírito Santo
54-280,PAULO FOLETTO,Espírito Santo
54-281,SUELI VIDIGAL,Espírito Santo
54-282,ROSE DE FREITAS,Espírito Santo
54-283,ANDREIA ZITO,Rio de Janeiro
54-284,ALEXANDRE CARDOSO,Rio de Janeiro
54-285,ALEXANDRE SANTOS,Rio de Janeiro
54-286,ADRIAN,Rio de Janeiro
54-287,ALESSANDRO MOLON,Rio de Janeiro
54-288,AROLDE DE OLIVEIRA,Rio de Janeiro
54-289,ANTHONY GAROTINHO,Rio de Janeiro
54-290,AUREO,Rio de Janeiro
54-291,BENEDITA DA SILVA,Rio de Janeiro
54-292,CRISTIANO,Rio de Janeiro
54-293,DR. ADILSON SOARES,Rio de Janeiro
54-294,DR. ALUIZIO,Rio de Janeiro
54-295,CHICO ALENCAR,Rio de Janeiro
54-296,DR. PAULO CÉSAR,Rio de Janeiro
54-297,FRANCISCO FLORIANO,Rio de Janeiro
54-298,EDSON EZEQUIEL,Rio de Janeiro
54-299,EDSON SANTOS,Rio de Janeiro
54-300,EDUARDO CUNHA,Rio de Janeiro
54-301,FELIPE BORNIER,Rio de Janeiro
54-302,JAIR BOLSONARO,Rio de Janeiro
54-303,FILIPE PEREIRA,Rio de Janeiro
54-304,GLAUBER BRAGA,Rio de Janeiro
54-305,JANDIRA FEGHALI,Rio de Janeiro
54-306,HUGO LEAL,Rio de Janeiro
54-307,JEAN WYLLYS,Rio de Janeiro
54-308,JULIO LOPES,Rio de Janeiro
54-309,LILIAM SÁ,Rio de Janeiro
54-310,JORGE BITTAR,Rio de Janeiro
54-311,MARCELO MATOS,Rio de Janeiro
54-312,LEONARDO PICCIANI,Rio de Janeiro
54-313,LUIZ SÉRGIO,Rio de Janeiro
54-314,PEDRO PAULO,Rio de Janeiro
54-315,NEILTON MULIM,Rio de Janeiro
54-316,OTAVIO LEITE,Rio de Janeiro
54-317,MIRO TEIXEIRA,Rio de Janeiro
54-318,RODRIGO BETHLEM,Rio de Janeiro
54-319,ROMÁRIO,Rio de Janeiro
54-320,SERGIO ZVEITER,Rio de Janeiro
54-321,ALFREDO SIRKIS,Rio de Janeiro
54-322,RODRIGO MAIA,Rio de Janeiro
54-323,STEPAN NERCESSIAN,Rio de Janeiro
54-324,VITOR PAULO,Rio de Janeiro
54-325,WALNEY ROCHA,Rio de Janeiro
54-326,WASHINGTON REIS,Rio de Janeiro
54-327,SIMÃO SESSIM,Rio de Janeiro
54-328,ZOINHO,Rio de Janeiro
54-329,ABELARDO CAMARINHA,São Paulo
54-330,ALINE CORRÊA,São Paulo
54-331,ALDO REBELO,São Paulo
54-332,ANTONIO CARLOS MENDES THAME,São Paulo
54-333,ANTONIO BULHÕES,São Paulo
54-334,ALEXANDRE LEITE,São Paulo
54-335,BRUNA FURLAN,São Paulo
54-336,ARLINDO CHINAGLIA,São Paulo
54-337,ARNALDO FARIA DE SÁ,São Paulo
54-338,CARLOS SAMPAIO,São Paulo
54-339,ARNALDO JARDIM,São Paulo
54-340,BETO MANSUR,São Paulo
54-341,CARLINHOS ALMEIDA,São Paulo
54-342,DEVANIR RIBEIRO,São Paulo
54-343,DELEGADO PROTÓGENES,São Paulo
54-344,EDINHO ARAÚJO,São Paulo
54-345,ELI CORREA FILHO,São Paulo
54-346,DIMAS RAMALHO,São Paulo
54-347,GABRIEL CHALITA,São Paulo
54-348,GUILHERME MUSSI,São Paulo
54-349,JEFFERSON CAMPOS,São Paulo
54-350,DUARTE NOGUEIRA,São Paulo
54-351,EDSON APARECIDO,São Paulo
54-352,EMANUEL FERNANDES,São Paulo
54-353,JONAS DONIZETTE,São Paulo
54-354,JOSÉ DE FILIPPI,São Paulo
54-355,JUNJI ABE,São Paulo
54-356,KEIKO OTA,São Paulo
54-357,GUILHERME CAMPOS,São Paulo
54-358,JANETE ROCHA PIETÁ,São Paulo
54-359,IVAN VALENTE,São Paulo
54-360,JILMAR TATTO,São Paulo
54-361,JOÃO PAULO CUNHA,São Paulo
54-362,JOÃO DADO,São Paulo
54-363,JORGE TADEU MUDALEN,São Paulo
54-364,JOSÉ ANÍBAL,São Paulo
54-365,LUIZ FERNANDO MACHADO,São Paulo
54-366,MARA GABRILLI,São Paulo
54-367,JOSÉ MENTOR,São Paulo
54-368,MÁRCIO FRANÇA,São Paulo
54-370,MARCELO AGUIAR,São Paulo
54-371,LUIZA ERUNDINA,São Paulo
54-372,PAULO PEREIRA DA SILVA,São Paulo
54-373,PAULO MALUF,São Paulo
54-374,MILTON MONTI,São Paulo
54-375,MISSIONÁRIO JOSÉ OLIMPIO,São Paulo
54-376,PAULO TEIXEIRA,São Paulo
54-377,NEWTON LIMA,São Paulo
54-378,OTONIEL LIMA,São Paulo
54-379,PASTOR MARCO FELICIANO,São Paulo
54-380,PAULO FREIRE,São Paulo
54-381,NELSON MARQUEZELLI,São Paulo
54-382,PENNA,São Paulo
54-383,RICARDO IZAR,São Paulo
54-384,RICARDO TRIPOLI,São Paulo
54-385,ROBERTO DE LUCENA,São Paulo
54-386,ROBERTO SANTIAGO,São Paulo
54-387,ROBERTO FREIRE,São Paulo
54-388,RODRIGO GARCIA,São Paulo
54-389,CÂNDIDO VACCAREZZA,São Paulo
54-390,RICARDO BERZOINI,São Paulo
54-391,SALVADOR ZIMBALDI,São Paulo
54-392,TIRIRICA,São Paulo
54-393,VALDEMAR COSTA NETO,São Paulo
54-394,VAZ DE LIMA,São Paulo
54-395,VICENTE CANDIDO,São Paulo
54-396,VICENTINHO,São Paulo
54-397,WILLIAM DIB,São Paulo
54-398,CARLOS ZARATTINI,São Paulo
54-399,JÚLIO CAMPOS,Mato Grosso
54-400,CARLOS BEZERRA,Mato Grosso
54-401,ELIENE LIMA,Mato Grosso
54-402,HOMERO PEREIRA,Mato Grosso
54-403,PEDRO HENRY,Mato Grosso
54-404,VALTENIR PEREIRA,Mato Grosso
54-405,SÁGUAS MORAES,Mato Grosso
54-406,WELLINGTON FAGUNDES,Mato Grosso
54-407,ERIKA KOKAY,Distrito Federal
54-408,IZALCI,Distrito Federal
54-409,JAQUELINE RORIZ,Distrito Federal
54-410,LUIZ PITIMAN,Distrito Federal
54-411,MAGELA,Distrito Federal
54-412,PAULO TADEU,Distrito Federal
54-413,REGUFFE,Distrito Federal
54-414,RONALDO FONSECA,Distrito Federal
54-415,CARLOS ALBERTO LERÉIA,Goiás
54-416,ARMANDO VERGÍLIO,Goiás
54-417,ÍRIS DE ARAÚJO,Goiás
54-418,JOÃO CAMPOS,Goiás
54-419,JOVAIR ARANTES,Goiás
54-420,LEANDRO VILELA,Goiás
54-421,LEONARDO VILELA,Goiás
54-422,FLÁVIA MORAIS,Goiás
54-423,HEULER CRUVINEL,Goiás
54-424,THIAGO PEIXOTO,Goiás
54-425,RUBENS OTONI,Goiás
54-426,SANDES JÚNIOR,Goiás
54-427,ROBERTO BALESTRA,Goiás
54-428,PEDRO CHAVES,Goiás
54-429,RONALDO CAIADO,Goiás
54-430,VILMAR ROCHA,Goiás
54-431,SANDRO MABEL,Goiás
54-432,ANTÔNIO CARLOS BIFFI,Mato Grosso do Sul
54-433,FABIO TRAD,Mato Grosso do Sul
54-434,GIROTO,Mato Grosso do Sul
54-435,GERALDO RESENDE,Mato Grosso do Sul
54-436,MANDETTA,Mato Grosso do Sul
54-437,MARÇAL FILHO,Mato Grosso do Sul
54-438,VANDER LOUBET,Mato Grosso do Sul
54-439,REINALDO AZAMBUJA,Mato Grosso do Sul
54-440,ABELARDO LUPION,Paraná
54-441,ANDRÉ ZACHAROW,Paraná
54-442,CIDA BORGHETTI,Paraná
54-443,ASSIS DO COUTO,Paraná
54-444,DILCEU SPERAFICO,Paraná
54-445,ALEX CANZIANI,Paraná
54-446,EDMAR ARRUDA,Paraná
54-447,CEZAR SILVESTRI,Paraná
54-448,HERMES PARCIANELLO,Paraná
54-449,DR. ROSINHA,Paraná
54-450,FERNANDO FRANCISCHINI,Paraná
54-451,ALFREDO KAEFER,Paraná
54-452,ANDRÉ VARGAS,Paraná
54-453,ANGELO VANHONI,Paraná
54-454,LUIZ CARLOS HAULY,Paraná
54-455,JOÃO ARRUDA,Paraná
54-456,LEOPOLDO MEYER,Paraná
54-457,NELSON PADOVANI,Paraná
54-458,NELSON MEURER,Paraná
54-459,ROSANE FERREIRA,Paraná
54-460,RUBENS BUENO,Paraná
54-461,EDUARDO SCIARRA,Paraná
54-462,MOACIR MICHELETTO,Paraná
54-463,OSMAR SERRAGLIO,Paraná
54-464,RATINHO JUNIOR,Paraná
54-465,SANDRO ALEX,Paraná
54-466,GIACOBO,Paraná
54-467,REINHOLD STEPHANES,Paraná
54-468,ZECA DIRCEU,Paraná
54-469,TAKAYAMA,Paraná
54-470,EDINHO BEZ,Santa Catarina
54-471,ESPERIDIÃO AMIN,Santa Catarina
54-472,CELSO MALDANER,Santa Catarina
54-473,JOÃO RODRIGUES,Santa Catarina
54-474,JORGE BOEIRA,Santa Catarina
54-475,DÉCIO LIMA,Santa Catarina
54-476,JORGINHO MELLO,Santa Catarina
54-477,LUCI CHOINACKI,Santa Catarina
54-478,MARCO TEBALDI,Santa Catarina
54-479,ONOFRE SANTO AGOSTINI,Santa Catarina
54-480,MAURO MARIANI,Santa Catarina
54-481,PEDRO UCZAI,Santa Catarina
54-482,PAULO BORNHAUSEN,Santa Catarina
54-483,ROGÉRIO PENINHA MENDONÇA,Santa Catarina
54-484,RONALDO BENEDET,Santa Catarina
54-485,ZONTA,Santa Catarina
54-486,ALCEU MOREIRA,Rio Grande do Sul
54-487,AFONSO HAMM,Rio Grande do Sul
54-488,LUIZ CARLOS BUSATO,Rio Grande do Sul
54-489,ALEXANDRE ROSO,Rio Grande do Sul
54-490,BETO ALBUQUERQUE,Rio Grande do Sul
54-491,DARCÍSIO PERONDI,Rio Grande do Sul
54-492,ASSIS MELO,Rio Grande do Sul
54-493,ENIO BACCI,Rio Grande do Sul
54-494,MANUELA D`ÁVILA,Rio Grande do Sul
54-495,DANRLEI DE DEUS HINTERHOLZ,Rio Grande do Sul
54-496,MARCO MAIA,Rio Grande do Sul
54-497,OSMAR TERRA,Rio Grande do Sul
54-498,HENRIQUE FONTANA,Rio Grande do Sul
54-499,ELVINO BOHN GASS,Rio Grande do Sul
54-500,LUIS CARLOS HEINZE,Rio Grande do Sul
54-501,JOSÉ OTÁVIO GERMANO,Rio Grande do Sul
54-502,GIOVANI CHERINI,Rio Grande do Sul
54-503,PEPE VARGAS,Rio Grande do Sul
54-504,MENDES RIBEIRO FILHO,Rio Grande do Sul
54-505,JERONIMO GOERGEN,Rio Grande do Sul
54-506,JOSE STÉDILE,Rio Grande do Sul
54-507,MARCON,Rio Grande do Sul
54-508,MARIA DO ROSÁRIO,Rio Grande do Sul
54-509,NELSON MARCHEZAN JUNIOR,Rio Grande do Sul
54-510,ONYX LORENZONI,Rio Grande do Sul
54-511,RENATO MOLLING,Rio Grande do Sul
54-512,SÉRGIO MORAES,Rio Grande do Sul
54-513,PAULO PIMENTA,Rio Grande do Sul
54-514,VIEIRA DA CUNHA,Rio Grande do Sul
54-515,RONALDO ZULKE,Rio Grande do Sul
54-516,VILSON COVATTI,Rio Grande do Sul
54-517,ANDRÉ DIAS,Pará
54-518,DUDIMAR PAXIÚBA,Pará
54-519,ROBERTO DORNER,Mato Grosso
54-520,NERI GELLER,Mato Grosso
54-521,VANDERLEI MACRIS,São Paulo
54-522,ACELINO POPÓ,Bahia
54-523,EMILIANO JOSÉ,Bahia
54-524,SÉRGIO BARRADAS CARNEIRO,Bahia
54-525,FERNANDO MARRONI,Rio Grande do Sul
54-526,LUIZ OTÁVIO,Pará
54-527,CHICO DANGELO,Rio de Janeiro
54-528,DAVI ALVES SILVA JÚNIOR,Maranhão
54-529,DR. CARLOS ALBERTO,Rio de Janeiro
54-530,NAZARENO FONTELES,Piauí
54-531,JOÃO BITTAR,Minas Gerais
54-532,VITOR PENIDO,Minas Gerais
54-533,JAIRO ATAIDE,Minas Gerais
54-534,BONIFÁCIO DE ANDRADA,Minas Gerais
54-535,LUIZ CARLOS SETIM,Paraná
54-536,LUIZ NOÉ,Rio Grande do Sul
54-537,ELEUSES PAIVA,São Paulo
54-538,ELIANE ROLIM,Rio de Janeiro
54-539,POLICARPO,Distrito Federal
54-540,ROGÉRIO MARINHO,Rio Grande do Norte
54-541,DR. UBIALI,São Paulo
54-542,LUIZ NISHIMORI,Paraná
54-543,CAMILO COLA,Espírito Santo
54-545,AUGUSTO CARVALHO,Distrito Federal
54-546,SILVIO TORRES,São Paulo
54-547,VALDIVINO DE OLIVEIRA,Goiás
54-548,JORGE PINHEIRO,Goiás
54-549,NELSON BORNIER,Rio de Janeiro
54-550,WALTER FELDMAN,São Paulo
54-551,RICARDO QUIRINO,Distrito Federal
54-552,ALBERTO MOURÃO,São Paulo
54-553,WALTER IHOSHI,São Paulo
54-554,PAULO RUBEM SANTIAGO,Pernambuco
54-555,VILALBA,Pernambuco
54-556,RONALDO NOGUEIRA,Rio Grande do Sul
54-557,FERNANDO JORDÃO,Rio de Janeiro
54-558,STEFANO AGUIAR,Minas Gerais
54-559,DELEGADO WALDIR,Goiás
54-560,VALDIR COLATTO,Santa Catarina
54-561,CARMEN ZANOTTO,Santa Catarina
54-562,DELEY,Rio de Janeiro
54-563,SOLANGE ALMEIDA,Rio de Janeiro
54-564,MARINA SANTANNA,Goiás
54-565,JOSEPH BANDEIRA,Bahia
54-566,BRIZOLA NETO,Rio de Janeiro
54-567,FRANCISCO ESCÓRCIO,Maranhão
54-568,GEAN LOUREIRO,Santa Catarina
54-569,CARLOS ROBERTO,São Paulo
54-570,DR. FRANCISCO ARAÚJO,Roraima
54-571,COSTA FERREIRA,Maranhão
54-572,JANETE CAPIBERIBE,Amapá
54-573,NILSON LEITÃO,Mato Grosso
54-574,JOÃO PIZZOLATTI,Santa Catarina
54-575,MAGDA MOFATTO,Goiás
54-576,DRA.ELAINE ABISSAMRA,São Paulo
54-577,PAULO FEIJÓ,Rio de Janeiro
54-578,ELISEU PADILHA,Rio Grande do Sul
54-579,WEVERTON ROCHA,Maranhão
54-580,SEVERINO NINHO,Pernambuco
54-581,VANDERLEI SIRAQUE,São Paulo
54-582,ROMANNA REMOR,Santa Catarina
54-583,MARCOS ROGÉRIO,Rondonia
54-584,CABO JULIANO RABELO,Mato Grosso
54-585,SIMPLÍCIO ARAÚJO,Maranhão
54-586,LEONARDO GADELHA,Paraíba
54-588,ODÍLIO BALBINOTTI,Paraná
54-589,ARMANDO ABÍLIO,Paraíba
54-590,MÁRIO FEITOZA,Ceará
54-591,PAULO FERREIRA,Rio Grande do Sul
54-592,GERA ARRUDA,Ceará
54-593,RICARDO ARCHER,Maranhão
54-594,PAULO MARINHO JÚNIOR,Maranhão
54-595,TELMA PINHEIRO,Maranhão
54-596,ALEXANDRE TOLEDO,Alagoas
54-597,JOÃO CALDAS,Alagoas
54-598,VALRY MORAIS,Pará
54-599,MAJOR FÁBIO,Paraíba
54-600,VICENTE SELISTRE,Rio Grande do Sul
54-601,PROFESSOR VICTORIO GALLI,Mato Grosso
54-602,DR. DILSON DRUMOND,Rio de Janeiro
54-603,PROFESSOR SÉRGIO DE OLIVEIRA,Paraná
54-604,ISAIAS SILVESTRE,Minas Gerais
54-605,DR. LUIZ FERNANDO,Amazonas
54-606,HUMBERTO SOUTO,Minas Gerais
54-607,FRANCISCO TENÓRIO,Alagoas
54-608,PAULÃO,Alagoas
54-609,LUIZ DE DEUS,Bahia
