id,name
100017,Senátorský klub SPO+KSČM+Severočech
100018,Nezařazení
100010,Klub Starostové a Ostravak
100001,Senátorský klub Občanské demokratické strany
100004,Senátorský klub České strany sociálně demokratické
100007,Senátorský klub SPOZ+KSČM+Severočech
100019,Senátorský klub Zelení - nezávislí
100012,Klub pro obnovu demokracie - KDU-ČSL a nezávislí
