"vote_event_id","voter_id","option"
"16453","4015","not voting"
"16453","4016","absent"
"16453","4018","yes"
"16453","4027","yes"
"16453","4057","absent"
"16453","4038","yes"
"16453","4042","yes"
"16453","4039","yes"
"16453","4058","yes"
"16453","4059","yes"
"16453","2923","absent"
"16453","4072","yes"
"16453","4071","not voting"
"16453","4061","yes"
"16453","4091","not voting"
"16453","4098","yes"
"16453","4115","yes"
"16453","4080","not voting"
"16453","4089","yes"
"16453","4013","not voting"
"16453","4017","not voting"
"16453","4014","yes"
"16453","4002","yes"
"16453","4019","yes"
"16453","4036","yes"
"16453","4034","yes"
"16453","4035","yes"
"16453","4040","yes"
"16453","4037","yes"
"16453","4041","yes"
"16453","4043","yes"
"16453","4044","absent"
"16453","4060","yes"
"16453","4056","yes"
"16453","4050","yes"
"16453","4070","yes"
"16453","4079","yes"
"16453","4062","yes"
"16453","4063","yes"
"16453","4090","not voting"
"16453","4081","yes"
"16453","4082","yes"
"16453","4083","not voting"
"16453","4084","absent"
"16453","4093","yes"
"16453","4092","yes"
"16453","4094","yes"
"16453","4095","absent"
"16453","4111","yes"
"16453","4097","yes"
"16453","4112","yes"
"16453","4113","yes"
"16453","4121","yes"
"16453","4114","yes"
"16453","4122","yes"
"16483","4015","yes"
"16483","4016","yes"
"16483","4018","yes"
"16483","4027","yes"
"16483","4038","yes"
"16483","4039","yes"
"16483","4042","yes"
"16483","4059","abstain"
"16483","4057","abstain"
"16483","4058","yes"
"16483","2923","absent"
"16483","4071","abstain"
"16483","4072","yes"
"16483","4091","yes"
"16483","4061","yes"
"16483","4089","yes"
"16483","4098","yes"
"16483","4014","yes"
"16483","4115","yes"
"16483","4002","yes"
"16483","4017","yes"
"16483","4080","yes"
"16483","4013","not voting"
"16483","4036","yes"
"16483","4037","abstain"
"16483","4019","yes"
"16483","4034","yes"
"16483","4035","yes"
"16483","4040","yes"
"16483","4041","yes"
"16483","4043","absent"
"16483","4050","yes"
"16483","4044","yes"
"16483","4060","yes"
"16483","4056","yes"
"16483","4081","yes"
"16483","4070","yes"
"16483","4063","abstain"
"16483","4062","yes"
"16483","4079","yes"
"16483","4083","yes"
"16483","4090","not voting"
"16483","4084","absent"
"16483","4082","yes"
"16483","4092","yes"
"16483","4095","yes"
"16483","4094","yes"
"16483","4093","yes"
"16483","4097","yes"
"16483","4111","yes"
"16483","4112","yes"
"16483","4114","yes"
"16483","4121","yes"
"16483","4113","yes"
"16483","4122","yes"
"17015","4015","yes"
"17015","4016","yes"
"17015","4018","yes"
"17015","4057","absent"
"17015","4027","yes"
"17015","4039","yes"
"17015","4038","yes"
"17015","4058","yes"
"17015","4059","absent"
"17015","4042","no"
"17015","2923","no"
"17015","4071","not voting"
"17015","4072","yes"
"17015","4089","yes"
"17015","4061","yes"
"17015","4091","not voting"
"17015","4115","yes"
"17015","4098","yes"
"17015","4080","not voting"
"17015","4013","yes"
"17015","4014","abstain"
"17015","4002","absent"
"17015","4017","absent"
"17015","4034","absent"
"17015","4019","yes"
"17015","4036","no"
"17015","4035","absent"
"17015","4037","yes"
"17015","4040","yes"
"17015","4041","yes"
"17015","4056","yes"
"17015","4043","yes"
"17015","4050","yes"
"17015","4044","abstain"
"17015","4079","absent"
"17015","4062","absent"
"17015","4081","yes"
"17015","4060","no"
"17015","4063","no"
"17015","4070","no"
"17015","4090","abstain"
"17015","4083","abstain"
"17015","4095","yes"
"17015","4092","yes"
"17015","4094","abstain"
"17015","4093","yes"
"17015","4097","absent"
"17015","4111","yes"
"17015","4114","yes"
"17015","4112","yes"
"17015","4113","no"
"17015","4121","yes"
"17015","3920","yes"
"17015","3713","yes"
"17015","4122","yes"
"17291","4015","yes"
"17291","4016","yes"
"17291","4018","yes"
"17291","4027","absent"
"17291","4039","not voting"
"17291","4038","yes"
"17291","4057","yes"
"17291","2923","yes"
"17291","4058","absent"
"17291","4042","yes"
"17291","4059","yes"
"17291","4071","yes"
"17291","4061","yes"
"17291","4072","yes"
"17291","4089","absent"
"17291","4091","not voting"
"17291","4098","yes"
"17291","4115","yes"
