id,start_date,motion:text,motion:result,motion:requirement
46662,2008-02-06T14:48:00,Novela zákona o pozemních komunikacích,pass,simple majority
51735,2010-02-12T08:24:00,Pořad schůze,pass,simple majority
49976,2009-06-10T14:59:00,Novela z. o vysokých školách,pass,simple majority
45082,2007-03-21T09:17:00,Vl.n.z. o opatřeních souvis. se zrušením Min.inf,pass,simple majority
44485,2006-12-13T11:19:00,Vl.n.z. o státním rozpočtu ČR na rok 2007,fail,simple majority
45352,2007-05-09T12:42:00,Novela z. o správě daní a poplatků,fail,simple majority
46170,2007-11-27T14:14:00,,fail,simple majority
50011,2009-06-11T09:49:00,Novela z. o nemocenském pojištění,pass,simple majority
49110,2009-03-17T15:03:00,Pořad schůze,fail,simple majority
44601,2006-12-13T14:01:00,Vl.n.z. o státním rozpočtu ČR na rok 2007,fail,simple majority
45484,2007-06-12T12:28:00,,pass,simple majority
48345,2008-12-09T17:18:00,Novela z. o výkonu trestu odnětí svobody,pass,simple majority
50666,2009-09-30T07:48:00,Návrh z. o nájemném z bytů a jeho sjednávání,pass,simple majority
51984,2010-03-17T10:10:00,Novela z. o elektronických komunikacích - EU,fail,simple majority
48947,2009-02-17T14:35:00,Pořad schůze,fail,simple majority
49954,2009-06-10T10:08:00,Novela z. o ochraně před tabákovými výrobky,pass,simple majority
48235,2008-11-11T16:22:00,Vl. n. trestního zákoníku - související - EU,pass,simple majority
49997,2009-06-11T07:39:00,Pořad schůze,fail,simple majority
47314,2008-05-07T09:34:00,Novela zákona o evidenci obyvatel,pass,simple majority
50990,2009-11-13T12:17:00,Novela z. o státním rozpočtu ČR na rok 2009,pass,simple majority
50575,2009-09-25T10:25:00,Novela z. související se státním rozpočtem ČR na rok 2010,pass,simple majority
46977,2008-03-19T14:40:00,Novela zákona o trestním řízení soudním,pass,simple majority
44034,2006-10-26T14:52:00,Odpověď na písemné interpelace,fail,simple majority
50197,2009-06-17T14:25:00,Novela z. o spotřebních daních - EU,fail,simple majority
52138,2010-03-19T11:17:00,Novela z. o veřejných zakázkách - EU,pass,simple majority
47114,2008-04-22T13:03:00,,fail,simple majority
50247,2009-06-19T07:35:00,Pořad schůze,fail,simple majority
52014,2010-03-17T12:00:00,Vl. n. z. o vodách - EU,pass,simple majority
46511,2008-01-29T14:18:00,,pass,simple majority
44603,2006-12-13T14:02:00,Vl.n.z. o státním rozpočtu ČR na rok 2007,fail,simple majority
47428,2008-06-10T13:28:00,,pass,simple majority
50304,2009-06-19T10:03:00,Novela z. o povinném značení lihu,pass,simple majority
45026,2007-03-14T15:47:00,Novela devizového zákona - EU,pass,simple majority
44845,2007-02-01T10:19:00,Doh.o provedení ustanov.Úml. OSN o mořském právu,pass,simple majority
46359,2007-12-05T16:33:00,Vl.n. zákona o státním rozpočtu ČR na rok 2008,pass,simple majority
45550,2007-06-13T15:58:00,1.doplněk plánu voj.cvičení AČR se zahr.partnery,pass,simple majority
43837,2006-06-27T12:49:00,Náv.na stanovení počtu čl. MIV,pass,simple majority
44317,2006-12-12T13:19:00,Návrh na volbu členů DR ČKA,pass,simple majority
47102,2008-04-22T12:31:00,,pass,simple majority
49400,2009-04-01T15:23:00,Návrh na zproštění mlčenlivosti Bc. Karla Tichého,fail,simple majority
48610,2009-02-04T13:53:00,Pořad schůze,fail,simple majority
44394,2006-12-13T10:04:00,Vl.n.z. o státním rozpočtu ČR na rok 2007,pass,simple majority
49327,2009-04-01T07:55:00,Novela zákona o jednostranném zvyšování nájemného z bytu,fail,simple majority
49367,2009-04-01T10:42:00,Návrh na volbu člena Dozorčí rady Pozemkového fondu České republiky,pass,simple majority
49439,2009-04-28T13:15:00,Pořad schůze,fail,simple majority
46882,2008-03-19T09:58:00,Novela z. o akciové společnosti České dráhy,fail,simple majority
50294,2009-06-19T09:40:00,Novela z. o Pozemkovém fondu ČR,pass,simple majority
44801,2007-01-30T17:12:00,Novela z. o válečných veteránech,pass,simple majority
47198,2008-04-25T09:41:00,Sml.mezi ČR a Novým Zélandem o zam.dvoj.zdanění,pass,simple majority
52046,2010-03-17T13:58:00,Vl. n. z. o zahraniční rozvojové spolupráci,pass,simple majority
44797,2007-01-30T17:02:00,Nov.z. o územním plán.a staveb.řádu -stavební z.,pass,simple majority
48354,2008-12-10T09:36:00,Vl. n. z. o státním rozpočtu ČR na rok 2009,fail,simple majority
49830,2009-06-09T13:06:00,Pořad schůze,fail,simple majority
46679,2008-02-12T13:20:00,,fail,simple majority
49124,2009-03-17T15:20:00,Pořad schůze,fail,simple majority
51582,2010-02-04T11:05:00,Úmluva o centralizovaném celním řízení,pass,simple majority
48788,2009-02-10T15:04:00,,fail,simple majority
50937,2009-11-04T14:30:00,Zpráva o finanční stabilitě 2008,pass,simple majority
49271,2009-03-27T09:31:00,Vl.n.z. o nakládání s těžebním odpadem - EU,pass,simple majority
45975,2007-10-31T08:31:00,Novela zákona o rozpočt.určení daní,fail,simple majority
44490,2006-12-13T11:21:00,Vl.n.z. o státním rozpočtu ČR na rok 2007,fail,simple majority
45746,2007-10-16T13:02:00,,fail,simple majority
46932,2008-03-19T11:58:00,Nov.z.o územ.plánov.a staveb.řádu-stavební zák.,pass,simple majority
46521,2008-01-29T14:28:00,,pass,simple majority
47989,2008-10-24T08:33:00,Úmluva o Europolu,pass,simple majority
47411,2008-06-05T07:09:00,,fail,simple majority
50750,2009-10-02T09:52:00,Novela z. o sociálně-právní ochraně dětí,fail,simple majority
45213,2007-04-27T07:14:00,,pass,simple majority
44836,2007-02-01T09:03:00,Odpověď na písemné interpelace,pass,simple majority
47466,2008-06-11T15:14:00,Změna usnesení č.14,pass,simple majority
52038,2010-03-17T12:14:00,Vl. n. z. o vodách - EU,fail,simple majority
51823,2010-03-10T08:43:00,Pořad schůze,pass,simple majority
45537,2007-06-13T14:40:00,Změna Úmluvy o přístupu k informacím (Aarhuská ú,pass,simple majority
50290,2009-06-19T09:37:00,Novela z. o Pozemkovém fondu ČR,pass,simple majority
47924,2008-09-26T12:05:00,,pass,simple majority
47480,2008-06-11T17:41:00,Změna usnesení č.14,fail,simple majority
47712,2008-06-25T17:04:00,Vl.n.z. o Policii ČR,fail,simple majority
51755,2010-02-25T08:37:00,Pořad schůze,pass,simple majority
44728,2006-12-13T15:51:00,Vl.n.z. o státním rozpočtu ČR na rok 2007,fail,simple majority
49580,2009-05-06T10:34:00,Novela z. o archivnictví a spisové službě,fail,simple majority
44691,2006-12-13T15:02:00,Vl.n.z. o státním rozpočtu ČR na rok 2007,fail,simple majority
51870,2010-03-11T08:21:00,Pořad schůze,pass,simple majority
44536,2006-12-13T11:44:00,Vl.n.z. o státním rozpočtu ČR na rok 2007,fail,simple majority
44057,2006-11-07T16:42:00,Senátní n.z. o Ústavu paměti národa,pass,simple majority
52183,2010-04-13T13:54:00,Novela z. o dani z přidané hodnoty,pass,all representatives majority
51245,2010-01-27T08:44:00,Pořad schůze,fail,simple majority
51118,2009-12-08T13:44:00,Pořad schůze,pass,simple majority
51777,2010-03-02T14:17:00,Pořad schůze,pass,simple majority
49418,2009-04-03T09:04:00,Novela z. o úpadku a způsobech jeho řešení (insolvenční z.),pass,simple majority
46649,2008-02-06T09:13:00,Vl.n. z. o přeměnách obch. spol. a družstev - EU,pass,simple majority
44936,2007-02-08T11:56:00,Vl.n.z.- stanovení kapitál. požadavků na banky,pass,simple majority
44056,2006-11-07T16:41:00,Senátní n.z. o Ústavu paměti národa,pass,simple majority
49338,2009-04-01T08:16:00,Novela energetického zákona - EU,pass,simple majority
52128,2010-03-19T11:10:00,Novela z. o veřejných zakázkách - EU,pass,simple majority
50267,2009-06-19T09:06:00,Vl. n. z. o pojišťovnictví - EU,pass,simple majority
44433,2006-12-13T10:53:00,Vl.n.z. o státním rozpočtu ČR na rok 2007,fail,simple majority
52153,2010-03-19T11:54:00,,pass,simple majority
50275,2009-06-19T09:14:00,Vl. n. z. o pojišťovnictví - související - EU,pass,simple majority
49967,2009-06-10T10:41:00,Novela z. o místních poplatcích,fail,simple majority
46182,2007-11-27T14:57:00,"Dohoda mezi EU, ES a Švýcarskou konfederací-sche",pass,simple majority
50209,2009-06-17T15:54:00,Vl.n.z. daňový řád - související,pass,simple majority
48891,2009-02-13T10:34:00,Vl. n. z. o základních registrech,fail,simple majority
48004,2008-10-29T08:49:00,,pass,simple majority
46242,2007-11-29T11:38:00,Dohoda mezi ČR a USA o vědeckotechnické spoluprá,pass,simple majority
43877,2006-08-29T12:14:00,Náv.na potvrz.platnosti usn.o úpravě vnitř.poměr,pass,simple majority
44675,2006-12-13T14:53:00,Vl.n.z. o státním rozpočtu ČR na rok 2007,fail,simple majority
45888,2007-10-25T10:14:00,Náv.PS čl.RÚ-totalitních režimů,pass,simple majority
47918,2008-09-26T10:00:00,Návrh zákona o jednorázovém příspěvku dítěti,pass,simple majority
43991,2006-10-25T07:17:00,,pass,simple majority
50999,2009-12-01T13:36:00,Pořad schůze,pass,simple majority
52269,2010-04-16T07:26:00,Pořad schůze,fail,simple majority
50099,2009-06-16T15:06:00,Vl.n. působ. sil Min.obrany ČR v zahr. operacích v roce 2010,pass,all representatives majority
51028,2009-12-01T15:29:00,Novela z. o Státním fondu rozvoje bydlení,fail,simple majority
45587,2007-06-19T13:00:00,Návrh o pozemních komunikacích,pass,simple majority
50734,2009-10-02T07:29:00,N. z. o kompenzaci za ztrátu zaměstnání z pol. důvodů,fail,simple majority
50251,2009-06-19T07:38:00,Pořad schůze,pass,simple majority
47173,2008-04-24T07:46:00,Odpověď na písemné interpelace,pass,simple majority
46600,2008-02-01T12:02:00,Novela z. o vlastnictví bytů,fail,simple majority
47554,2008-06-25T09:21:00,Volba čl. Dozorčí,pass,simple majority
45033,2007-03-14T16:47:00,Novela z. o cestovních dokladech,pass,simple majority
44140,2006-11-08T15:39:00,Novela z. o spotřebních daních - EU,pass,simple majority
46637,2008-02-06T08:41:00,,pass,simple majority
44099,2006-11-08T11:05:00,Novela z. o službě státních zaměstnanců,pass,simple majority
48764,2009-02-10T14:41:00,,pass,simple majority
45816,2007-10-23T15:24:00,Vl.n. zákona o státním rozpočtu ČR na rok 2008,pass,simple majority
46547,2008-01-30T10:19:00,Novela z. o cestovních dokladech - EU,pass,simple majority
51801,2010-03-09T14:01:00,Pořad schůze,fail,simple majority
51992,2010-03-17T11:43:00,Vl. n. z. o vodách - EU,fail,simple majority
52283,2010-04-16T08:47:00,Novela z. o daních z příjmů,pass,simple majority
48252,2008-11-25T14:10:00,Pořad schůze,pass,simple majority
45564,2007-06-14T09:43:00,Seznámení s textem písně ministryně obrany Vlast,fail,simple majority
49908,2009-06-10T07:37:00,,fail,simple majority
47521,2008-06-18T15:01:00,,pass,simple majority
47037,2008-03-25T19:08:00,Vl.n.z. o Policii ČR - související,pass,simple majority
47470,2008-06-11T15:27:00,Změna usnesení č.14,fail,simple majority
44702,2006-12-13T15:08:00,Vl.n.z. o státním rozpočtu ČR na rok 2007,fail,simple majority
46801,2008-03-11T14:14:00,,fail,simple majority
50567,2009-09-25T09:27:00,Novela z. související se státním rozpočtem ČR na rok 2010,fail,simple majority
51362,2010-01-28T11:50:00,Doh. mezi ČR a Uzbeckou rep. o podpoře a ochraně investic,pass,simple majority
48115,2008-10-31T09:46:00,Novela z. o střelných zbraních - EU,fail,simple majority
50787,2009-10-20T14:26:00,Pořad schůze,pass,simple majority
45363,2007-05-09T12:57:00,Novela z. o sociálně-právní ochraně dětí,pass,simple majority
45374,2007-05-09T13:35:00,Novela z. o ochraně utajovaných informací,pass,simple majority
50861,2009-11-03T13:36:00,Pořad schůze,pass,simple majority
48160,2008-10-31T12:19:00,Novela občanského soudního řádu,pass,simple majority
47076,2008-04-01T16:38:00,Lisabonská sml.pozměňující Sml.o Evrop.unii,pass,simple majority
51585,2010-02-04T11:16:00,Smlouva mezi ČR a Španělským král. o ochraně utaj. informací,pass,simple majority
50420,2009-09-09T09:39:00,,pass,simple majority
44731,2006-12-13T15:53:00,Vl.n.z. o státním rozpočtu ČR na rok 2007,fail,simple majority
50437,2009-09-09T13:44:00,Novela z. o veřejných zakázkách,pass,simple majority
50552,2009-09-25T09:14:00,Novela z. související se státním rozpočtem ČR na rok 2010,fail,simple majority
49530,2009-05-05T12:31:00,,pass,simple majority
44730,2006-12-13T15:52:00,Vl.n.z. o státním rozpočtu ČR na rok 2007,fail,simple majority
47383,2008-06-04T07:51:00,,pass,simple majority
50641,2009-09-29T15:06:00,Novela z. o stabilizaci veřejných rozpočtů - EU,pass,simple majority
47013,2008-03-25T12:14:00,,pass,simple majority
46282,2007-11-30T12:19:00,Stanovení odměny čl. KRGA ČR,pass,simple majority
48450,2008-12-10T10:40:00,Vl. n. z. o státním rozpočtu ČR na rok 2009,fail,simple majority
45338,2007-05-09T12:28:00,Novela z. o správě daní a poplatků,pass,simple majority
45765,2007-10-16T13:32:00,,pass,simple majority
46291,2007-12-05T08:35:00,Vl.náv.zák. o zemědělství,pass,simple majority
49519,2009-04-30T09:42:00,Novela trestního zákoníku,pass,simple majority
46087,2007-10-31T14:03:00,Vládní návrh zákona o léčivech - EU,fail,simple majority
49693,2009-05-13T10:16:00,Novela z. o provozování rozhlasového a televizního vysílání,pass,simple majority
48029,2008-10-29T17:13:00,Návrh zákona o významné tržní síle a jejím zneužití,fail,simple majority
49464,2009-04-28T13:37:00,Pořad schůze,pass,simple majority
49773,2009-05-15T10:18:00,Návrh zákona o podpoře hospodářského růstu a soc. stability,fail,simple majority
47910,2008-09-26T09:21:00,Novela z. o spotřebních daních,fail,simple majority
50823,2009-10-22T07:39:00,Pořad schůze,pass,simple majority
45379,2007-05-09T13:43:00,Novela zákona o státní památkové péči,pass,simple majority
48388,2008-12-10T10:01:00,Vl. n. z. o státním rozpočtu ČR na rok 2009,fail,simple majority
48548,2008-12-19T13:37:00,Novela z. o vzdělávání - školský zákon - EU,pass,simple majority
45472,2007-06-07T10:30:00,Vl.n.z. o stabilizaci veřejných rozpočtů,fail,simple majority
51696,2008-08-22T07:46:00,Novela z. o státní sociální podpoře,pass,simple majority
46429,2007-12-07T08:55:00,Novela z. o ochraně utajovaných informací - EU,pass,simple majority
46757,2008-02-13T11:30:00,Vl.n.z.o zahájení čin.Kraj.soudu poboč.v Jihlavě,pass,simple majority
51304,2010-01-27T17:33:00,Novela trestního zákoníku,pass,simple majority
47088,2008-04-01T16:44:00,Lisabonská sml.pozměňující Sml.o Evrop.unii,fail,simple majority
44938,2007-02-08T11:57:00,Vl.n.z.- stanovení kapitál. požadavků na banky,pass,simple majority
45640,2007-08-21T14:59:00,,fail,simple majority
44741,2006-12-13T15:59:00,Vl.n.z. o státním rozpočtu ČR na rok 2007,fail,simple majority
44690,2006-12-13T15:01:00,Vl.n.z. o státním rozpočtu ČR na rok 2007,fail,simple majority
51388,2010-01-29T09:42:00,Pořad schůze,pass,simple majority
44781,2007-01-30T14:35:00,,pass,simple majority
48862,2009-02-12T17:50:00,Dohoda mezi ČR a Jemenskou republikou o ochraně investic,pass,simple majority
50211,2009-06-17T15:55:00,Vl.n.z. daňový řád - související,pass,simple majority
48695,2009-02-04T18:20:00,Vl.n. působení sil a prostředků v zahraničí v roce 2009,pass,all representatives majority
46499,2008-01-29T14:03:00,,pass,simple majority
46769,2008-02-13T11:45:00,Novela z. o Pozemkovém fondu ČR,pass,simple majority
51210,2009-12-11T12:03:00,Rozpočet SFDI na rok 2010,fail,simple majority
47379,2008-06-04T07:45:00,,fail,simple majority
45268,2007-05-02T13:54:00,Novela z. o ochraně ovzduší - EU,pass,simple majority
44768,2007-01-30T13:08:00,,pass,simple majority
46192,2007-11-27T17:40:00,Novela z. o péči o zdraví lidu,pass,simple majority
44537,2006-12-13T11:45:00,Vl.n.z. o státním rozpočtu ČR na rok 2007,pass,simple majority
45538,2007-06-13T14:46:00,Návrh na přijetí změn Úml. o ochraně hraničních,pass,simple majority
44141,2006-11-08T15:59:00,Náv.na volbu čl.SK-kontrola činnosti BIS,pass,simple majority
46631,2008-02-05T15:07:00,Úmluva MOP č. 186 o práci na moři,pass,simple majority
47556,2008-06-25T09:22:00,Volba čl. Dozorčí,pass,simple majority
50501,2009-09-11T11:05:00,Novela z. Ústava České republiky,fail,simple majority
48741,2009-02-06T10:20:00,N.ústav.z. o referendu o přistoupení ČR k Lisabonské smlouvě,fail,simple majority
46975,2008-03-19T14:38:00,Novela zákona o trestním řízení soudním,pass,simple majority
51532,2010-02-03T10:31:00,Pořad schůze,pass,simple majority
48243,2008-11-25T14:02:00,Pořad schůze,pass,simple majority
44626,2006-12-13T14:19:00,Vl.n.z. o státním rozpočtu ČR na rok 2007,fail,simple majority
48362,2008-12-10T09:44:00,Vl. n. z. o státním rozpočtu ČR na rok 2009,fail,simple majority
47438,2008-06-10T13:41:00,,pass,simple majority
51317,2010-01-28T08:34:00,Pořad schůze,pass,simple majority
46015,2007-10-31T10:02:00,Novela z. o pobytu cizinců na území České rep.,fail,simple majority
52163,2010-04-13T12:26:00,Pořad schůze,fail,simple majority
46751,2008-02-13T11:16:00,Novela občanského soudního řádu,pass,simple majority
44569,2006-12-13T13:40:00,Vl.n.z. o státním rozpočtu ČR na rok 2007,fail,simple majority
50513,2009-09-11T13:16:00,,pass,simple majority
49905,2009-06-10T07:34:00,,fail,simple majority
51987,2010-03-17T10:12:00,Novela z. o elektronických komunikacích - EU,fail,simple majority
46903,2008-03-19T10:44:00,Novela o oznávání odb. kvalifikace - EU,pass,simple majority
44886,2007-02-06T16:15:00,Novela z. o integrovaném záchranném systému,fail,simple majority
50161,2009-06-17T10:12:00,Novela z. o vlastnictví bytů,pass,simple majority
44436,2006-12-13T10:55:00,Vl.n.z. o státním rozpočtu ČR na rok 2007,fail,simple majority
49058,2009-03-03T15:18:00,Novela z. o dani z přidané hodnoty - EU,pass,simple majority
47434,2008-06-10T13:36:00,,fail,simple majority
49894,2009-06-09T14:20:00,Pořad schůze,fail,simple majority
49947,2009-06-10T10:00:00,Novela z. o ochraně před tabákovými výrobky,pass,simple majority
47418,2008-06-05T10:07:00,Novela z. o vinohradnictví a vinařství,pass,simple majority
49115,2009-03-17T15:11:00,Pořad schůze,pass,simple majority
46683,2008-02-12T13:26:00,,pass,simple majority
47676,2008-06-25T15:58:00,Novela z. o podmínkách uvádění biocidních přípra,pass,simple majority
43906,2006-09-13T14:39:00,Náv. na potvrzení předsedů výborů PS,pass,simple majority
48965,2009-02-17T17:36:00,Lisabonská smlouva pozměňující Smlouvu o Evrop.unii,pass,simple majority
45418,2007-06-05T12:47:00,,pass,simple majority
50840,2009-10-23T08:51:00,Novela z. o prevenci závaž. havárií způsobených chem.látkami - EU,fail,simple majority
48525,2008-12-10T17:39:00,Novela z. o dani z nemovitostí,pass,simple majority
45588,2007-06-19T13:25:00,Senátní n.z. o přech. věcí z majetku ČR do vlast,fail,simple majority
46697,2008-02-13T08:35:00,Novela zákona - živnostenský zákon,pass,simple majority
50753,2009-10-02T10:43:00,Novela z. o služeb. poměru příslušníků bezpečnostních sborů,pass,simple majority
47890,2008-09-25T07:04:00,,pass,simple majority
46323,2007-12-05T15:55:00,Vl.n. zákona o státním rozpočtu ČR na rok 2008,fail,simple majority
49739,2009-05-13T16:56:00,Novela obchodního zákoníku - EU,pass,simple majority
46592,2008-02-01T08:50:00,N.z. o opatř.proti legal.výnosů z trest.činnosti,pass,simple majority
44662,2006-12-13T14:44:00,Vl.n.z. o státním rozpočtu ČR na rok 2007,fail,simple majority
44250,2006-12-01T09:33:00,Novela z. o vzdělávání - školský zákon,pass,simple majority
49353,2009-04-01T08:32:00,Novela energetického zákona - EU,fail,simple majority
51105,2009-12-08T13:30:00,Pořad schůze,pass,simple majority
52066,2010-03-17T15:27:00,Novela z. o Pozemkovém fondu ČR,pass,simple majority
49314,2009-04-01T07:24:00,Pořad schůze,fail,simple majority
50928,2009-11-04T12:00:00,Změny ve složení orgánů Poslanecké sněmovny,pass,simple majority
45430,2007-06-05T13:06:00,,pass,simple majority
48620,2009-02-04T14:18:00,Pořad schůze,fail,simple majority
52074,2010-03-17T15:44:00,Novela z. o ochraně ovzduší,pass,simple majority
51425,2010-01-29T10:09:00,Pořad schůze,fail,simple majority
46841,2008-03-14T08:09:00,,pass,simple majority
50669,2009-09-30T08:36:00,Návrh zákona o vlastnictví letiště Praha - Ruzyně,fail,simple majority
48352,2008-12-10T09:34:00,Vl. n. z. o státním rozpočtu ČR na rok 2009,pass,simple majority
49483,2009-04-28T13:53:00,Pořad schůze,pass,simple majority
47745,2008-06-25T18:25:00,Vl.n.z. o Policii ČR - související,pass,simple majority
51075,2009-12-03T10:51:00,Doh. o přístupu ČR k Úmluvě EUMETSAT,pass,simple majority
49683,2009-05-13T10:00:00,Novela z. o zahraničním obchodu s vojenským materiálem,pass,simple majority
50020,2009-06-11T10:26:00,Smlouva mezi ČR a Norským král. o ochraně utaj. informací,pass,simple majority
47561,2008-06-25T09:30:00,Nov.z. o dluhopisovém programu,pass,simple majority
45387,2007-05-09T15:07:00,Novela z. o výkonu trestu odnětí svobody,pass,simple majority
51869,2010-03-11T08:20:00,Pořad schůze,pass,simple majority
48319,2008-12-03T14:31:00,Informace předsedy vlády o dopadech světové finanční krize na ČR,pass,simple majority
51418,2010-01-29T10:04:00,Pořad schůze,fail,simple majority
47715,2008-06-25T17:08:00,Vl.n.z. o Policii ČR,pass,simple majority
44097,2006-11-08T11:04:00,Novela z. o službě státních zaměstnanců,pass,simple majority
48738,2009-02-06T10:17:00,N.ústav.z. o referendu o přistoupení ČR k Lisabonské smlouvě,fail,simple majority
45586,2007-06-19T12:58:00,Návrh o pozemních komunikacích,pass,simple majority
46827,2008-03-12T14:56:00,Úmluva o ochraně a podpoře kulturních projevů,pass,simple majority
52326,2010-05-18T10:19:00,Novela z. o podpoře sportu,pass,simple majority
45533,2007-06-13T14:22:00,Návrh ústavního zákona o celostátním referendu,pass,simple majority
46263,2007-11-30T10:13:00,Návrh změny rozpočtu Státního fondu rozvoje bydl,pass,simple majority
44822,2007-01-31T10:20:00,Nov.z.o opatřeních týkajících se dovozu a vývozu,pass,simple majority
46197,2007-11-28T08:54:00,,pass,simple majority
46265,2007-11-30T10:31:00,Dohoda mezi ČR a Král. Bahrajn o ochraně investi,pass,simple majority
48230,2008-11-11T16:18:00,Vl. n. trestního zákoníku - související - EU,pass,simple majority
46422,2007-12-07T08:44:00,Novela z. na ochranu zvířat proti týrání - EU,pass,simple majority
51171,2009-12-09T17:23:00,Vl.n.z. o státním rozpočtu ČR na rok 2010,fail,simple majority
47111,2008-04-22T13:00:00,,pass,simple majority
50315,2009-06-19T10:26:00,Novela trestního zákoníku,fail,simple majority
47843,2008-09-23T14:35:00,Novela zákona o odpadech,pass,all representatives majority
49100,2009-03-17T14:53:00,Pořad schůze,pass,simple majority
49787,2009-05-15T10:35:00,Novela z. o daních z příjmů,pass,simple majority
50417,2009-09-09T09:35:00,Návrh zákona o podpoře hospodářského růstu a soc. stability,fail,all representatives majority
48578,2008-12-19T20:21:00,Novela z. o veřejném zdravotním pojištění,pass,simple majority
46184,2007-11-27T15:30:00,Novela zákona o trestním řízení soudním,pass,simple majority
46099,2007-10-31T14:31:00,Novela z. o hornické činnosti - EU,pass,simple majority
44054,2006-11-07T16:38:00,Senátní n.z. o Ústavu paměti národa,fail,simple majority
45734,2007-09-27T17:07:00,,pass,simple majority
44282,2006-12-05T15:17:00,Vl.n. působení sil a prostředků AČR v zahr.oper.,pass,all representatives majority
48040,2008-10-30T08:15:00,,pass,simple majority
47892,2008-09-25T10:59:00,Novela z. o daních z příjmů - EU,fail,simple majority
51357,2010-01-28T11:32:00,Doh. ČR - Malta o ochr.investic-ukončení platnosti,pass,simple majority
46331,2007-12-05T16:07:00,Vl.n. zákona o státním rozpočtu ČR na rok 2008,fail,simple majority
49489,2009-04-28T13:58:00,Pořad schůze,fail,simple majority
46545,2008-01-30T08:49:00,Návrh na změnu usn.č.1,pass,simple majority
47488,2008-06-12T11:13:00,,pass,simple majority
46673,2008-02-06T17:06:00,Inf. MZV - o budoucím statutu Kosova,pass,simple majority
47230,2008-04-29T18:22:00,Vl.n.z. o majetkovém vyrovnání s církvemi,pass,simple majority
49638,2009-05-13T07:32:00,Pořad schůze,pass,simple majority
44940,2007-02-08T11:58:00,Vl.n.z.- stanovení kapitál. požadavků na banky,pass,simple majority
49857,2009-06-09T13:34:00,Pořad schůze,fail,simple majority
45130,2007-04-24T13:34:00,,pass,simple majority
48866,2009-02-12T17:59:00,Prot. mezi ČR a vl. Ukrajiny o změně Dohody o ochraně investic,pass,simple majority
44854,2007-02-01T11:11:00,Doh.vlád čl.států o finanční pomoci zámoř.zemím,pass,simple majority
50642,2009-09-29T15:09:00,Vl. n. z. o České národní bance - EU,pass,simple majority
43865,2006-08-15T08:55:00,Návrh na stanovení počtu členů výborů PS,pass,simple majority
45204,2007-04-26T09:30:00,Novela z. v souvislosti se vstupem ČR do schenge,pass,simple majority
51905,2010-03-12T08:54:00,Vl.n.na prodloužení doby působení Britského vojen. týmu v ČR,pass,all representatives majority
48642,2009-02-04T14:50:00,Pořad schůze,fail,simple majority
45142,2007-04-24T14:03:00,,fail,simple majority
49600,2009-05-06T14:35:00,Návrh na volbu člena Nejvyššího kontrolního úřadu,pass,simple majority
52353,2010-05-27T08:30:00,Pořad schůze,pass,simple majority
47187,2008-04-24T10:54:00,Dohoda mezi ČR a Král. Bahrajn o ochraně investi,pass,simple majority
