id,date,motion:title,motion:legislative_session,motion:legislative_session_type,motion:session,motion:session_type,count:yes,count:no,count:abstain,count:obstraction,count:blank
53-834.tx,2009-09-02T19:52:28,MPV  Nº 465/2009 - REQ DE ENCERRAMENTO DA DISCUSSÃO E ENCAMINHAMENTO,CD03,ordinary,22,ordinary,275,2,0,37,0
53-840.tx,2009-09-08T18:50:49,MPV  Nº 465/2009 - REQUERIMENTO DE RETIRADA DE PAUTA,CD03,ordinary,23,ordinary,2,248,3,47,0
53-846.tx,2009-09-09T19:50:23,MPV  Nº 465/2009 - DVS - DEM - EMENDA 18,CD03,ordinary,23,ordinary,207,156,3,0,0
53-854.tx,2009-09-09T22:07:56,PEC  Nº 336/2009 - SUBSTITUTIVO DA COMISSÃO ESPECIAL,CD03,ordinary,23,extraordinary,370,32,2,0,0
53-859.tx,2009-09-16T17:02:10,PL   Nº 5664/2009 - REQUERIMENTO DE URGÊNCIA,CD03,ordinary,24,ordinary,296,4,0,0,0
53-861.tx,2009-09-16T17:35:59,PL   Nº 7703/2006 - REQUERIMENTO DE URGÊNCIA,CD03,ordinary,24,ordinary,300,16,7,1,0
53-863.tx,2009-09-16T18:51:58,"PEC  Nº 277/2008 - DVS - PPS - EXPR. ""DE DOZE E MEIO POR CENTO... EXERCÍCIO DE 2011""",CD03,ordinary,24,ordinary,329,82,0,1,0
53-864.tx,2009-09-16T19:26:24,PEC  Nº 483/2005 - SUBSTITUTIVO DA COMISSÃO ESPECIAL,CD03,ordinary,24,ordinary,380,3,2,1,0
53-873.tx,2009-09-16T23:02:42,PL   Nº 5498/2009 - DVS - PSDB - EMENDA 51,CD03,ordinary,24,extraordinary,38,221,3,1,0
53-888.tx,2009-09-22T19:56:37,MPV  Nº 462/2009 - DVS - DEM - § 8º DA EMENDA 20,CD03,ordinary,25,ordinary,312,83,2,2,0
53-894.tx,2009-09-22T21:30:41,PEC  Nº 336/2009 - SEGUNDO TURNO,CD03,ordinary,25,extraordinary,380,29,2,0,0
53-902.tx,2009-09-30T18:36:42,PEC  Nº 277/2008 - SEGUNDO TURNO,CD03,ordinary,26,extraordinary,390,0,3,1,0
53-773.tx,2009-08-04T17:53:34,PL   Nº 5279/2009 - REQUERIMENTO DE URGÊNCIA,CD03,ordinary,19,extraordinary,287,11,0,1,0
53-775.tx,2009-08-05T17:49:13,MPV  Nº 460/2009 - REQUERIMENTO DE RETIRADA DE PAUTA,CD03,ordinary,19,ordinary,38,297,0,0,0
53-780.tx,2009-08-05T20:16:43,MPV  Nº 460/2009 - REQUERIMENTO DE RETIRADA DE PAUTA,CD03,ordinary,19,extraordinary,25,342,2,0,0
53-784.tx,2009-08-05T22:07:24,MPV  Nº 460/2009 - DVS - PSBPCdoBPMNPRB -  EMENDA 5,CD03,ordinary,19,extraordinary,206,162,3,0,0
53-798.tx,2009-08-18T17:57:23,MPV  Nº 462/2009 - DVS - PSDB - ARTIGO 4º DO PLV,CD03,ordinary,20,ordinary,90,253,1,0,0
53-800.tx,2009-08-19T17:11:16,MPV  Nº 462/2009 - DVS - PSDB - ARTIGO 9º DO PLV,CD03,ordinary,20,ordinary,164,193,4,0,0
53-807.tx,2009-08-19T19:58:47,MPV  Nº 462/2009 - DVS - DEM - EMENDA Nº 26,CD03,ordinary,20,ordinary,314,69,0,0,0
53-815.tx,2009-08-26T18:32:39,MPV  Nº 464/2009 - DVS - PPS - EMENDA Nº 1,CD03,ordinary,21,ordinary,123,212,2,3,0
53-759.tx,2009-07-08T19:30:42,PL   Nº 5498/2009 - DVS - PTB - § 1º DO ART. 43 CONST. DO ART. 3º DA SUBEMENDA SUBSTITUTIVA,CD03,ordinary,17,extraordinary,193,190,0,0,0
53-760.tx,2009-07-08T19:43:11,PL   Nº 5498/2009 - DVS - PPS - EMENDA Nº 89,CD03,ordinary,17,extraordinary,84,273,3,0,0
53-761.tx,2009-07-08T19:56:50,PL   Nº 5498/2009 - DVS - PP - EMENDA DE PLENÁRIO Nº 75,CD03,ordinary,17,extraordinary,69,282,2,0,0
53-762.tx,2009-07-08T20:27:55,PL   Nº 5498/2009 - DVS - PSDB - §6º ARTIGO 45 CONSTANTE DO ARTIGO 3º  SUBEMENDA AGLUTINATIVA,CD03,ordinary,17,extraordinary,154,232,3,0,0
53-765.tx,2009-07-08T21:38:07,PL   Nº 5498/2009 - EMENDA AGLUTINATIVA Nº 5,CD03,ordinary,17,extraordinary,154,223,2,0,0
53-766.tx,2009-07-08T22:18:34,PL   Nº 5498/2009 - DVS - PR - EMENDA Nº 24,CD03,ordinary,17,extraordinary,79,268,1,0,0
53-767.tx,2009-07-08T22:34:28,PL   Nº 5498/2009 - DVS - PsbPCdoBPmnPrb - EMENDA DE PLENÁRIO Nº 125,CD03,ordinary,17,extraordinary,82,251,0,0,0
53-770.tx,2009-07-14T14:28:32,MPV  Nº 460/2009 - REQUERIMENTO DE RETIRADA DE PAUTA,CD03,ordinary,18,extraordinary,44,119,9,37,0
53-701.tx,2009-06-02T17:27:16,MPV  Nº 460/2009 - REQUERIMENTO DE RETIRADA DE PAUTA,CD03,ordinary,13,ordinary,7,280,0,33,0
53-706.tx,2009-06-02T19:34:04,MPV  Nº 460/2009 - DVS - DEM - ARTIGO 6º DO PLV,CD03,ordinary,13,ordinary,268,111,1,0,0
53-710.tx,2009-06-02T21:11:25,PEC  Nº 413/2005 - SEGUNDO TURNO,CD03,ordinary,13,extraordinary,315,88,5,0,0
53-711.tx,2009-06-02T21:27:54,"PEC  Nº 413/2005 - DVS PT - PARA EXPRESSÃO: "" NA FORMA DA LEI""",CD03,ordinary,13,extraordinary,59,311,5,1,0
53-713.tx,2009-06-03T16:50:00,MPV  Nº 460/2009 - DVS - PR - EMENDA 55,CD03,ordinary,13,ordinary,89,174,0,0,0
53-717.tx,2009-06-03T18:32:58,MPV  Nº 460/2009 - DVS - PSDB - ARTIGO CONSTANTE DA ALTERAÇÃO Nº 1 ( 34 CARGOS ),CD03,ordinary,13,ordinary,274,93,1,0,0
53-720.tx,2009-06-03T21:05:48,PEC  Nº 277/2008 - SUBSTITUTIVO DA COMISSÃO ESPECIAL,CD03,ordinary,13,extraordinary,384,0,1,1,0
53-721.tx,2009-06-03T22:23:01,"PEC  Nº 277/2008 - DVS PPS  - EXPRESSÕES: "" DE 12.5 % ... 2010"" e ""NO EXERCÍCIO DE 2011""",CD03,ordinary,13,extraordinary,8,103,13,54,0
53-728.tx,2009-06-09T21:51:11,PL   Nº 5800/2005 - REQUERIMENTO DE URGÊNCIA,CD03,ordinary,14,extraordinary,181,2,0,9,0
53-727.tx,2009-06-09T21:35:09,PL   Nº 5829/2005 - REQUERIMENTO DE URGÊNCIA,CD03,ordinary,14,extraordinary,263,7,6,15,0
53-734.tx,2009-06-17T17:00:55,PL   Nº 2660/1996 - REQUERIMENTO DE URGÊNCIA,CD03,ordinary,15,ordinary,253,3,1,43,0
53-736.tx,2009-06-17T18:36:23,PL   Nº 2660/1996 - REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO POR 5 SESSÕES,CD03,ordinary,15,ordinary,37,277,0,1,0
53-740.tx,2009-06-30T18:10:08,MSC  Nº 134/2009 - REQUERIMENTO DE URGÊNCIA,CD03,ordinary,16,extraordinary,301,49,0,1,0
53-741.tx,2009-06-30T18:38:17,PLP  Nº 28/2007 - REQUERIMENTO DE URGÊNCIA,CD03,ordinary,16,extraordinary,318,10,1,0,0
53-742.tx,2009-06-30T18:58:13,PL   Nº 5498/2009 - REQUERIMENTO DE URGÊNCIA,CD03,ordinary,16,extraordinary,340,1,0,0,0
53-743.tx,2009-06-30T19:39:43,PLP  Nº 28/2007 - REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO POR DUAS SESSÕES,CD03,ordinary,16,extraordinary,17,315,1,0,0
53-744.tx,2009-06-30T21:37:06,PLP  Nº 28/2007 - EMENDA SUBSTITUTIVA GLOBAL Nº 9 DE PLENÁRIO,CD03,ordinary,16,extraordinary,338,6,0,1,0
53-745.tx,2009-06-30T22:03:53,PLP  Nº 28/2007 - DVS - DEM -  EMENDA Nº 1,CD03,ordinary,16,extraordinary,80,262,2,1,0
53-679.tx,2009-05-19T21:10:43,PL   Nº 836/2003 - DVS - PPS - EMENDA Nº 5,CD03,ordinary,11,extraordinary,300,32,7,0,0
53-676.tx,2009-05-19T19:37:39,PL   Nº 836/2003 - SUBEMENDA SUBSTITUTIVA DE PLENÁRIO,CD03,ordinary,11,extraordinary,307,79,2,0,0
53-688.tx,2009-05-20T20:07:32,MPV  Nº 459/2009 - DVS  - PT - ART. 63 DO PLV,CD03,ordinary,11,ordinary,224,148,2,1,0
53-689.tx,2009-05-20T20:49:44,PEC  Nº 22/1999 - SUBSTITUTIVO - PRIMEIRO TURNO,CD03,ordinary,11,extraordinary,375,15,1,0,0
53-690.tx,2009-05-26T17:49:21,MPV  Nº 454/2009 - REQUERIMENTO DE RETIRADA DE PAUTA,CD03,ordinary,12,ordinary,3,272,1,20,0
53-693.tx,2009-05-27T17:01:10,MPV  Nº 454/2009 - REQUERIMENTO DE RETIRADA DE PAUTA,CD03,ordinary,12,ordinary,3,282,0,21,0
53-696.tx,2009-05-27T18:35:34,MPV  Nº 454/2009 - VOTAÇÃO DAS EMENDAS UMA A UMA,CD03,ordinary,12,ordinary,2,332,1,19,0
53-649.tx,2009-05-05T18:33:21,PLP  Nº 59/1999 - SUBSTITUTIVO DA CCJC,CD03,ordinary,9,extraordinary,339,0,2,0,0
53-651.tx,2009-05-05T19:21:31,PLP  Nº 217/2004 - REQUERIMENTO DE URGÊNCIA,CD03,ordinary,9,extraordinary,345,5,2,0,0
53-652.tx,2009-05-05T19:58:48,PLP  Nº 217/2004 - PROJETO DE LEI COMPLEMENTAR,CD03,ordinary,9,extraordinary,389,0,1,0,0
53-653.tx,2009-05-06T19:57:48,PL   Nº 451/1995 - REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,CD03,ordinary,9,extraordinary,63,267,3,16,0
53-657.tx,2009-05-07T13:15:50,"MPV  Nº 457/2009 - DVS - DEM - EXP ""NO MÍNIMO"" INC. I ART.98 LEI 11196/2005 (ART.1º PLV)",CD03,ordinary,9,extraordinary,168,20,1,37,0
53-659.tx,2009-05-12T17:50:21,"MPV  Nº 457/2009 - DVS DEM - EXPRESSÃO  ""NO MÍNIMO"" INC. I ART 98 DA LEI 11.196/05",CD03,ordinary,10,ordinary,207,104,0,0,0
53-661.tx,2009-05-13T17:08:19,MPV  Nº 458/2009 - RETIRADA DE PAUTA,CD03,ordinary,10,ordinary,11,266,2,58,0
53-668.tx,2009-05-13T20:51:19,MPV  Nº 458/2009 - DVS - DEM - INCISO II ART.5º DO PLV,CD03,ordinary,10,extraordinary,279,94,3,0,0
53-669.tx,2009-05-13T21:20:59,"MPV  Nº 458/2009 - DVS - PSDB - EXPR.""ANTERIOR A .... DE 2004"" CONST.INC.IV DO ART. 5º",CD03,ordinary,10,extraordinary,295,74,0,0,0
53-672.tx,2009-05-13T21:57:39,MPV  Nº 458/2009 - DVS - PPS - EMENDA 100,CD03,ordinary,10,extraordinary,87,261,0,0,0
53-673.tx,2009-05-13T22:23:16,"MPV  Nº 458/2009 - DVS - DEM - §1º ART.12 PLV(EM DECORRÊNCIA, OS §§ 2º E 3º MESMO ART.)",CD03,ordinary,10,extraordinary,269,97,1,2,0
53-593.tx,2009-04-01T17:04:05,MPV  Nº 451/2008 - ADIAMENTO DA DISCUSSÃO POR 2 SESSÕES,CD03,ordinary,5,ordinary,13,248,2,47,0
53-597.tx,2009-04-01T19:42:38,MPV  Nº 451/2008 - REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO E DO ENCAMINHAMENTO,CD03,ordinary,5,ordinary,285,52,1,17,0
53-603.tx,2009-04-07T17:28:39,MPV  Nº 451/2008 - REQUERIMENTO DE RETIRADA DE PAUTA,CD03,ordinary,6,ordinary,9,249,1,43,0
53-606.tx,2009-04-07T18:45:48,"MPV  Nº 451/2008 - DVS - PPS - EXP ""A CONCESSÃO...EMPREGADOS"" §1º ART.6º EMENDA Nº 8",CD03,ordinary,6,ordinary,123,181,1,0,0
53-608.tx,2009-04-07T19:45:23,MPV  Nº 451/2008 - DVS - PSDB - ARTIGO 10 DO PLV,CD03,ordinary,6,ordinary,264,70,1,0,0
53-610.tx,2009-04-07T20:36:41,"MPV  Nº 451/2008 - DVS-DEM-EXP""VEDADA..DIREITOS"" §2º ART.3º LEI 6194/74 ART. 31 DO PLV",CD03,ordinary,6,extraordinary,203,131,0,1,0
53-612.tx,2009-04-14T18:44:08,MPV  Nº 452/2008 - PROJETO DE LEI DE CONVERSÃO,CD03,ordinary,6,ordinary,274,103,0,1,0
53-619.tx,2009-04-14T20:03:55,"MPV  Nº 452/2008 - DVS-PSDB-EXP""AMPLIAÇÃO DE CAPACIDADE"" §5ºART.10 LEI 6938 ART.3 PLV",CD03,ordinary,6,ordinary,290,109,0,1,0
53-625.tx,2009-04-15T20:00:21,MPV  Nº 453/2009 - DVS - DEM - EMENDA 10,CD03,ordinary,6,ordinary,58,363,1,0,0
53-629.tx,2009-04-22T18:29:54,MPV  Nº 455/2009 - DVS - DEM - EMENDA Nº 19,CD03,ordinary,7,ordinary,121,222,2,0,0
53-637.tx,2009-04-29T19:53:17,MPV  Nº 457/2009 - REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO POR 1 SESSÃO,CD03,ordinary,8,ordinary,37,269,1,19,0
53-641.tx,2009-04-29T22:16:04,MPV  Nº 457/2009 - PARECER DO RELATOR PELA ADMISSIBILIDADE,CD03,ordinary,8,ordinary,270,6,1,30,0
53-644.tx,2009-04-29T00:00:45,MPV  Nº 457/2009 - DVS - DEM - EMENDA 12,CD03,ordinary,8,extraordinary,28,232,0,36,0
53-647.tx,2009-04-30T01:26:13,"MPV  Nº 457/2009 - DVS - DEM - EXP. ""NO MÍNIMO"" INC. I ART.98 LEI 11196/2005 (ART. 1º DO PLV)",CD03,ordinary,8,extraordinary,162,25,0,22,0
53-569.tx,2009-03-11T13:08:18,MPV  Nº 449/2008 - REQUERIMENTO DE RETIRADA DE PAUTA,CD03,ordinary,3,extraordinary,38,233,1,35,0
53-570.tx,2009-03-11T17:27:37,MPV  Nº 449/2008 - REQUERIMENTO DE RETIRADA DE PAUTA,CD03,ordinary,3,ordinary,19,265,2,38,0
53-571.tx,2009-03-17T18:52:28,MPV  Nº 449/2008 - REQUERIMENTO DE RETIRADA DE PAUTA,CD03,ordinary,3,ordinary,13,251,1,36,0
53-578.tx,2009-03-25T17:55:47,MPV  Nº 450/2008 - REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO POR 2 SESSÕES,CD03,ordinary,4,ordinary,60,257,0,17,0
53-583.tx,2009-03-25T20:50:51,MPV  Nº 450/2008 - DVS DEM - ARTIGO 19,CD03,ordinary,4,extraordinary,191,185,4,0,0
53-556.tx,2009-02-17T17:26:43,MPV  Nº 447/2008 - REQUERIMENTO DE RETIRADA DE PAUTA,CD03,ordinary,1,ordinary,15,268,4,66,0
53-557.tx,2009-02-17T17:56:45,MPV  Nº 447/2008 - DVS PP - EMENDA Nº 8,CD03,ordinary,1,ordinary,135,192,2,0,0
53-558.tx,2009-02-17T18:39:54,MPV  Nº 447/2008 - DVS DEM - EMENDA Nº 62,CD03,ordinary,1,ordinary,250,126,3,0,0
53-559.tx,2009-02-17T19:16:31,MPV  Nº 447/2008 - DVS PP - EMENDA AGLUTINATIVA DE PLENÁRIO Nº 1,CD03,ordinary,1,ordinary,248,150,3,0,0
53-560.tx,2009-02-17T19:36:54,PL   Nº 1825/2007 - REQUERIMENTO DE URGÊNCIA,CD03,ordinary,1,ordinary,321,2,0,4,0
53-562.tx,2009-02-18T12:38:10,PL   Nº 3021/2008 - REQUERIMENTO DE URGÊNCIA,CD03,ordinary,1,extraordinary,302,15,1,1,0
53-564.tx,2009-02-18T13:19:03,PL   Nº 1664/2007 - REQUERIMENTO DE URGÊNCIA,CD03,ordinary,1,extraordinary,297,9,0,0,0
53-563.tx,2009-02-18T13:07:17,PL   Nº 836/2003 - REQUERIMENTO DE URGÊNCIA,CD03,ordinary,1,extraordinary,276,35,3,0,0
53-536.tx,2008-12-10T16:23:36,PLP  Nº 2/2007 - EMENDAS DO SENADO FEDERAL (PAINEL 0301),CD02,ordinary,31,extraordinary,346,0,0,0,0
53-537.tx,2008-12-10T17:28:17,PRC  Nº 69/2007 - REQUERIMENTO DE URGÊNCIA (PAINEL 0302),CD02,ordinary,31,extraordinary,330,23,1,24,0
53-539.tx,2008-12-10T19:19:28,"PEC  Nº 511/2006 - DVS DEM - EXP.""SALVO...DA CASA"" CONST.§6º ART.62 CF ALTERADO ART 1º PEC (PAINEL 0303)",CD02,ordinary,31,extraordinary,325,106,0,0,0
53-541.tx,2008-12-10T20:34:17,"PEC  Nº 511/2006 - DVS DEM - EXP.""COM EFEITO SUSPENSIVO"" §7º ART.62 CF PROP. ART 1º SUBSTIT. (PAINEL 0305)",CD02,ordinary,31,extraordinary,350,42,0,0,0
53-542.tx,2008-12-10T21:32:20,PEC  Nº 511/2006 - DVS PsbPdtPCdoBPmnPrb - §14 ART.62 CF COM REDAÇÃO DO ART.1º SUBSTITUTIVO (PAINEL 0306),CD02,ordinary,31,extraordinary,91,293,0,0,0
53-544.tx,2008-12-16T21:12:35,PEC  Nº 511/2006 - DVS PSDB - § 15 ART. 62 CF ALTERADO PELO ART. 1º  DO SUBSTITUTIVO,CD02,ordinary,32,extraordinary,7,11,9,150,0
53-546.tx,2008-12-17T13:44:57,PEC  Nº 511/2006 - DVS PSDB - §15 ART.62 CF ALTERADO PELO ART.1º SUBSTITUTIVO,CD02,ordinary,32,extraordinary,294,113,1,0,0
53-547.tx,2008-12-17T20:29:14,PEC  Nº 511/2006 - DVS PsbPdtPCdoBPmnPrb - ART.167 CONSTANTE ART.3º DO SUBSTITUTIVO,CD02,ordinary,32,extraordinary,301,57,0,17,0
53-548.tx,2008-12-17T21:32:53,REQUERIMENTO - PREFERÊNCIA PARA O ITEM IV DA MATÉRIA SOBRE A MESA,CD02,ordinary,32,extraordinary,255,2,0,19,0
53-549.tx,2008-12-17T21:55:54,PDC  Nº 387/2007 - REQUERIMENTO DE URGÊNCIA,CD02,ordinary,32,extraordinary,302,24,1,6,0
53-550.tx,2008-12-17T22:37:32,PDC  Nº 387/2007 - PROJETO DE DECRETO LEGISLATIVO,CD02,ordinary,32,extraordinary,265,61,6,0,0
53-551.tx,2008-12-17T22:52:49,PDC  Nº 1345/2008 - ESCOLHA DO SR. JOSÉ JORGE PARA O CARGO DE MINISTRO DO TCU,CD02,ordinary,32,extraordinary,270,60,6,0,0
53-511.tx,2008-12-02T13:59:01,MPV  Nº 440/2008 - REQUERIMENTO DE RETIRADA DE PAUTA (PAINEL 0281),CD02,ordinary,29,extraordinary,2,245,0,68,0
53-512.tx,2008-12-02T17:28:51,MPV  Nº 440/2008 - REQUERIMENTO DE RETIRADA DE PAUTA (PAINEL 0283),CD02,ordinary,30,ordinary,1,261,0,53,0
53-513.tx,2008-12-03T18:02:28,MPV  Nº 445/2008 - REQUERIMENTO DE RETIRADA DE PAUTA (PAINEL 0285),CD02,ordinary,30,ordinary,5,276,1,50,0
53-517.tx,2008-12-03T20:55:37,PEC  Nº 495/2006 - EMENDA AGLUTINATIVA SUBSTITUTIVA GLOBAL Nº 1 (PAINEL 0287),CD02,ordinary,30,extraordinary,368,2,0,0,0
53-518.tx,2008-12-03T21:32:22,PEC  Nº 495/2006 - SEGUNDO TURNO (PAINEL 0289),CD02,ordinary,30,extraordinary,391,0,0,0,0
53-519.tx,2008-12-04T12:50:58,PEC  Nº 511/2006 - DVS PSDB - ALÍNEA d ) INCISO I §1º ART.62 CF CONSTANTE ART.1º SUBSTITUTIVO (PAINEL 0291),CD02,ordinary,30,extraordinary,28,9,6,55,0
53-524.tx,2008-12-09T16:52:59,MPV  Nº 441/2008 - DVS PSDB - EMENDA Nº 6 (PAINEL 0294),CD02,ordinary,31,ordinary,204,113,0,0,0
53-529.tx,2008-12-09T18:20:36,PEC  Nº 511/2006 - DVS PSDB - ALÍNEA d) DO INC.I DO § 1º DO ART.62 ALT.PELO ART.1º DO SUB.COM.ESP. (PAINEL 0295),CD02,ordinary,31,ordinary,306,91,0,0,0
53-531.tx,2008-12-09T20:12:50,PLP  Nº 183/2001 - SUBSTITUTIVO DO SENADO FEDERAL (PAINEL 0297),CD02,ordinary,31,extraordinary,2,388,0,0,0
53-535.tx,2008-12-10T12:32:44,PLP  Nº 184/2004 - SUBSTITUTIVO DO SENADO FEDERAL (PAINEL 0299),CD02,ordinary,31,extraordinary,371,0,1,0,0
53-464.tx,2008-11-04T17:34:50,"PL   Nº 3674/2008 - DVS PSDB - EXP. ""INCLUSIVE...DÍVIDA PÚBLICA"" NO ART. 4º INC. I DO SUBST. CFT",CD02,ordinary,26,ordinary,223,85,4,0,0
53-474.tx,2008-11-12T13:55:22,MPV  Nº 443/2008 - DVS - PSDB - ARTIGO 4º,CD02,ordinary,27,extraordinary,249,75,1,0,0
53-475.tx,2008-11-12T15:12:22,MPV  Nº 443/2008 - DVS - PSDB - ARTIGO 7º DO PLV,CD02,ordinary,27,extraordinary,259,76,0,0,0
53-479.tx,2008-11-12T17:35:54,PEC  Nº 138/2003 - DVS PsbPdtPCdoBPmnPrb - INCISO VIII §3º ART 227 CONSTANTE DO  ART 2º DA PEC,CD02,ordinary,27,extraordinary,4,337,0,0,0
53-480.tx,2008-11-12T17:54:28,PEC  Nº 138/2003 - DVS PsbPdtPCdoBPmnPrb - INCISO IX §3º ART 227 CONSTANTE DO  ART 2º DA PEC,CD02,ordinary,27,extraordinary,3,335,0,0,0
53-478.tx,2008-11-12T17:06:33,"PEC  Nº 138/2003 - DVS PT-EXP.""E PORTADOR DO VÍRUS HIV"" INC.VII §3º ART 227 CONST ART 2º DA PEC",CD02,ordinary,27,extraordinary,10,335,0,0,0
53-477.tx,2008-11-12T16:26:24,PEC  Nº 138/2003 - SEGUNDO TURNO,CD02,ordinary,27,extraordinary,382,0,1,0,0
53-481.tx,2008-11-13T13:11:00,MPV  Nº 444/2008 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,27,extraordinary,4,38,7,57,0
53-483.tx,2008-11-18T19:14:45,PL   Nº 940/2007 - PROJETO DE LEI,CD02,ordinary,28,ordinary,279,26,3,22,0
53-485.tx,2008-11-19T12:28:44,REC  Nº 90/2007 - RECURSO CADASTRO POSITIVO,CD02,ordinary,28,extraordinary,280,99,0,0,0
53-488.tx,2008-11-19T14:13:18,PEC  Nº 511/2006 - REQUERIMENTO DE DISCUSSÃO POR GRUPO DE ARTIGOS,CD02,ordinary,28,extraordinary,4,256,0,41,0
53-489.tx,2008-11-19T16:51:28,PEC  Nº 511/2006 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,28,extraordinary,0,259,1,44,0
53-490.tx,2008-11-19T18:16:02,PEC  Nº 511/2006 - REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO,CD02,ordinary,28,extraordinary,293,6,0,45,0
53-495.tx,2008-11-19T20:14:37,PEC  Nº 511/2006 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,28,extraordinary,47,30,19,155,0
53-498.tx,2008-11-25T19:14:28,MPV  Nº 445/2008 - REQUERIMENTO DE INVERSÃO DE PAUTA,CD02,ordinary,29,extraordinary,29,248,1,52,0
53-502.tx,2008-11-25T20:46:10,PEC  Nº 511/2006 - REQUERIMENTO DE VOTAÇÃO ARTIGO POR ARTIGO,CD02,ordinary,29,extraordinary,6,260,0,44,0
53-503.tx,2008-11-25T21:58:06,PEC  Nº 511/2006 - SUBSTITUTIVO,CD02,ordinary,29,extraordinary,363,50,0,1,0
53-504.tx,2008-11-26T12:54:59,MPV  Nº 445/2008 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,29,extraordinary,209,1,2,47,0
53-505.tx,2008-11-26T17:24:07,MPV  Nº 445/2008 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,29,extraordinary,255,6,1,53,0
53-508.tx,2008-11-26T19:13:35,PEC  Nº 511/2006 - DVS PP - CAPUT ART.62 CF CONST. ART. 1º EMENDA SUBST. GLOBAL Nº 1,CD02,ordinary,29,extraordinary,26,286,0,58,0
53-509.tx,2008-11-26T20:56:00,MPV  Nº 445/2008 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,29,extraordinary,13,246,2,77,0
53-510.tx,2008-11-27T12:29:09,MPV  Nº 440/2008 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,29,extraordinary,1,62,8,75,0
53-443.tx,2008-10-07T18:00:30,MPV  Nº 435/2008 - REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR DUAS SESSÕES,CD02,ordinary,23,ordinary,1,203,1,28,0
53-446.tx,2008-10-14T17:59:38,MPV  Nº 436/2008 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,23,ordinary,5,266,2,40,0
53-448.tx,2008-10-14T19:27:53,MPV  Nº 436/2008 - REQUERIMENTO DE DISCUSSÃO POR GRUPO DE ARTIGOS,CD02,ordinary,23,ordinary,4,258,1,42,0
53-451.tx,2008-10-14T20:49:48,MPV  Nº 436/2008 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,23,extraordinary,2,257,1,34,0
53-454.tx,2008-10-14T22:20:56,"MPV  Nº 436/2008 - DVS PSDB - INCISO II DO ART. 58-B, CONSTANTE DO ART.1º DO PLV",CD02,ordinary,23,extraordinary,218,12,1,14,0
53-458.tx,2008-10-29T15:24:18,PL   Nº 3674/2008 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,25,extraordinary,2,265,1,42,0
53-459.tx,2008-10-29T17:33:09,PL   Nº 3674/2008 - REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO POR DUAS SESSÕES,CD02,ordinary,25,extraordinary,3,266,1,38,0
53-460.tx,2008-10-29T19:21:03,PL   Nº 3674/2008 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,25,extraordinary,3,254,0,41,0
53-462.tx,2008-10-29T20:41:56,PL   Nº 3674/2008 - REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR DUAS SESSÕES,CD02,ordinary,25,extraordinary,1,258,0,27,0
53-463.tx,2008-10-29T21:37:16,PL   Nº 3674/2008 - SUBSTITUTIVO DA CFT,CD02,ordinary,25,extraordinary,291,78,4,0,0
53-436.tx,2008-09-02T18:50:51,MPV  Nº 435/2008 - REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO POR 2 SESSÕES,CD02,ordinary,20,ordinary,4,260,1,66,0
53-437.tx,2008-09-03T12:00:44,MPV  Nº 429/2008 - REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO POR DUAS SESSÕES,CD02,ordinary,21,extraordinary,3,272,1,59,0
53-392.tx,2008-08-04T21:14:01,MPV  Nº 431/2008 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,17,extraordinary,8,245,5,21,0
53-393.tx,2008-08-05T16:28:38,MPV  Nº 431/2008 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,17,extraordinary,0,264,1,12,0
53-395.tx,2008-08-05T17:54:50,MPV  Nº 431/2008 - DVS - DEM - §1º DO ART.30 DO PLV,CD02,ordinary,17,extraordinary,262,66,3,21,0
53-396.tx,2008-08-05T19:36:50,MPV  Nº 432/2008 - REQUERIMENTO DE PREFERÊNCIA PARA A MPV 433/2008,CD02,ordinary,17,extraordinary,53,266,2,24,0
