id,name
100002,Klub otevřené demokracie
100018,Nezařazení
100016,Senátorský klub SNK
100004,Senátorský klub České strany sociálně demokratické
100001,Senátorský klub Občanské demokratické strany
100009,Senátorský klub Křesťanské a demokratické unie - Československé strany lidové
