id,start_date,result,motion:title,motion:text,motion:article,motion:legislative_session,motion:tramite,motion:type,motion:classification,motion:observations
11162,2010-03-24T12:57:00,pass,Boletín N°4908-03,Regula los convenios no concursales para pequeños deudores y pequeñas y medianas empresas.,con excepción del artículo 4º.,7,Segundo Trámite Constitucional/Primer Informe,General,Quorum Simple,
11163,2010-03-24T12:58:00,pass,Boletín N°4908-03,Regula los convenios no concursales para pequeños deudores y pequeñas y medianas empresas.,4º.,7,Segundo Trámite Constitucional/Primer Informe,General,Ley Orgánica Constitucional,
11164,2010-03-24T13:08:00,pass,Proyecto de Acuerdo N°5,Mantención de la rebaja transitoria del impuesto específico a los combustibles.,,7,,Única,,
11165,2010-03-24T13:15:00,pass,Proyecto de Acuerdo N°6,"Apoyo a micro, pequeña y mediana empresa y al comercio detallista para reconstituir el tejido productivo del país.",,7,,Única,,
11202,2010-04-06T11:05:00,fail,"Petición de 50 señores Diputados quienes, de conformidad con lo establecido en el artículo 229 del Reglamento de la Corporación, solicitan ""la creación de una Comisión Especial encargada de la Reconstrucción Nacional, por cuanto el reciente terremoto y maremoto que afectó a varias regiones del país ha puesto el tema en el centro de la agenda pública. Que el Gobierno ha señalado que la reconstrucción tendrá un costo de 30.000 millones de dólares para cuyos efectos se creará un Fondo para la Reconstrucción cuyos recursos se obtendrán  por endeudamiento del Estado y gasto fiscal. Que lo comprometido en la reconstrucción es de interés público siendo fundamental el manejo de los recursos sujetos a supervisión permanente por cuanto es posible que no puedan seguirse los procedimientos administrativos regulares utilizados por el Estado para la contratación de los suministros y obras públicas que deberán encargarse. Es por esto que se solicita la creación de una Comisión Especial para los efectos indicados. Para el cumplimiento de su propósito la Comisión Especial deberá rendir su informe en un plazo no superior a 180 días y para el desempeño de su mandato podrá constituirse en cualquier lugar del territorio nacional.",,,9,,General,2/5 Se requiere la aprobación de los dos quintos de los señores Diputados en ejercicio,
11203,2010-04-06T13:07:00,pass,Boletín N°6856-07,Modifica plazos en materia de actuaciones judiciales y declaración de muerte presunta en las zonas afectadas por el terremoto,,9,Primer Trámite Constitucional/Primer Informe,General y particular,Ley Orgánica Constitucional,
11204,2010-04-06T13:14:00,pass,Proyecto de Acuerdo N°07,Reducción del IVA a causa del estado de necesidad de los contribuyentes.,,9,,Única,,
11205,2010-04-06T13:18:00,pass,Proyecto de Acuerdo N°8,Flexibilización de medidas de apoyo a pequeños agricultores en el marco de la emergencia agrícola.,,9,,Única,,
11209,2010-04-06T19:35:00,fail,Proyecto de Acuerdo N°22,Se consideren fondos reservados de las Fuerzas Armadas en próxima reasignación presupuestaria.,,10,,Única,,
11212,2010-04-07T13:00:00,pass,Boletín N°6870-07,"Modifica la ley N°20.022, con el fin de establecer un nuevo plazo para el cierre de Tribunales del Trabajo que indica.",,11,Primer Trámite Constitucional/Primer Informe,General,Ley Orgánica Constitucional,
11213,2010-04-07T13:01:00,fail,Boletín N°4184-03,Modifica la sistematización de información financiera.,,11,Primer Trámite Constitucional/Primer Informe,General,Quorum Simple,
11214,2010-04-07T13:03:00,pass,Proyecto de Acuerdo N°9,Condena construcción de asentamientos en Jerusalén Oriental y compromiso de Chile con el proceso de paz en Oriente medio.,,11,,Única,,
11215,2010-04-07T13:13:00,fail,Proyecto de Acuerdo N°10,Creación de catastro para detectar y confiscar armamento no registrado que se encuentre en zonas afectadas por el terremoto.,,11,,Única,,
11216,2010-04-07T13:20:00,pass,Proyecto de Acuerdo N°14,"Medidas para resolver la crisis agrícola, pesquera y forestal en las zonas afectadas por el terremoto.",,11,,Única,,
11221,2010-04-08T12:29:00,fail,Boletín N°3607-04,"Denomina ""Aeropuerto Internacional Pablo Neruda"" al aeropuerto ubicado en la comuna de Pudahuel, de la Región Metropolitana de Santiago, y reserva el nombre de ""Carretera Comodoro Arturo Merino Benítez"" a la carretera de accceso a dicho aeropuerto.",,12,Primer Trámite Constitucional/Primer Informe,General,Quorum Simple,
11223,2010-04-08T12:37:00,pass,Proyecto de Acuerdo N°15,Modificación tarifaria del servicio de transporte público Metro S.A. a favor del adulto mayor.,,12,,Única,,
11225,2010-04-08T12:44:00,pass,Proyecto de Acuerdo N°16,Obligación de empresas proveedoras de servicios básicos de presentar un plan de contingencia ante emergencias.,,12,,Única,,
11236,2010-04-13T13:16:00,pass,Boletín N°6163-07,"Modifica la ley N° 17.997, Orgánica Constitucional del Tribunal Constitucional, con el objeto de ampliar las causales de implicancia de los Ministros del Tribunal Constitucional.",,13,Primer Trámite Constitucional/Primer Informe,General,Ley Orgánica Constitucional,
11237,2010-04-13T13:17:00,fail,Boletín N°3450-15,Tipifica como infracción grave el cruce de peatones en autopistas o carreteras de alta velocidad.,,13,Primer Trámite Constitucional/Primer Informe,General,Quorum Simple,
11238,2010-04-13T13:28:00,pass,Proyecto de Acuerdo N°17,Resciliación de compraventa de bienes raíces cuando existan daños que comprometan seriamente la estructura de la vivienda.,,13,,Única,,
11239,2010-04-13T13:35:00,pass,Proyecto de Acuerdo N°18,Beneficios en favor de artesanos y alfareros de Pomaire afectados por terremoto.,,13,,Única,,
11244,2010-04-14T10:43:00,pass,"Creación de una Comisión Especial Investigadora que se aboque a investigar, averiguar y constatar la existencia de irregularidades en los procesos de aprobación de proyectos hidroeléctricos y termoeléctricos por parte de las comisiones regionales del medio ambiente establecidas en cada una de las regiones del país.",,,14,,Única,2/5 Se requiere la aprobación de los dos quintos de los señores Diputados en ejercicio,
11245,2010-04-14T10:44:00,pass,Creación de una comisión especial investigadora que realice el seguimiento del proceso de reconstrucción nacional.,,,14,,Única,2/5 Se requiere la aprobación de los dos quintos de los señores Diputados en ejercicio,
11246,2010-04-14T13:27:00,pass,Boletín N°6871-13,"Flexibiliza los requisitos de acceso para obtener beneficios del seguro de cesantía de la ley N° 19728, producto de la catástrofe del 27 de febrero de 2010.","con excepción de losartículos 1°, 2°; 4°, incisos primero a cuarto; 7°, 8° y 11, que tienen el carácter de normas de quórum calificado.",14,Primer Trámite Constitucional/Primer Informe,General,Quorum Simple,
11247,2010-04-14T13:28:00,pass,Boletín N°6871-13,"Flexibiliza los requisitos de acceso para obtener beneficios del seguro de cesantía de la ley N° 19728, producto de la catástrofe del 27 de febrero de 2010.","1°, 2°, 4°, incisos primero a cuarto; 7°, 8° y 11.",14,Primer Trámite Constitucional/Primer Informe,General,Quorum Calificado,
11248,2010-04-14T13:30:00,pass,Boletín N°6871-13,"Flexibiliza los requisitos de acceso para obtener beneficios del seguro de cesantía de la ley N° 19728, producto de la catástrofe del 27 de febrero de 2010","1° y 4°, con indicaciones de la Comisión de Hacienda.",14,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Calificado,
11249,2010-04-14T13:31:00,fail,Boletín N°6871-13,"Flexibiliza los requisitos de acceso para obtener beneficios del seguro de cesantía de la ley N° 19728, producto de la catástrofe del 27 de febrero de 2010.","Indicación de S.E el Presidente de la República para agregar el siguienteartículo 12, nuevo:""Artículo 12.- La Sociedad Administradora de Fondos de Cesantía tendrá derecho a una retribución adicional a la que se refiere el artículo 30 de la ley N° 19.728 y el artículo 20 de la ley N° 20.351.La retribución adicional se determinará calculando la comisión base, en los meses que resten de vigencia del actual contrato, contemplada en el artículo 30 de la ley N° 19.728 por los recursos del Fondo de Cesantía Solidario que se destinen al pago de los beneficios a que se refieren los títulos I y II de esta ley, que reciban aquellos beneficiarios del artículo 24 de la ley N° 19.728, que no hubiesen tenido derecho a tales prestaciones antes de la entrada en vigencia de esta ley.La retribución establecida en este artículo se devengará a contar de la entrada en vigencia de esta ley y hasta el término del actual contrato de administración del Seguro de Cesantía, y se pagará, con cargo al Fondo de Cesantía Solidario, en los plazos y en la forma que determine la Superintendencia de Pensiones, mediante norma de carácter general."".",14,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
11250,2010-04-14T13:32:00,pass,Boletín N°6882-05,"Modifica la ley N°20.428, que otorga un bono solidario a las familias de menores ingresos.",,14,Primer Trámite Constitucional/Primer Informe,General,Ley Orgánica Constitucional,
11253,2010-04-15T12:24:00,fail,Boletín N°3915-11,Legisla sobre la receta médica.,,15,Comisión Mixta/Primer Informe,Particular,Quorum Simple,
11254,2010-04-15T12:25:00,pass,"Informe de la Comisión de Trabajo y Seguridad Social, recaído en el encargo otorgado por la Sala de la Corporación, para investigar eventuales irregularidades en programas de empleo.",,,15,,Única,Quorum Simple,
11255,2010-04-15T12:25:00,fail,"Informe de la Comisión Especial sobre las Libertades de Pensamiento y Expresión, el Derecho a la Información y los Medios de Comunicación.",,,15,,Única,Quorum Simple,
11256,2010-04-15T12:28:00,pass,Boletín N°6901-06,Aumenta el plazo para que el alcalde rinda cuenta pública al concejo municipal en aquellas regiones declaradas zona de catástrofe.,,15,Primer Trámite Constitucional/,General,Ley Orgánica Constitucional,
11257,2010-04-15T12:33:00,pass,Boletín N°6901-06,Aumenta el plazo para que el alcalde rinda cuenta pública al concejo municipal en aquellas regiones declaradas zona de catástrofe.,"Indicación al artículo único del proyecto para reemplazarlo por el siguiente:Artículo único.- Agrégase el siguiente artículo 4° transitorio, nuevo, en el decreto con fuerza de ley N°1, de 2006, del Ministerio del Interior, que contiene el texto refundido, coordinado y sistematizado de la ley N°18.695, orgánica constitucional de Municipalidades:""Artículo 4°.- En aquellas municipalidades pertenecientes a las regiones declaradas zona de catástrofe, en conformidad al decreto N°150, de 2010, del Ministerio del Interior, el plazo a que se refiere el inciso primero del artículo 67 de esta ley se extenderá hasta el 31 de agosto de 2010."".",15,Primer Trámite Constitucional/,Particular,Ley Orgánica Constitucional,
11258,2010-04-15T12:41:00,pass,Proyecto de Acuerdo N°19,Rampas para discapacitados físicos en buses nuevos.,,15,,Única,,
11263,2010-04-20T13:21:00,pass,Boletín N°6391-21,Modifica la ley general de pesca y acuicultura en materia de áreas de manejo y registro pesquero artesanal.,"Modificaciones introducidas por el Senado, con excepción de la enmienda por la cual se intercala un inciso segundo, nuevo, en el artículo primero transitorio, cuya votación separada se solicitó.",16,Tercer Trámite Constitucional/,Particular,Quorum Simple,
11264,2010-04-20T13:22:00,pass,Boletín N°6391-21,Modifica la ley general de pesca y acuicultura en materia de áreas de manejo y registro pesquero artesanal.,"Enmienda del Senado por la cual se intercala un inciso segundo, nuevo, en el artículo primero transitorio del proyecto.",16,Tercer Trámite Constitucional/,Particular,Quorum Simple,
11265,2010-04-20T13:23:00,pass,Boletín N°3536-18,"Modifica la Ley de Matrimonio Civil, normas del Código Civil, la Ley de Registro Civil y el Código Penal.",,16,Primer Trámite Constitucional/Primer Informe,General,Quorum Simple,
11266,2010-04-20T13:26:00,pass,Proyecto de Acuerdo N°20,Mantención de presupuestos de inversión de las regiones extremas.,,16,,Única,,
11267,2010-04-20T13:31:00,pass,Proyecto de Acuerdo N°21,"Mecanismos para agilizar creación de micro, pequeñas y medianas empresas.",,16,,Única,,
11268,2010-04-20T13:40:00,fail,Proyecto de Acuerdo N°23,Autorización a las personas afectadas por el terremoto para retirar por una vez hasta el 30% de sus fondos de pensiones.,,16,,Única,,
11271,2010-04-21T12:54:00,pass,Proyecto de Acuerdo N°24,Plan piloto de aplicación de energía solar.,,17,,Única,,
11272,2010-04-21T12:59:00,fail,Proyecto de Acuerdo N°25,Impuesto permanente al alcohol y al tabaco en beneficio de los ministerios de Salud y Educación.,,17,,Única,,
11273,2010-04-21T13:02:00,pass,Proyecto de Acuerdo N°26,Pago de incremento previsional a trabajadores municipales de Chile.,,17,,Única,,
11276,2010-04-22T11:02:00,pass,Proyecto de Acuerdo N°31,Flexibilización para que estudiantes puedan presenciar los encuentros de la selección nacional de fútbol de Chile en el Mundiial de Sudáfrica 2010.,,18,,Única,,
11277,2010-04-22T12:59:00,pass,Boletín N°6884-05,Crea el Fondo Nacional de Reconstrucción y establece mecanismos de incentivo a las donaciones en caso de catástrofe.,,18,Primer Trámite Constitucional/Primer Informe,General,Quorum Simple,
11278,2010-04-22T13:01:00,pass,Boletín N°6884-05,Crea el Fondo Nacional de Reconstrucción y establece mecanismos de incentivo a las donaciones en caso de catástrofe.,11,18,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
11281,2010-05-04T13:39:00,fail,Boletín N°5083-04,"Sobre el sistema nacional de aseguramiento de la calidad de la educación parvularia, básica y media y su fiscalización.","Resolución de la Mesa mediante la cual mantiene la calificación de orgánicas constitucionales de las normas contenidas en los artículos primero, tercero y undécimo transitorios.",19,Segundo Trámite Constitucional/Primer Informe,Única,Quorum Simple,
11282,2010-05-04T13:42:00,pass,Boletín N°5083-04,"Sobre el sistema nacional de aseguramiento de la calidad de la educación parvularia, básica y media y su fiscalización.","Votación general, con excepción de los artículos 5°, 6°, 7°, 15, 28, 30, 31, 32, 33, 36, 39, 40, 41, 43, 45, 46, 47, 69, inciso primero, letra f); 80, 81, 82, 90, inciso primero; 93, 94, 97, 98, 99, 100, 104 y 112 permanentes, y cuarto y quinto transitorios, que tienenel carácter de normas orgánicas constitucionales.",19,Segundo Trámite Constitucional/Primer Informe,General,Quorum Simple,
11284,2010-05-04T13:44:00,fail,Boletín N°5083-04,"Sobre el sistema nacional de aseguramiento de la calidad de la educación parvularia, básica y media y su fiscalización.","artículos 5°, 6°, 7° 15, 28, 30, 31, 32, 33, 36, 39, 40, 41, 43, 45, 46, 47, 69, inciso primero, letra f); 80, 81, 82, 90, inciso primero; 93, 94, 97, 98, 99, 100, 104 y 112 permanentes, y cuarto y quinto transitorios, que tienen el carácter de orgánicos constitucionales.",19,Segundo Trámite Constitucional/Primer Informe,General,Ley Orgánica Constitucional,
11286,2010-05-04T14:12:00,pass,Boletín N°5083-04,"Sobre el sistema nacional de aseguramiento de la calidad de la educación parvularia, básica y media y su fiscalización.","Texto del proyecto en los términos propuestos por la Comisión de Educación, con excepción de las normas que fueron objeto de indicación por la Comisión de Hacienda y de aquellas respecto de las cuales se ha solicitado votación separada.",19,Segundo Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
11287,2010-05-04T14:12:00,pass,Boletín N°5083-04,"Sobre el sistema nacional de aseguramiento de la calidad de la educación parvularia, básica y media y su fiscalización.","2°, con la indicación de la Comisión de Hacienda, a la letra a), para eliminar la frase "", de los docentes y directivos."".",19,Segundo Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
11288,2010-05-04T14:13:00,pass,Boletín N°5083-04,"Sobre el sistema nacional de aseguramiento de la calidad de la educación parvularia, básica y media y su fiscalización.","4°, con indicación de la Comisión de Hacienda para sustituirlo por el siguiente:""Artículo 4º.- Los estándares indicativos de desempeño para los establecimientos y sus sostenedores considerarán:1. gestión curricular;2. indicadores de calidad de los procesos relevantes de los establecimientos educacionales;3. estándares de gestión de los recursos humanos y pedagógicos;4. indicadores de desempeño de los equipos directivos y docentes;5. liderazgo técnico pedagógico del equipo directivo; 6. convivencia escolar, en lo referido a reglamentos internos, instancias de participación y trabajo colectivo, ejercicio de deberes y derechos, respeto a la diversidad y mecanismos de resolución de conflictos y ejercicio del liderazgo democrático por los miembros de la comunidad educativa, 7. formación, en concordancia con el proyecto educativo institucional de cada establecimiento y el marco curricular; y8. resultados del proceso educativo.Los estándares señalados precedentemente, cuyo incumplimiento no dará origen a sanciones, constituirán orientaciones para el trabajo de evaluación contemplado en esta ley."".",19,Segundo Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
11289,2010-05-04T14:14:00,pass,Boletín N°5083-04,"Sobre el sistema nacional de aseguramiento de la calidad de la educación parvularia, básica y media y su fiscalización.",11.,19,Segundo Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
11290,2010-05-04T14:14:00,pass,Boletín N°5083-04,"Sobre el sistema nacional de aseguramiento de la calidad de la educación parvularia, básica y media y su fiscalización.",13.,19,Segundo Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
11291,2010-05-04T14:15:00,pass,Boletín N°5083-04,"Sobre el sistema nacional de aseguramiento de la calidad de la educación parvularia, básica y media y su fiscalización.",14.,19,Segundo Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
11292,2010-05-04T14:16:00,pass,Boletín N°5083-04,"Sobre el sistema nacional de aseguramiento de la calidad de la educación parvularia, básica y media y su fiscalización.",16.,19,Segundo Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
11293,2010-05-04T14:16:00,pass,Boletín N°5083-04,"Sobre el sistema nacional de aseguramiento de la calidad de la educación parvularia, básica y media y su fiscalización.","19, inciso primero, con la indicación de la Comisión de Hacienda para intercalar, a continuación de la expresión ""de Buen Desempeño"", la frase ""o de Desempeño Satisfactorio"".",19,Segundo Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
11294,2010-05-04T14:17:00,pass,Boletín N°5083-04,"Sobre el sistema nacional de aseguramiento de la calidad de la educación parvularia, básica y media y su fiscalización.",23.,19,Segundo Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
11295,2010-05-04T14:17:00,pass,Boletín N°5083-04,"Sobre el sistema nacional de aseguramiento de la calidad de la educación parvularia, básica y media y su fiscalización.",24.,19,Segundo Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
11296,2010-05-04T14:18:00,pass,Boletín N°5083-04,"Sobre el sistema nacional de aseguramiento de la calidad de la educación parvularia, básica y media y su fiscalización.","26, con indicación de la Comisión de Hacienda para sustituirlo por el siguiente: ""Artículo 26.- Los establecimientos educacionales de mal desempeño deberán recibir apoyo técnico pedagógico. Para ello podrán recurrir al Ministerio de Educación, que prestará este servicio o a un grupo de expertos reconocidos del Registro a que se refieren los artículos 23 y 24. Este apoyo deberá brindarse, a lo menos, hasta que dicho establecimiento abandone dicha categoría. En todo caso, sólo podrá brindarse por un plazo máximo de 4 años."".",19,Segundo Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
11297,2010-05-04T14:19:00,pass,Boletín N°5083-04,"Sobre el sistema nacional de aseguramiento de la calidad de la educación parvularia, básica y media y su fiscalización.","49, con las siguientes indicaciones de la Comisión de Hacienda:- Para intercalar en el inciso primero, a continuación de la frase ""respecto de todas las actuaciones que realice en el ejercicio de sus funciones"", la oración ""y que consten en el acta de fiscalización"". - Para agregar el siguiente inciso final: ""En el ejercicio de la labor fiscalizadora los funcionarios de la Superintendencia deberán siempre informar al sujeto fiscalizado de la materia específica objeto de la fiscalización y de la normativa pertinente, dejar copia íntegra de las actas levantadas, realizando las diligencias estrictamente indispensables y proporcionales al objeto de fiscalización. Los sujetos fiscalizados podrán denunciar conductas abusivas de funcionarios ante el Superintendente."".",19,Segundo Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
11298,2010-05-04T14:19:00,pass,Boletín N°5083-04,"Sobre el sistema nacional de aseguramiento de la calidad de la educación parvularia, básica y media y su fiscalización.","49 bis, nuevo, que la Comisión de Hacienda propone incorporar, con el siguiente texto:""Artículo 49 bis.- Con el objeto de facilitar la fiscalización de las disposiciones de esta ley los sostenedores deberán enviar, dentro de los cinco días de comenzado el año escolar, un listado de los alumnos matriculados por curso, que considere su cédula nacional de identidad, nombres y apellidos. Del mismo modo deberán informar en el mismo plazo cuando, en el curso del año escolar, se cancele la matrícula a un estudiante, éste se retire del establecimiento o suspenda injustificadamente su asistencia regular por más de quince días.Un reglamento normará la forma y modalidades en que deban cumplirse las obligaciones dispuestas en el inciso precedente, incluyendo la publicación de la información a la comunidad escolar sobre la asistencia en la forma que determine el reglamento."".",19,Segundo Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
11299,2010-05-04T14:20:00,pass,Boletín N°5083-04,"Sobre el sistema nacional de aseguramiento de la calidad de la educación parvularia, básica y media y su fiscalización.","50, con indicaciones de la Comisión de Hacienda para:a) Eliminar en su inciso primero la oración: ""El análisis de la rendición de cuentas sólo implicará un juicio de legalidad del uso de los recursos."" b) Agregar en su inciso primero, en reemplazo de la frase eliminada precedentemente, la siguiente:""La rendición de cuentas sólo tendrá por objeto verificar que los recursos se usaron de conformidad a la ley, y en ningún caso la Superintendencia podrá efectuar un control de mérito del uso de dichos recursos."".c) Reemplazar el inciso segundo por el siguiente:""Además, previa resolución que señale la existencia de sospechas fundadas respecto a la veracidad y exactitud de la información que le hayan proporcionado, la Superintendencia podrá realizar auditorías o requerir, a petición del sostenedor del establecimiento educacional, que instituciones externas las efectúen, en cuyo caso su financiamiento corresponderá al sostenedor. Si estas auditorías fueran realizadas por instituciones externas, la elección de la institución será realizada por la Superintendencia a partir de una propuesta dl sostenedor de cinco alternativa de instituciones que deberán estar inscritas en un registro que para tales efectos lleve la Superintendencia."".",19,Segundo Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
11300,2010-05-04T14:20:00,pass,Boletín N°5083-04,"Sobre el sistema nacional de aseguramiento de la calidad de la educación parvularia, básica y media y su fiscalización.","86 bis, nuevo, que la Comisión de Hacienda propone incorporar, con el siguiente texto:""Artículo 86 bis.- El nombramiento de un administrador provisional para el caso de las causales contempladas en las letras b), c), d) y e) del artículo 86, deberá ser determinado conforme a un procedimiento previo establecido en el reglamento.""",19,Segundo Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
11301,2010-05-04T14:21:00,pass,Boletín N°5083-04,"Sobre el sistema nacional de aseguramiento de la calidad de la educación parvularia, básica y media y su fiscalización.","89, letra f), con indicación de la Comisión de Hacienda para agregar, entre la palabra ""establecimiento"" y el vocablo ""a"", la frase ""en la forma que establezca el reglamento"".",19,Segundo Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
11302,2010-05-04T14:22:00,pass,Boletín N°5083-04,"Sobre el sistema nacional de aseguramiento de la calidad de la educación parvularia, básica y media y su fiscalización.","106, con indicación de la Comisión de Hacienda para sustituirlo por el siguiente:""Artículo 106.- La Superintendencia estará sometida a la fiscalización de la Contraloría General de la República."".",19,Segundo Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
11303,2010-05-04T14:22:00,pass,Boletín N°5083-04,"Sobre el sistema nacional de aseguramiento de la calidad de la educación parvularia, básica y media y su fiscalización.",primero transitorio.,19,Segundo Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
11304,2010-05-04T14:23:00,pass,Boletín N°5083-04,"Sobre el sistema nacional de aseguramiento de la calidad de la educación parvularia, básica y media y su fiscalización.",tercero transitorio.,19,Segundo Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
11305,2010-05-04T14:24:00,fail,Boletín N°5083-04,"Sobre el sistema nacional de aseguramiento de la calidad de la educación parvularia, básica y media y su fiscalización.","sexto transitorio de la Comisión de Educación, cuya supresión propone la Comisión de Hacienda.",19,Segundo Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
11306,2010-05-04T14:25:00,pass,Boletín N°5083-04,"Sobre el sistema nacional de aseguramiento de la calidad de la educación parvularia, básica y media y su fiscalización.","octavo transitorio, con indicación de la Comisión de Hacienda para agregar el siguiente inciso segundo:""En el plazo máximo de 15 días después de conformados estos presupuestos el Ejecutivo informará al respecto a las Comisiones de Hacienda de la Cámara de Diputados y del Senado."".",19,Segundo Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
11307,2010-05-04T14:26:00,fail,Boletín N°5083-04,"Sobre el sistema nacional de aseguramiento de la calidad de la educación parvularia, básica y media y su fiscalización.",undécimo transitorio.,19,Segundo Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
11308,2010-05-04T14:26:00,pass,Boletín N°5083-04,"Sobre el sistema nacional de aseguramiento de la calidad de la educación parvularia, básica y media y su fiscalización.","duodécimo transitorio, con indicación de la Comisión de Hacienda para reemplazar la frase ""plazo de ocho años"" por ""plazo de cuatro años"".",19,Segundo Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
11309,2010-05-04T14:27:00,pass,Boletín N°5083-04,"Sobre el sistema nacional de aseguramiento de la calidad de la educación parvularia, básica y media y su fiscalización.","decimotercero transitorio, nuevo, propuesto por la Comisión de Hacienda con el siguiente texto:""Artículo décimo tercero.- Mientras no esté en ejercicio el registro público de auditores externos señalado en el artículo 50 de esta ley, se entenderá que los auditores externos son aquellos que pertenecen al registro de auditores externos de la Superintendencia de Valores y Seguros."".",19,Segundo Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
11318,2010-05-05T12:15:00,pass,Boletín N°6871-13,"Flexibiliza los requisitos de acceso para obtener beneficios del seguro de cesantía de la ley N° 19.728, producto de la catástrofe del 27 de febrero de 2010.",Modificaciones del Senado.,20,Tercer Trámite Constitucional/,Particular,Quorum Calificado,
