vote_event_id,voter_id,option
127,8,yes
147,8,abstain
148,8,abstain
125,8,abstain
121,8,no
130,8,abstain
133,9,no
108,9,yes
146,9,yes
126,9,no
135,9,yes
101,9,no
114,9,no
150,9,yes
132,9,yes
115,9,no
143,9,yes
116,9,no
102,9,yes
139,9,yes
136,9,abstain
131,9,no
103,9,no
128,9,yes
105,9,no
138,9,yes
140,9,yes
112,9,yes
144,9,yes
122,9,no
134,9,no
123,9,yes
145,9,abstain
109,9,yes
106,9,yes
117,9,no
119,9,no
137,9,no
142,9,yes
110,9,yes
113,9,yes
104,9,no
118,9,yes
141,9,no
111,9,no
149,9,yes
129,9,abstain
120,9,abstain
107,9,yes
124,9,no
127,9,yes
147,9,yes
148,9,abstain
125,9,yes
121,9,no
130,9,yes
