id,start_date,result,motion:title,motion:text,motion:article,motion:legislative_session,motion:tramite,motion:type,motion:classification,motion:observations
1810,2002-11-14T12:47:00,,Proyecto de Acuerdo N°136,Iniciativa legal para crear la comuna de Chol-Chol,,21,,General,,
1812,2002-11-19T15:17:00,,Boletín N°3077-05,Ley de Presupuestos para el Sector Público correspondiente al año 2003.,,23,Primer Trámite Constitucional/Primer Informe,General,Quorum Calificado,
1813,2002-11-19T18:31:00,,Boletín N°3077-05,Ley de Presupuestos para el Sector Público correspondiente al año 2003.,"1º, indicación Nº1",23,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1814,2002-11-19T18:32:00,,Boletín N°3077-05,Ley de Presupuestos para el Sector Público correspondiente al año 2003.,"Encabezado artículo 1º, propuesto Comisión Mixta",23,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1815,2002-11-19T18:33:00,,Boletín N°3077-05,Ley de Presupuestos para el Sector Público correspondiente al año 2003.,"2º, indicación Nº2",23,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1816,2002-11-19T18:34:00,,Boletín N°3077-05,Ley de Presupuestos para el Sector Público correspondiente al año 2003.,"2º, encabezamiento propuesto por Comisión Mixta",23,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1817,2002-11-19T18:36:00,,Boletín N°3077-05,Ley de Presupuestos para el Sector Público correspondiente al año 2003.,"16, Indicación Nº3 en su inciso primero",23,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1818,2002-11-19T18:36:00,,Boletín N°3077-05,Ley de Presupuestos para el Sector Público correspondiente al año 2003.,"16, indicación Nº3, en su inciso segundo",23,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1819,2002-11-19T18:38:00,,Boletín N°3077-05,Ley de Presupuestos para el Sector Público correspondiente al año 2003.,"Partida 01, indicación Nº4",23,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1820,2002-11-19T18:39:00,,Boletín N°3077-05,Ley de Presupuestos para el Sector Público correspondiente al año 2003.,"Partida 05, indicación Nº5",23,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1821,2002-11-19T18:41:00,,Boletín N°3077-05,Ley de Presupuestos para el Sector Público correspondiente al año 2003.,"Partida 05, indicación Nº6",23,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1822,2002-11-19T18:42:00,,Boletín N°3077-05,Ley de Presupuestos para el Sector Público correspondiente al año 2003.,"Partida 05, indicación Nº7",23,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1823,2002-11-19T18:43:00,,Boletín N°3077-05,Ley de Presupuestos para el Sector Público correspondiente al año 2003.,"Partida 05, indicación Nº8",23,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1824,2002-11-19T18:45:00,,Boletín N°3077-05,Ley de Presupuestos para el Sector Público correspondiente al año 2003.,"Partida 05, indicación Nº9",23,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1825,2002-11-19T18:47:00,,Boletín N°3077-05,Ley de Presupuestos para el Sector Público correspondiente al año 2003.,"Partida 05, indicación Nº11",23,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1826,2002-11-19T18:48:00,,Boletín N°3077-05,Ley de Presupuestos para el Sector Público correspondiente al año 2003.,Resto Partida 05,23,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1827,2002-11-19T18:50:00,,Boletín N°3077-05,Ley de Presupuestos para el Sector Público correspondiente al año 2003.,"Partida 06, indicación Nº13",23,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1828,2002-11-19T18:50:00,,Boletín N°3077-05,Ley de Presupuestos para el Sector Público correspondiente al año 2003.,"Partida 06, indicación Nº14",23,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1829,2002-11-19T18:51:00,,Boletín N°3077-05,Ley de Presupuestos para el Sector Público correspondiente al año 2003.,Resto Partida 06,23,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1830,2002-11-19T18:52:00,,Boletín N°3077-05,Ley de Presupuestos para el Sector Público correspondiente al año 2003.,"Partida 07, indicación Nº15",23,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1831,2002-11-19T18:53:00,,Boletín N°3077-05,Ley de Presupuestos para el Sector Público correspondiente al año 2003.,Partida 07,23,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1832,2002-11-19T18:54:00,,Boletín N°3077-05,Ley de Presupuestos para el Sector Público correspondiente al año 2003.,"Partida 11, indicación Nº16",23,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1833,2002-11-19T18:55:00,,Boletín N°3077-05,Ley de Presupuestos para el Sector Público correspondiente al año 2003.,"Partida 11, indicación Nº17",23,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1834,2002-11-19T18:56:00,,Boletín N°3077-05,Ley de Presupuestos para el Sector Público correspondiente al año 2003.,"Partida 11, indicación Nº18",23,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1836,2002-11-19T18:57:00,,Boletín N°3077-05,Ley de Presupuestos para el Sector Público correspondiente al año 2003.,"Partida 11, indicación Nº19",23,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1837,2002-11-19T18:57:00,,Boletín N°3077-05,Ley de Presupuestos para el Sector Público correspondiente al año 2003.,"Partida 11, indicacación Nº20",23,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1838,2002-11-19T18:58:00,,Boletín N°3077-05,Ley de Presupuestos para el Sector Público correspondiente al año 2003.,"Partida 11, indicación Nº21",23,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1839,2002-11-19T18:59:00,,Boletín N°3077-05,Ley de Presupuestos para el Sector Público correspondiente al año 2003.,Partida 11,23,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1840,2002-11-19T19:00:00,,Boletín N°3077-05,Ley de Presupuestos para el Sector Público correspondiente al año 2003.,Partida 12,23,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1841,2002-11-19T19:01:00,,Boletín N°3077-05,Ley de Presupuestos para el Sector Público correspondiente al año 2003.,"Partida 13, indicación Nº23",23,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1842,2002-11-19T19:02:00,,Boletín N°3077-05,Ley de Presupuestos para el Sector Público correspondiente al año 2003.,Resto Partida 13,23,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1843,2002-11-19T19:06:00,,Boletín N°3077-05,Ley de Presupuestos para el Sector Público correspondiente al año 2003.,Partida 16,23,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1844,2002-11-19T19:07:00,,Boletín N°3077-05,Ley de Presupuestos para el Sector Público correspondiente al año 2003.,"Partida 18, indicación Nº25",23,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1845,2002-11-19T19:08:00,,Boletín N°3077-05,Ley de Presupuestos para el Sector Público correspondiente al año 2003.,Resto Partida 18,23,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1846,2002-11-19T19:09:00,,Boletín N°3077-05,Ley de Presupuestos para el Sector Público correspondiente al año 2003.,"Partida 20, indicación Nº26",23,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1847,2002-11-19T19:10:00,,Boletín N°3077-05,Ley de Presupuestos para el Sector Público correspondiente al año 2003.,"Partida 20, indicación Nº27",23,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1848,2002-11-19T19:10:00,,Boletín N°3077-05,Ley de Presupuestos para el Sector Público correspondiente al año 2003.,"Partida 20, indicación Nº28",23,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1849,2002-11-19T19:11:00,,Boletín N°3077-05,Ley de Presupuestos para el Sector Público correspondiente al año 2003.,"Partida 20, indicación Nº29",23,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1850,2002-11-19T19:12:00,,Boletín N°3077-05,Ley de Presupuestos para el Sector Público correspondiente al año 2003.,"Partida 20, indicación Nº30",23,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1851,2002-11-19T19:13:00,,Boletín N°3077-05,Ley de Presupuestos para el Sector Público correspondiente al año 2003.,Resto Partida 20,23,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1852,2002-11-19T19:14:00,,Boletín N°3077-05,Ley de Presupuestos para el Sector Público correspondiente al año 2003.,"Partida 21, indicación Nº31",23,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1853,2002-11-19T19:17:00,,Boletín N°3077-05,Ley de Presupuestos para el Sector Público correspondiente al año 2003.,"Partida 21, indicación Nº33",23,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1854,2002-11-19T19:18:00,,Boletín N°3077-05,Ley de Presupuestos para el Sector Público correspondiente al año 2003.,"Partida 21, indicación Nº34",23,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1855,2002-11-19T19:19:00,,Boletín N°3077-05,Ley de Presupuestos para el Sector Público correspondiente al año 2003.,"Partida 21, indicación Nº35",23,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1856,2002-11-19T19:20:00,,Boletín N°3077-05,Ley de Presupuestos para el Sector Público correspondiente al año 2003.,"Partida 21, indicación Nº36",23,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1857,2002-11-19T19:21:00,,Boletín N°3077-05,Ley de Presupuestos para el Sector Público correspondiente al año 2003.,Partida 21,23,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1858,2002-11-19T19:22:00,,Boletín N°3077-05,Ley de Presupuestos para el Sector Público correspondiente al año 2003.,"Partida 22, indicación Nº37",23,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1859,2002-11-19T19:22:00,,Boletín N°3077-05,Ley de Presupuestos para el Sector Público correspondiente al año 2003.,Partida 22,23,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1860,2002-11-20T13:05:00,,Boletín N°3135-05,"Otorga un reajuste de remuneraciones a los trabajadores del sector público, concede aguinaldos que señala, reajusta las asignaciones familiar y maternal, del subsidio familiar y concede otros beneficios que indica.",,24,Primer Trámite Constitucional/Primer Informe,General,Quorum Simple,
1861,2002-11-20T13:12:00,,Proyecto de Acuerdo N°137,"Se declare Santuario de la Naturaleza área en quebrada de Chacarillas, Provincia de Iquique, I Región",,24,,General,,
1863,2002-11-20T13:18:00,,Proyecto de Acuerdo N°138,Creación de Comisión Especial para el desarrollo de las zonas altiplánicas,,24,,General,,
1864,2002-11-20T13:33:00,,"Petición de oficio del señor Recondo, de conformidad al artículo 48, Nº1 inciso segundo de la Constitución Política de la República",,,24,,General,Quorum Simple,
1866,2002-11-20T19:55:00,,Boletín N°2980-11,"Establece una nueva concepción de la autoridad sanitaria, distintas modalidades de gestión y fortalecer la particuipación ciudadana.","Todos los artículos con excepción del Artículo 1º, Nros. 11 (artículos 14-A, 14-C y 14-F), 14, 19 (Artículos 21-A y 21-C), 25, 28, 31 (Artículos 62 al 82 y artículo 83); Artículos 3º, 4º, 5º y 6º y Artículos transitorios",25,Primer Trámite Constitucional/Segundo Informe,Particular,Quorum Simple,
1867,2002-11-20T19:55:00,,Boletín N°2980-11,"Establece una nueva concepción de la autoridad sanitaria, distintas modalidades de gestión y fortalecer la particuipación ciudadana.","1º, Nº1",25,Primer Trámite Constitucional/Segundo Informe,Particular,Quorum Simple,
1868,2002-11-20T19:57:00,,Boletín N°2980-11,"Establece una nueva concepción de la autoridad sanitaria, distintas modalidades de gestión y fortalecer la particuipación ciudadana.","1º, Nº11 (Artículo 14-A), indicación del Ejecutivo",25,Primer Trámite Constitucional/Segundo Informe,Particular,Quorum Simple,
1869,2002-11-20T19:58:00,,Boletín N°2980-11,"Establece una nueva concepción de la autoridad sanitaria, distintas modalidades de gestión y fortalecer la particuipación ciudadana.","1º, Nº11 (Artículo 14-A)",25,Primer Trámite Constitucional/Segundo Informe,Particular,Quorum Simple,
1870,2002-11-20T19:59:00,,Boletín N°2980-11,"Establece una nueva concepción de la autoridad sanitaria, distintas modalidades de gestión y fortalecer la particuipación ciudadana.","1º, Nº11 (Artículo 14-C)",25,Primer Trámite Constitucional/Segundo Informe,Particular,Quorum Simple,
1871,2002-11-20T20:00:00,,Boletín N°2980-11,"Establece una nueva concepción de la autoridad sanitaria, distintas modalidades de gestión y fortalecer la particuipación ciudadana.","1º, Nº11 (Artículo 14-F)",25,Primer Trámite Constitucional/Segundo Informe,Particular,Quorum Simple,
1872,2002-11-20T20:02:00,,Boletín N°2980-11,"Establece una nueva concepción de la autoridad sanitaria, distintas modalidades de gestión y fortalecer la particuipación ciudadana.","1º, Nº14, indicación del Ejecutivo",25,Primer Trámite Constitucional/Segundo Informe,General,Quorum Simple,
1873,2002-11-20T20:03:00,,Boletín N°2980-11,"Establece una nueva concepción de la autoridad sanitaria, distintas modalidades de gestión y fortalecer la particuipación ciudadana.","1º, Resto Nº14",25,Primer Trámite Constitucional/Segundo Informe,Particular,Quorum Simple,
1874,2002-11-20T20:03:00,,Boletín N°2980-11,"Establece una nueva concepción de la autoridad sanitaria, distintas modalidades de gestión y fortalecer la particuipación ciudadana.","1º, Nº19 (Artículo 21-A)",25,Primer Trámite Constitucional/Segundo Informe,Particular,Quorum Simple,
1875,2002-11-20T20:04:00,,Boletín N°2980-11,"Establece una nueva concepción de la autoridad sanitaria, distintas modalidades de gestión y fortalecer la particuipación ciudadana.","1º, Nº19 (Artículo 21-C)",25,Primer Trámite Constitucional/Segundo Informe,Particular,Quorum Simple,
1876,2002-11-20T20:04:00,,Boletín N°2980-11,"Establece una nueva concepción de la autoridad sanitaria, distintas modalidades de gestión y fortalecer la particuipación ciudadana.","1º, Nº25",25,Primer Trámite Constitucional/Segundo Informe,Particular,Quorum Simple,
1878,2002-11-20T20:06:00,,Boletín N°2980-11,"Establece una nueva concepción de la autoridad sanitaria, distintas modalidades de gestión y fortalecer la particuipación ciudadana.","1º, Nº28",25,Primer Trámite Constitucional/Segundo Informe,Particular,Quorum Simple,
1879,2002-11-20T20:06:00,,Boletín N°2980-11,"Establece una nueva concepción de la autoridad sanitaria, distintas modalidades de gestión y fortalecer la particuipación ciudadana.","1º, Nº31 (Artículo 62 al 82)",25,Primer Trámite Constitucional/Segundo Informe,Particular,Quorum Simple,
1880,2002-11-20T20:08:00,,Boletín N°2980-11,"Establece una nueva concepción de la autoridad sanitaria, distintas modalidades de gestión y fortalecer la particuipación ciudadana.","1º, Nº31 (Artículo 83), indicación del Ejecutivo",25,Primer Trámite Constitucional/Segundo Informe,Particular,Quorum Simple,
1881,2002-11-20T20:08:00,,Boletín N°2980-11,"Establece una nueva concepción de la autoridad sanitaria, distintas modalidades de gestión y fortalecer la particuipación ciudadana.","1º, Nº31 (Artículo 83)",25,Primer Trámite Constitucional/Segundo Informe,Particular,Quorum Simple,
1882,2002-11-20T20:11:00,,Boletín N°2980-11,"Establece una nueva concepción de la autoridad sanitaria, distintas modalidades de gestión y fortalecer la particuipación ciudadana.","3º, menos letra c)",25,Primer Trámite Constitucional/Segundo Informe,Particular,Quorum Simple,
1883,2002-11-20T20:11:00,,Boletín N°2980-11,"Establece una nueva concepción de la autoridad sanitaria, distintas modalidades de gestión y fortalecer la particuipación ciudadana.",letra c) del artículo 3º,25,Primer Trámite Constitucional/Segundo Informe,Particular,Quorum Simple,
1884,2002-11-20T20:12:00,,Boletín N°2980-11,"Establece una nueva concepción de la autoridad sanitaria, distintas modalidades de gestión y fortalecer la particuipación ciudadana.","4º, 5º y 6º",25,Primer Trámite Constitucional/Segundo Informe,Particular,Quorum Simple,
1885,2002-11-20T20:12:00,,Boletín N°2980-11,"Establece una nueva concepción de la autoridad sanitaria, distintas modalidades de gestión y fortalecer la particuipación ciudadana.",Transitorios,25,Primer Trámite Constitucional/Segundo Informe,Particular,Quorum Simple,
1886,2002-11-21T12:41:00,,Boletín N°2835-13,"Modifica el Código del Trabajo, en lo relativo a las formalidades del finiquito del contrato de trabajo.",,26,Tercer Trámite Constitucional/Primer Informe,General,Quorum Simple,
1887,2002-11-21T19:26:00,,Boletín N°3138-21,"Prorroga la vigencia de la ley Nº19.713, establece un nuevo nivel de patente pesquera industrial e introduce modificaciones en la Ley General de Pesca.","Todos los artículos con excepción de los Nros. 1, 2, 3 del artículo 1º y Nros. 1, 3 y 5 del artículo 2º",27,Primer Trámite Constitucional/Primer Informe,General,Quorum Simple,
1888,2002-11-21T19:27:00,,Boletín N°3138-21,"Prorroga la vigencia de la ley Nº19.713, establece un nuevo nivel de patente pesquera industrial e introduce modificaciones en la Ley General de Pesca.","Artículo 1º, Nros. 1, 2 y 3 y Nº1 del artículo 2º",27,Primer Trámite Constitucional/Primer Informe,General,Quorum Calificado,
1889,2002-11-21T19:27:00,,Boletín N°3138-21,"Prorroga la vigencia de la ley Nº19.713, establece un nuevo nivel de patente pesquera industrial e introduce modificaciones en la Ley General de Pesca.","2º, Nros. 3 y 5",27,Primer Trámite Constitucional/Primer Informe,General,Ley Orgánica Constitucional,
1890,2002-11-21T19:32:00,,Boletín N°3138-21,"Prorroga la vigencia de la ley Nº19.713, establece un nuevo nivel de patente pesquera industrial e introduce modificaciones en la Ley General de Pesca.","Indicación Nº1, inciso primero",27,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Calificado,
1891,2002-11-21T19:32:00,,Boletín N°3138-21,"Prorroga la vigencia de la ley Nº19.713, establece un nuevo nivel de patente pesquera industrial e introduce modificaciones en la Ley General de Pesca.","Indicación Nº1, inciso segundo",27,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Calificado,
1892,2002-11-21T19:33:00,,Boletín N°3138-21,"Prorroga la vigencia de la ley Nº19.713, establece un nuevo nivel de patente pesquera industrial e introduce modificaciones en la Ley General de Pesca.",Indicación Nº2,27,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Calificado,
1893,2002-11-21T19:46:00,,Boletín N°3138-21,"Prorroga la vigencia de la ley Nº19.713, establece un nuevo nivel de patente pesquera industrial e introduce modificaciones en la Ley General de Pesca.",Indicación Nº3,27,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Calificado,
1894,2002-11-21T19:48:00,,Boletín N°3138-21,"Prorroga la vigencia de la ley Nº19.713, establece un nuevo nivel de patente pesquera industrial e introduce modificaciones en la Ley General de Pesca.","1º, Nº2 propuesto por Comisión de Pesca",27,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Calificado,
1895,2002-11-21T19:50:00,,Boletín N°3138-21,"Prorroga la vigencia de la ley Nº19.713, establece un nuevo nivel de patente pesquera industrial e introduce modificaciones en la Ley General de Pesca.",Indicación Nº5,27,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Calificado,
1896,2002-11-21T19:51:00,,Boletín N°3138-21,"Prorroga la vigencia de la ley Nº19.713, establece un nuevo nivel de patente pesquera industrial e introduce modificaciones en la Ley General de Pesca.","1º, Nº3",27,Primer Trámite Constitucional/Primer Informe,General,Quorum Simple,
1897,2002-11-21T19:53:00,,Boletín N°3138-21,"Prorroga la vigencia de la ley Nº19.713, establece un nuevo nivel de patente pesquera industrial e introduce modificaciones en la Ley General de Pesca.",Indicación Nº6,27,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Calificado,
1898,2002-11-21T19:54:00,,Boletín N°3138-21,"Prorroga la vigencia de la ley Nº19.713, establece un nuevo nivel de patente pesquera industrial e introduce modificaciones en la Ley General de Pesca.",Indicación Nº7,27,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Calificado,
1899,2002-11-21T19:58:00,,Boletín N°3138-21,"Prorroga la vigencia de la ley Nº19.713, establece un nuevo nivel de patente pesquera industrial e introduce modificaciones en la Ley General de Pesca.","1º, Nº1",27,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Calificado,
1900,2002-11-21T20:01:00,,Boletín N°3138-21,"Prorroga la vigencia de la ley Nº19.713, establece un nuevo nivel de patente pesquera industrial e introduce modificaciones en la Ley General de Pesca.","1º, Nº4, letra a)",27,Primer Trámite Constitucional/Primer Informe,General,Quorum Simple,
1901,2002-11-21T20:01:00,,Boletín N°3138-21,"Prorroga la vigencia de la ley Nº19.713, establece un nuevo nivel de patente pesquera industrial e introduce modificaciones en la Ley General de Pesca.","1º, Nº4 letra b)",27,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1902,2002-11-21T20:02:00,,Boletín N°3138-21,"Prorroga la vigencia de la ley Nº19.713, establece un nuevo nivel de patente pesquera industrial e introduce modificaciones en la Ley General de Pesca.","1º, Nº4, letra c)",27,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1903,2002-11-21T20:03:00,,Boletín N°3138-21,"Prorroga la vigencia de la ley Nº19.713, establece un nuevo nivel de patente pesquera industrial e introduce modificaciones en la Ley General de Pesca.",Indicación Nº8,27,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Calificado,
1904,2002-11-21T20:06:00,,Boletín N°3138-21,"Prorroga la vigencia de la ley Nº19.713, establece un nuevo nivel de patente pesquera industrial e introduce modificaciones en la Ley General de Pesca.",Indicación Nº9,27,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Calificado,
1905,2002-11-21T20:08:00,,Boletín N°3138-21,"Prorroga la vigencia de la ley Nº19.713, establece un nuevo nivel de patente pesquera industrial e introduce modificaciones en la Ley General de Pesca.",Indicación Nº11,27,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Calificado,
1906,2002-11-21T20:10:00,,Boletín N°3138-21,"Prorroga la vigencia de la ley Nº19.713, establece un nuevo nivel de patente pesquera industrial e introduce modificaciones en la Ley General de Pesca.",Nº1 Artículo 2º,27,Primer Trámite Constitucional/Primer Informe,General,Quorum Calificado,
1907,2002-11-21T20:12:00,,Boletín N°3138-21,"Prorroga la vigencia de la ley Nº19.713, establece un nuevo nivel de patente pesquera industrial e introduce modificaciones en la Ley General de Pesca.",Indicación Nº12,27,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1908,2002-11-21T20:13:00,,Boletín N°3138-21,"Prorroga la vigencia de la ley Nº19.713, establece un nuevo nivel de patente pesquera industrial e introduce modificaciones en la Ley General de Pesca.",Nº2 del artículo 2º proopuesto por la Comisión de Pesca,27,Primer Trámite Constitucional/Primer Informe,General,Quorum Simple,
1909,2002-11-21T20:14:00,,Boletín N°3138-21,"Prorroga la vigencia de la ley Nº19.713, establece un nuevo nivel de patente pesquera industrial e introduce modificaciones en la Ley General de Pesca.","2º, Nº3",27,Primer Trámite Constitucional/Primer Informe,Particular,Ley Orgánica Constitucional,
1910,2002-11-21T20:15:00,,Boletín N°3138-21,"Prorroga la vigencia de la ley Nº19.713, establece un nuevo nivel de patente pesquera industrial e introduce modificaciones en la Ley General de Pesca.","2º, Nº4",27,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1911,2002-11-21T20:16:00,,Boletín N°3138-21,"Prorroga la vigencia de la ley Nº19.713, establece un nuevo nivel de patente pesquera industrial e introduce modificaciones en la Ley General de Pesca.","2º, Nº5, indicación Nº13",27,Primer Trámite Constitucional/Primer Informe,Particular,Ley Orgánica Constitucional,
1912,2002-11-21T20:16:00,,Boletín N°3138-21,"Prorroga la vigencia de la ley Nº19.713, establece un nuevo nivel de patente pesquera industrial e introduce modificaciones en la Ley General de Pesca.","2º, Nº5 propuesto por la Comisión de Pesca",27,Primer Trámite Constitucional/Primer Informe,Particular,Ley Orgánica Constitucional,
1913,2002-11-21T20:17:00,,Boletín N°3138-21,"Prorroga la vigencia de la ley Nº19.713, establece un nuevo nivel de patente pesquera industrial e introduce modificaciones en la Ley General de Pesca.","2º, Nº6, propuesto por Comisión de Pesca",27,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1914,2002-11-21T20:18:00,,Boletín N°3138-21,"Prorroga la vigencia de la ley Nº19.713, establece un nuevo nivel de patente pesquera industrial e introduce modificaciones en la Ley General de Pesca.","2º, Nº7, propuesto por Comisión de Pesca",27,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Calificado,
1915,2002-11-21T20:19:00,,Boletín N°3138-21,"Prorroga la vigencia de la ley Nº19.713, establece un nuevo nivel de patente pesquera industrial e introduce modificaciones en la Ley General de Pesca.","2º, Nº8, indicación 13-A",27,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Calificado,
1916,2002-11-21T20:23:00,,Boletín N°3138-21,"Prorroga la vigencia de la ley Nº19.713, establece un nuevo nivel de patente pesquera industrial e introduce modificaciones en la Ley General de Pesca.",Indicación Nº18,27,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1917,2002-11-21T20:25:00,,Boletín N°3138-21,"Prorroga la vigencia de la ley Nº19.713, establece un nuevo nivel de patente pesquera industrial e introduce modificaciones en la Ley General de Pesca.",Indicación Nº19,27,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1918,2002-11-21T20:26:00,,Boletín N°3138-21,"Prorroga la vigencia de la ley Nº19.713, establece un nuevo nivel de patente pesquera industrial e introduce modificaciones en la Ley General de Pesca.","1º, transitorio propuesto por Comisión de pesca",27,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1919,2002-11-21T20:28:00,,Boletín N°3138-21,"Prorroga la vigencia de la ley Nº19.713, establece un nuevo nivel de patente pesquera industrial e introduce modificaciones en la Ley General de Pesca.",2º transitorio,27,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1920,2002-12-03T13:08:00,,Boletín N°1721-12,Sobre protección de los animales,Enmienda del Senado a los arts. 1º y 2º propuesto por la Cámara,28,Tercer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1921,2002-12-03T13:09:00,,Boletín N°1721-12,Sobre protección de los animales,Propuesta del Senado respecto del Título III,28,Tercer Trámite Constitucional/Primer Informe,General,Quorum Simple,
1922,2002-12-03T13:10:00,,Boletín N°1721-12,Sobre protección de los animales,Enmienda del Senado respecto del art. 3º propuesto por la Cámara,28,Tercer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1923,2002-12-03T13:10:00,,Boletín N°1721-12,Sobre protección de los animales,Enmienda del Senado respecto del art. 4º propuesto por la Cámara,28,Tercer Trámite Constitucional/Primer Informe,General,Quorum Simple,
1924,2002-12-03T13:11:00,,Boletín N°1721-12,Sobre protección de los animales,Enmienda del Senado al art. 5º propuesto por la Cámara,28,Tercer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1925,2002-12-03T13:12:00,,Boletín N°1721-12,Sobre protección de los animales,Enmienda del Senado al Título IV propuesto por la Cámara,28,Tercer Trámite Constitucional/Primer Informe,General,Quorum Simple,
1926,2002-12-03T13:13:00,,Boletín N°1721-12,Sobre protección de los animales,Enmienda del Senado al art. 7º propuesto por la Cámara,28,Tercer Trámite Constitucional/Primer Informe,General,Quorum Simple,
1927,2002-12-03T13:13:00,,Boletín N°1721-12,Sobre protección de los animales,Enmienda del Senado al art. 8º propuesto por la Cámara,28,Tercer Trámite Constitucional/Primer Informe,General,Quorum Simple,
1930,2002-12-03T13:15:00,,Boletín N°1721-12,Sobre protección de los animales,Eliminación propuesta por el H. Senado al art. 9º de la Cámara,28,Tercer Trámite Constitucional/Primer Informe,General,Quorum Simple,
1931,2002-12-03T13:16:00,,Boletín N°1721-12,Sobre protección de los animales,Eliminación del Senado al artículo 10 de la Cámara,28,Tercer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
1932,2002-12-03T13:17:00,,Boletín N°1721-12,Sobre protección de los animales,Enmienda del H. Senado al art. 11 de la Cámara,28,Tercer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
