id,start_date,result,motion:title,motion:text,motion:article,motion:legislative_session,motion:tramite,motion:type,motion:classification,motion:observations
5103,2006-04-12T13:06:00,pass,Proyecto de Acuerdo N°10,Solicita incorporar en ley de Presupuestos recursos para construir memorial a héroes de Antuco.,,12,,General y particular,,
5104,2006-04-12T13:09:00,pass,Proyecto de Acuerdo N°12,Solicita gestiones para postulación de oficinas salitreras que indica a patrimonio mundial de la Humanidad.,,12,,General y particular,,
5105,2006-04-12T13:14:00,pass,Proyecto de Acuerdo N°13,Solicita al Ejecutivo perfeccionar la ley sobre Donaciones.,,12,,General y particular,,
5106,2006-04-12T18:23:00,pass,Boletín N°4145-02,"Modifica la ley N° 18.291, que reestructura y fija la planta y grados del personal de Carabineros de Chile.",,13,Primer Trámite Constitucional/Primer Informe,General,Quorum Simple,
5110,2006-04-18T13:57:00,pass,Boletín N°3224-04,Establece un sistema nacional de aseguramiento de la calidad de la educación superior.,"Modificaciones del Senado, con excepción de las enmiendas recaídas en los siguientes artículos: supresión de los artículos 3°, 4° y 5°; artículo 7° letras g) e i); artículo 8° letras a), c) y d); artículo 10; artículo 10 nuevo, letras c), d), e) y f); artículo 17; artículo 18; artículo 19, incisos primero y segundo; artículo 20; artículo 23; epígrafe del Título III; artículo 24 nuevo; artículo 25, incisos primero y tercero; artículo 27; artículo 29; artículo 26 nuevo; artículo 31; artículo 32, inciso segundo; artículo 33; artículo 34; artículo 36, letra b); artículo 39, inciso segundo; artículo 43; artículo 48; artículo 53 y los artículos transitorios 1°, 4°, 5° y 6°.",14,Tercer Trámite Constitucional/Informe enmiendas del Senado,Particular,Ley Orgánica Constitucional,
5111,2006-04-18T13:58:00,fail,Boletín N°3224-04,Establece un sistema nacional de aseguramiento de la calidad de la educación superior.,"Enmienda del Senado que suprime los artículos 3°, 4° y 5° de la Cámara.",14,Tercer Trámite Constitucional/Informe enmiendas del Senado,Particular,Quorum Simple,
5112,2006-04-18T13:59:00,fail,Boletín N°3224-04,Establece un sistema nacional de aseguramiento de la calidad de la educación superior.,Enmienda del Senado que suprime la letra g) del artículo 7°.,14,Tercer Trámite Constitucional/Informe enmiendas del Senado,Particular,Quorum Simple,
5113,2006-04-18T14:00:00,fail,Boletín N°3224-04,Establece un sistema nacional de aseguramiento de la calidad de la educación superior.,Enmienda del Senado que incorpora una letra i) nueva en el artículo 7°.,14,Tercer Trámite Constitucional/Informe enmiendas del Senado,Particular,Ley Orgánica Constitucional,
5114,2006-04-18T14:01:00,fail,Boletín N°3224-04,Establece un sistema nacional de aseguramiento de la calidad de la educación superior.,Enmienda recaída en la letra a) del artículo 8°.,14,Tercer Trámite Constitucional/Informe enmiendas del Senado,Particular,Ley Orgánica Constitucional,
5115,2006-04-18T14:02:00,fail,Boletín N°3224-04,Establece un sistema nacional de aseguramiento de la calidad de la educación superior.,Modificación recaída en la letra c) del artículo 8°.,14,Tercer Trámite Constitucional/Informe enmiendas del Senado,Particular,Ley Orgánica Constitucional,
5116,2006-04-18T14:03:00,fail,Boletín N°3224-04,Establece un sistema nacional de aseguramiento de la calidad de la educación superior.,Enmienda recaída en la letra d) del artículo 8°.,14,Tercer Trámite Constitucional/Informe enmiendas del Senado,Particular,Ley Orgánica Constitucional,
5117,2006-04-18T14:04:00,fail,Boletín N°3224-04,Establece un sistema nacional de aseguramiento de la calidad de la educación superior.,Modificación recaída en el artículo 10 de la Cámara.,14,Tercer Trámite Constitucional/Informe enmiendas del Senado,Particular,Quorum Simple,
5118,2006-04-18T14:05:00,fail,Boletín N°3224-04,Establece un sistema nacional de aseguramiento de la calidad de la educación superior.,"10 nuevo, letras c), d), e) y f), propuesto por el Senado.",14,Tercer Trámite Constitucional/Informe enmiendas del Senado,Particular,Quorum Simple,
5119,2006-04-18T14:06:00,fail,Boletín N°3224-04,Establece un sistema nacional de aseguramiento de la calidad de la educación superior.,Enmienda recaída en el artículo 17 de la Cámara.,14,Tercer Trámite Constitucional/Informe enmiendas del Senado,Particular,Quorum Simple,
5120,2006-04-18T14:07:00,fail,Boletín N°3224-04,Establece un sistema nacional de aseguramiento de la calidad de la educación superior.,Modificaciones recaídas en el artículo 18 de la Cámara.,14,Tercer Trámite Constitucional/Informe enmiendas del Senado,Particular,Quorum Simple,
5121,2006-04-18T14:08:00,fail,Boletín N°3224-04,Establece un sistema nacional de aseguramiento de la calidad de la educación superior.,Enmiendas recaídas en los incisos primero y segundo del artículo 19 de la Cámara.,14,Tercer Trámite Constitucional/Informe enmiendas del Senado,Particular,Quorum Simple,
5122,2006-04-18T14:09:00,fail,Boletín N°3224-04,Establece un sistema nacional de aseguramiento de la calidad de la educación superior.,Modificación recaída en el artículo 20 de la Cámara.,14,Tercer Trámite Constitucional/Informe enmiendas del Senado,Particular,Quorum Simple,
5123,2006-04-18T14:09:00,fail,Boletín N°3224-04,Establece un sistema nacional de aseguramiento de la calidad de la educación superior.,Supresión del artículo 23 de la Cámara.,14,Tercer Trámite Constitucional/Informe enmiendas del Senado,Particular,Quorum Simple,
5124,2006-04-18T14:10:00,fail,Boletín N°3224-04,Establece un sistema nacional de aseguramiento de la calidad de la educación superior.,Enmienda por la que se reemplaza el epígrafe del Título III.,14,Tercer Trámite Constitucional/Informe enmiendas del Senado,Particular,Quorum Simple,
5126,2006-04-18T14:14:00,fail,Boletín N°3224-04,Establece un sistema nacional de aseguramiento de la calidad de la educación superior.,Artículo 24 nuevo propuesto por el Senado.,14,Tercer Trámite Constitucional/Informe enmiendas del Senado,Particular,Quorum Simple,
5127,2006-04-18T14:15:00,fail,Boletín N°3224-04,Establece un sistema nacional de aseguramiento de la calidad de la educación superior.,Enmiendas recaídas en los incisos primero y tercero del artículo 25 de la Cámara.,14,Tercer Trámite Constitucional/Informe enmiendas del Senado,Particular,Quorum Simple,
5128,2006-04-18T14:15:00,fail,Boletín N°3224-04,Establece un sistema nacional de aseguramiento de la calidad de la educación superior.,Supresión del artículo 27 de la Cámara.,14,Tercer Trámite Constitucional/Informe enmiendas del Senado,Particular,Quorum Simple,
5129,2006-04-18T14:16:00,fail,Boletín N°3224-04,Establece un sistema nacional de aseguramiento de la calidad de la educación superior.,Enmienda que propone suprimir el artículo 29 de la Cámara.,14,Tercer Trámite Constitucional/Informe enmiendas del Senado,Particular,Quorum Simple,
5130,2006-04-18T14:16:00,fail,Boletín N°3224-04,Establece un sistema nacional de aseguramiento de la calidad de la educación superior.,"26, nuevo, propuesto por el Senado.",14,Tercer Trámite Constitucional/Informe enmiendas del Senado,Particular,Quorum Simple,
5131,2006-04-18T14:17:00,fail,Boletín N°3224-04,Establece un sistema nacional de aseguramiento de la calidad de la educación superior.,Enmiendas recaídas en el artículo 31 de la Cámara.,14,Tercer Trámite Constitucional/Informe enmiendas del Senado,Particular,Quorum Simple,
5132,2006-04-18T14:18:00,fail,Boletín N°3224-04,Establece un sistema nacional de aseguramiento de la calidad de la educación superior.,Modificación recaída en el inciso segundo del artículo 32 de la Cámara.,14,Tercer Trámite Constitucional/Informe enmiendas del Senado,Particular,Quorum Simple,
5133,2006-04-18T14:19:00,fail,Boletín N°3224-04,Establece un sistema nacional de aseguramiento de la calidad de la educación superior.,Enmienda recaída en el artículo 33 de la Cámara.,14,Tercer Trámite Constitucional/Informe enmiendas del Senado,Particular,Quorum Simple,
5134,2006-04-18T14:19:00,fail,Boletín N°3224-04,Establece un sistema nacional de aseguramiento de la calidad de la educación superior.,Modificación recaída en el artículo 34 de la Cámara.,14,Tercer Trámite Constitucional/Informe enmiendas del Senado,Particular,Quorum Simple,
5135,2006-04-18T14:20:00,fail,Boletín N°3224-04,Establece un sistema nacional de aseguramiento de la calidad de la educación superior.,Enmienda recaída en la letra b) del artículo 36.,14,Tercer Trámite Constitucional/Informe enmiendas del Senado,Particular,Quorum Simple,
5136,2006-04-18T14:20:00,fail,Boletín N°3224-04,Establece un sistema nacional de aseguramiento de la calidad de la educación superior.,Sustitución del artículo 39 de la Cámara.,14,Tercer Trámite Constitucional/Informe enmiendas del Senado,Particular,Ley Orgánica Constitucional,
5137,2006-04-18T14:21:00,fail,Boletín N°3224-04,Establece un sistema nacional de aseguramiento de la calidad de la educación superior.,Enmiendas recaídas en el artículo 43 de la Cámara.,14,Tercer Trámite Constitucional/Informe enmiendas del Senado,Particular,Quorum Simple,
5138,2006-04-18T14:22:00,pass,Boletín N°3224-04,Establece un sistema nacional de aseguramiento de la calidad de la educación superior.,Enmienda recaída en el artículo 48 de la Cámara.,14,Tercer Trámite Constitucional/Informe enmiendas del Senado,Particular,Quorum Simple,
5139,2006-04-18T14:22:00,fail,Boletín N°3224-04,Establece un sistema nacional de aseguramiento de la calidad de la educación superior.,Sustitución del artículo 53.,14,Tercer Trámite Constitucional/Informe enmiendas del Senado,Particular,Ley Orgánica Constitucional,
5140,2006-04-18T14:23:00,fail,Boletín N°3224-04,Establece un sistema nacional de aseguramiento de la calidad de la educación superior.,Enmienda recaída en el artículo 1° transitorio.,14,Tercer Trámite Constitucional/Informe enmiendas del Senado,Particular,Quorum Simple,
5141,2006-04-18T14:24:00,fail,Boletín N°3224-04,Establece un sistema nacional de aseguramiento de la calidad de la educación superior.,Modificación recaída en el artículo 4° transitorio.,14,Tercer Trámite Constitucional/Informe enmiendas del Senado,Particular,Quorum Simple,
5142,2006-04-18T14:24:00,fail,Boletín N°3224-04,Establece un sistema nacional de aseguramiento de la calidad de la educación superior.,Sustitución del artículo 5° transitorio.,14,Tercer Trámite Constitucional/Informe enmiendas del Senado,Particular,Quorum Simple,
5143,2006-04-18T14:25:00,fail,Boletín N°3224-04,Establece un sistema nacional de aseguramiento de la calidad de la educación superior.,Supresión del artículo 6° transitorio.,14,Tercer Trámite Constitucional/Informe enmiendas del Senado,Particular,Quorum Simple,
5144,2006-04-18T14:27:00,pass,Boletín N°4147-21,"Renueva la vigencia de la ley N°20.049, que suspende el reemplazo de inscripciones en el Registro Pesquero Artesanal.",,14,Primer Trámite Constitucional/Primer Informe,General,Quorum Simple,
5145,2006-04-18T14:28:00,fail,Boletín N°4147-21,"Renueva la vigencia de la ley N° 20.049, que suspende el reemplazo de inscripciones en el Registro Pesquero Artesanal.","Indicaciones al artículo único:1) Indicación sustitutiva del Ejecutivo, del siguiente tenor: ""Artículo único.- Suspéndese la vigencia del artículo 50 A de la Ley General de Pesca y Acuicultura, que establece el reemplazo de inscripciones en el Registro Pesquero Artesanal, hasta el 30 de abril de 2007, inclusive.Suspéndese, asimismo, la tramitación de las solicitudes de reemplazo presentadas entre la fecha de publicación de la ley N°19.849 y la de esta Ley.""2) Indicación de los señores Fernando Meza, Jaime Quintana, Eduardo Díaz y Mario Venegas, para agregar el siguiente inciso segundo: ""Lo anterior no será aplicable a la Novena Región de la Araucanía"".",14,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
5146,2006-04-18T14:29:00,pass,Boletín N°4147-21,"Renueva la vigencia de la ley N°20.049, que suspende el reemplazo de inscripciones en el Registro Pesquero Artesanal.",único propuesto por la Comisión.,14,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
5156,2006-04-18T14:40:00,pass,Proyecto de Acuerdo N°26,Apoya participación de Taiwán como observador en la Asamblea Mundial de la Salud de la OMS.,,14,,General y particular,,
5157,2006-04-18T14:48:00,pass,Proyecto de Acuerdo N°40,Apoya solución pacífica al conflicto árabe-israelí.,,14,,General y particular,,
5158,2006-04-18T14:56:00,pass,Proyecto de Acuerdo N°41,Condena atentado en la ciudad de Tel-Aviv.,,14,,General y particular,,
5159,2006-04-19T12:47:00,pass,Boletín N°4048-06,Crea la XV Región de Arica y Parinacota y la provincia del Tamarugal en la Región de Tarapacá.,"con excepción de los artículos 1º, 2º, 6º, 8º, 9º, 10 y 15 permanentes y 1º, 2º, 3º y 8º transitorios (LOC) y 5º permanente, que requiere quórum de los 3/5.",15,Primer Trámite Constitucional/Primer Informe Complementario,General,Quorum Simple,
5160,2006-04-19T12:49:00,pass,Boletín N°4048-06,Crea la XV Región de Arica y Parinacota y la provincia del Tamarugal en la Región de Tarapacá.,"1º, 2º, 6º, 8º, 9º, 10 y 15 permanentes y 1º, 2º, 3º y 8º transitorios.",15,Primer Trámite Constitucional/Primer Informe Complementario,General,Ley Orgánica Constitucional,
5161,2006-04-19T12:52:00,fail,Boletín N°4048-06,Crea la XV Región de Arica y Parinacota y la provincia del Tamarugal en la Región de Tarapacá.,5º.,15,Primer Trámite Constitucional/Primer Informe Complementario,General,3/5 Se requiere la aprobación de los tres quintos de los señores Diputados en ejercicio,
5162,2006-04-19T12:55:00,fail,Boletín N°4048-06,Crea la XV Región de Arica y Parinacota y la provincia del Tamarugal en la Región de Tarapacá.,Indicación de la Presidenta de la República para suprimir el artículo 6º del proyecto.,15,Primer Trámite Constitucional/Primer Informe Complementario,Particular,Quorum Simple,
5163,2006-04-19T12:56:00,fail,Boletín N°4048-06,Crea la XV Región de Arica y Parinacota y la provincia del Tamarugal en la Región de Tarapacá.,6º.,15,Primer Trámite Constitucional/Primer Informe Complementario,Particular,Ley Orgánica Constitucional,
5164,2006-04-19T12:57:00,fail,Boletín N°4048-06,Crea la XV Región de Arica y Parinacota y la provincia del Tamarugal en la Región de Tarapacá.,Indicación de la Presidenta de la República para eliminar el artículo 8º transitorio del proyecto.,15,Primer Trámite Constitucional/Primer Informe Complementario,Particular,Quorum Simple,
5165,2006-04-19T12:58:00,fail,Boletín N°4048-06,Crea la XV Región de Arica y Parinacota y la provincia del Tamarugal en la Región de Tarapacá.,8º transitorio.,15,Primer Trámite Constitucional/Primer Informe Complementario,Particular,Ley Orgánica Constitucional,
5166,2006-04-19T13:00:00,fail,Boletín N°4048-06,Crea la XV Región de Arica y Parinacota y la provincia del Tamarugal en la Región de Tarapacá.,"Indicación de la Presidenta de la República para agregar el siguiente artículo transitorio, nuevo: ""Artículo ... .- Mientras no se modifique el actual sistema electoral establecido en la Ley Nº18.700, Orgánica Constitucional sobre Votaciones Populares y Escrutinios, la 1ª circunscripción senatorial estará constituida por la I Región de Tarapacá y por la XV Región de Arica y Parinacota."".",15,Primer Trámite Constitucional/Primer Informe Complementario,Particular,3/5 Se requiere la aprobación de los tres quintos de los señores Diputados en ejercicio,
5167,2006-04-19T15:44:00,pass,Boletín N°4049-06,Crea la XIV Región de los Ríos y la Provincia de Ranco.,"con excepción de los artículos 1º, 2º, 6º, 8º, 9º, 10 y 13 permanentes y 1º, 2º y 3º transitorios, de rango orgánico constitucional, y del artículo 5º permanente, que requiere quórum de 3/5.",15,Primer Trámite Constitucional/Primer Informe Complementario,General,Quorum Simple,
5168,2006-04-19T15:45:00,pass,Boletín N°4049-06,Crea la XIV Región de los Ríos y la Provincia de Ranco.,"1º, 2º, 6º, 8º, 9º, 10 y 13 permanentes y 1º, 2º y 3º transitorios.",15,Primer Trámite Constitucional/Primer Informe Complementario,General,Ley Orgánica Constitucional,
5169,2006-04-19T15:46:00,fail,Boletín N°4049-06,Crea la XIV Región de los Ríos y la Provincia de Ranco.,5º permanente.,15,Primer Trámite Constitucional/Primer Informe Complementario,General,3/5 Se requiere la aprobación de los tres quintos de los señores Diputados en ejercicio,
5172,2006-04-20T12:50:00,pass,Boletín N°2840-11,Modifica causal de término de funciones de trabajadores de la atención primaria de salud.,,16,Primer Trámite Constitucional/Primer Informe,General,Quorum Simple,
5173,2006-04-20T12:59:00,pass,Proyecto de Acuerdo N°50,Solicita al Ejecutivo medidas en defensa de usuarios de servicios eléctricos en relación con medidores.,,16,,General y particular,,
5174,2006-04-20T13:02:00,pass,Proyecto de Acuerdo N°15,Prorrogar vigencia de Comisión Especial de Zonas Extremas por Período Legislativo 2006-2010.,,16,,General y particular,,
5175,2006-04-20T13:05:00,pass,Proyecto de Acuerdo N°17,Mejora condiciones de pesca artesanal.,,16,,General y particular,,
5178,2006-05-02T13:42:00,pass,Boletín N°4161-16,Proyecto de acuerdo que modifica el reglamento de la H. Cámara de Diputados con el objeto de adecuarlo a lo dispuesto en el inciso segundo del artículo 8° de la Constitución Política de la República.,,17,Primer Trámite Constitucional/Primer Informe,General,Quorum Simple,
5179,2006-05-02T13:43:00,pass,Boletín N°3953-04,"Modifica el decreto con fuerza de ley N° 2, de 1998, sobre subvenciones a establecimientos educacionales y otros cuerpos legales (subvenciones discapacitados).",,17,Primer Trámite Constitucional/Primer Informe,General,Quorum Simple,
5180,2006-05-02T13:57:00,pass,Proyecto de Acuerdo N°19,Solicita a S.E. la Presidenta de la República crear Comisión que estudie la deuda a los profesores por no pago de asignación que indica.,,17,,General y particular,,
5181,2006-05-02T18:19:00,pass,Proyecto de Acuerdo N°59,"Mandata a Comisión de Obras Públicas, Transportes y Telecomunicaciones para estudiar y proponer modificaciones a la ley de Concesiones de Obras Públicas.",,18,,General y particular,,
5184,2006-05-03T13:25:00,pass,Boletín N°4175-03,"Prorroga plazo de la ley N°20.019, sobre sociedades anónimas deportivas profesionales.",,19,Primer Trámite Constitucional/Primer Informe,General,Quorum Simple,
5185,2006-05-03T13:26:00,pass,Boletín N°4025-02,"Establece un nuevo plazo para la regularización en la inscripción de armas de fuego, dispuesto en el artículo 1° transitorio de la ley N°20.014.",,19,Primer Trámite Constitucional/Primer Informe,General,Quorum Calificado,
5186,2006-05-03T13:27:00,pass,Boletín N°4025-02,"Establece un nuevo plazo para la regularización en la inscripción de armas de fuego, dispuesto en el artículo 1° transitorio de la ley N°20.014.","único, con indicaciones.",19,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Calificado,
