id,start_date,motion:title,motion:result,motion:requirement
1330,2000-10-19T12:00:00,346 - Pravidla hospodaření senátorských klubů pro rok 2001,pass,simple majority
550,1999-12-08T12:00:00,Usnesení Senátu PČR k sněmovnímu tisku č. 214 (senátní tisk č. 116),pass,simple majority
315,1999-07-01T12:00:00,45 - VUZP pozměňovací návrh č. 2: § 50 odst. 1,pass,simple majority
141,1999-03-11T12:00:00,Návrh usnesení Senátu o pověření Orgánu Senátu stanovit podrobnosti k provedení zákona č. 236,pass,simple majority
152,1999-03-11T12:00:00,"12 - Návrh zákona, kterým se mění zákon č. 202/1990 Sb., o loteriích a jiných podobných hrách",pass,simple majority
1013,2000-05-18T12:00:00,"227 - Evropská prozatímní dohoda o soustavách sociálního zabezpečení ve stáří, invaliditě a pozůstalých .....",pass,simple majority
954,2000-05-10T12:00:00,"223 - návrh, kterým se předkládá PČR smlouva mezi ČR a SR o společném postupu při dělení majetku",pass,simple majority
1303,2000-08-10T12:00:00,324 - návrh zákona o provozu na pozemních komunikacích a o změnách některých zákonů,pass,simple majority
521,1999-11-18T12:00:00,86 - vládní návrh na prodloužení účasti jednotek Armády ČR v operaci NATO na území Bosny a Hercegoviny a v operaci JG,pass,simple majority
459,1999-11-11T12:00:00,111 - návrh zákona o pobytu cizinců na území České republiky - pozměňovací návrh,pass,simple majority
228,1999-06-17T12:00:00,43 - Přesunutí bodu Vládní návrh na vyslovení souhlasu s vyslání průzkumné roty a dopravního letounu An-26,fail,simple majority
508,1999-11-18T12:00:00,"104 - návrh zákona o poskytování dotací soukromým školám, předškolním a školským zařízením",fail,simple majority
1099,2000-06-29T12:00:00,271 - návrh zákona o auditorech a o změně zákona č. 165/1998 Sb.,pass,simple majority
390,1999-07-29T12:00:00,65 - návrh zákona o státním občanství některých bývalých československých státních občanů,pass,simple majority
465,1999-11-12T12:00:00,82 - Návrh senátního návrhu zákona o Památníku doby nesvobody - senátor M. Žantovský a další,pass,simple majority
219,1999-06-09T12:00:00,29 - Rozhodnutí Společného výboru č. 3/1998 k Dohodě mezi státy ESVO a ČR o zrušení Protokolu C,pass,simple majority
283,1999-07-01T12:00:00,"48 - pozměňovací návrh VHZD, ÚPV",pass,simple majority
699,2000-02-02T12:00:00,138 - Žádost prezidenta republiky o vyslovení souhlasu Senátu PČR s jmenováním soudce Ústavního soudu,pass,simple majority
854,2000-03-16T12:00:00,196 - Návrh zákona o zákazu dodávek pro jadernou elektrárnu Búšehr,pass,simple majority
946,2000-04-13T12:00:00,204 - návrh zákona o hlavním městě Praze,pass,simple majority
377,1999-07-29T12:00:00,61 - účast ČR v programech 5. Rámcového programu ES v oblasti výzkumu a v 5. Rámcovém programu ES pro atomovou energii,pass,simple majority
1401,2000-11-22T12:00:00,"353 - návrh, kterým se předkládá Evropská úmluva o právním postavení dětí narozených mimo manželství",pass,simple majority
357,1999-07-28T12:00:00,"73 - návrh zákona, kterým se mění některé zákony v souvislosti s přijetím zákonů v senátních tiscích 72 a 76",fail,simple majority
930,2000-04-12T12:00:00,202 - návrh zákona o krajích (krajské zřízení),pass,simple majority
751,2000-02-24T12:00:00,179 - návrh zákona o veřejné podpoře,pass,simple majority
536,1999-11-18T12:00:00,"115 - návrh zákona, kterým se mění zákon o pojištění odpovědnosti z provozu vozidla",pass,simple majority
1074,2000-06-29T12:00:00,"277 - návrh zákona, kterým se mění zákon č. 424/1991 Sb., o sdružování v politických stranách a politických hnutích",fail,simple majority
1350,2000-10-20T12:00:00,142 - Návrh na vydání ústavního zákona o referendu,pass,simple majority
892,2000-04-06T12:00:00,prodloužení doby pro hlasování,pass,simple majority
229,1999-06-17T12:00:00,43 - Přesunutí bodu Vládní návrh na vyslovení souhlasu s vyslání průzkumné roty a dopravního letounu An-26,pass,simple majority
329,1999-07-15T12:00:00,"50 - návrh zákona, kterým se mění zákon č. 148/1998 Sb., o ochraně utajovaných skutečností",fail,simple majority
554,1999-12-08T12:00:00,117 - návrh zákona o veřejných dražbách,pass,simple majority
862,2000-04-05T12:00:00,194 - Úmluva o finančních operacích prováděných důvěrně obeznámenými osobami,pass,simple majority
1312,2000-08-10T12:00:00,324 - návrh zákona o provozu na pozemních komunikacích a o změnách některých zákonů,pass,simple majority
1410,2000-11-22T12:00:00,"361 - návrh, kterým se mění zákon č. 152/1994 Sb., o volbách do zastupitelstev obcí a o změně a doplnění dalších zákonů",fail,simple majority
1265,2000-08-10T12:00:00,Změna pořadu 21. schůze Senátu,pass,simple majority
1323,2000-10-19T12:00:00,Určení ověřovatelů 22. schůze Senátu,pass,simple majority
135,1999-03-11T12:00:00,procedurální návrh na změnu pořadu 2. schůze Senátu - předřazení bodu č. 20 na 16. místo,pass,simple majority
354,1999-07-28T12:00:00,9. schůze Senátu,fail,simple majority
1160,2000-08-02T12:00:00,"313 - návrh zákona, kterým se mění zákon č. 1/1991 Sb., o zaměstnanosti, ve znění pozdějších předpisů",pass,simple majority
1366,2000-10-25T12:00:00,Návrh pořadu 22. schůze Senátu,pass,simple majority
487,1999-11-12T12:00:00,109 - návrh zákona o cestovních dokladech,pass,simple majority
1137,2000-06-30T12:00:00,"258 - návrh, kterým se předkládá PČR Úmluva o sjednocení některých pravidel o mezinárodní letecké přepravě",pass,simple majority
188,1999-04-28T12:00:00,Zpráva Mandátového a imunitního výboru,pass,simple majority
1003,2000-05-18T12:00:00,247 - zmatečné hlasování,fail,simple majority
838,2000-03-01T12:00:00,"181 - návrh zákona, kterým se mění zákon č. 328/1991 Sb., o konkursu a vyrovnání a některé další zákony",pass,simple majority
1036,2000-06-21T12:00:00,249 - Podrobnější pravidla ve věci volby osob ke jmenování inspektorů a předsedy Úřadu pro ochranu osobních údajů,pass,simple majority
695,2000-01-13T12:00:00,143 - návrh zákona o poskytnutí jednorázové peněžní částky příslušníkům československých zahraničních armád 1939 - 1945,pass,simple majority
211,1999-06-09T12:00:00,Volný přístup občanů České republiky do Senátu PČR,fail,simple majority
904,2000-04-06T12:00:00,200 - návrh zákona o telekomunikacích a o změně dalších zákonů,pass,simple majority
561,1999-12-08T12:00:00,117 - návrh zákona o veřejných dražbách,pass,simple majority
1248,2000-08-09T12:00:00,"321 - návrh zákona, kterým se mění zákon č. 62/1988 Sb., o geologických pracích a zákon č. 44/1988 Sb., horní zákon",pass,simple majority
1100,2000-06-29T12:00:00,271 - návrh zákona o auditorech a o změně zákona č. 165/1998 Sb.,pass,simple majority
1427,2000-11-23T12:00:00,"362 - návrh kterým se mění zákon č. 586/1992 Sb., o daních z příjmů, ve znění pozdějších předpisů a některé další zákony",pass,simple majority
1379,2000-10-26T12:00:00,332 - Návrh zákona o finanční kontrole ve veřejné správě,fail,simple majority
640,2000-01-12T12:00:00,15. schůze Senátu,pass,simple majority
171,1999-03-11T12:00:00,Potvrzení volby předsedy MIV,pass,simple majority
89,1998-12-17T12:00:00,Potvrzení volby předsedů výborů Senátu kromě Mandátového a imunitního výboru - přerušení tohoto bodu,pass,simple majority
709,2000-02-10T12:00:00,156 - Smlouva mezi ČR a Spolkovou republikou Německo o hraničním dokumentárním díle společných státních hranic,pass,simple majority
1130,2000-06-30T12:00:00,282 - návrh zákona o soudních exekutorech a exekuční činnosti (exekuční řád) a o změně dalších zákonů,pass,simple majority
902,2000-04-06T12:00:00,200 - návrh zákona o telekomunikacích a o změně dalších zákonů,pass,simple majority
801,2000-02-25T12:00:00,"182 - návrh zákona, kterým se mění a doplňuje zákon č. 87/1995 Sb., o spořitelních a úvěrních družstvech",pass,simple majority
583,1999-12-09T12:00:00,"121 - návrh zákona, kterým se mění zákon č. 266/1994 sb., o dráhách",pass,simple majority
252,1999-06-30T12:00:00,"25 - návrh senátního návrhu zákona, kterým se mění zákon č. 148/1998 Sb., o ochraně utajovaných skutečností",pass,simple majority
1030,2000-06-21T12:00:00,"261 - návrh, kterým se předkládá PČR Úmluva č. 176 týkající se bezpečnosti zdraví při práci v dolech,1995",pass,simple majority
1267,2000-08-10T12:00:00,324 - návrh zákona o provozu na pozemních komunikacích a o změnách některých zákonů,pass,simple majority
107,1999-03-10T12:00:00,Určení ověřovatelů,pass,simple majority
319,1999-07-01T12:00:00,"45 - pozměňovací návrh senátorů F. Bartoše, J. Brýdla a J. Seitlové č. 4",pass,simple majority
1315,2000-08-10T12:00:00,324 - návrh zákona o provozu na pozemních komunikacích a o změnách některých zákonů,pass,simple majority
1433,2000-11-23T12:00:00,"362 - návrh kterým se mění zákon č. 586/1992 Sb., o daních z příjmů, ve znění pozdějších předpisů a některé další zákony",pass,simple majority
1390,2000-11-22T12:00:00,pořad 23. schůze Senátu,pass,simple majority
524,1999-11-18T12:00:00,"110 - návrh zákona o zákazu použití, skladování, výroby a převodu protipěchotních min a jejich zničení",pass,simple majority
729,2000-02-24T12:00:00,167 - návrh zákona o provádění mezinárodních sankcí k udržování mezinárodního míru a bezpečnosti,pass,simple majority
1012,2000-05-18T12:00:00,"248 - návrh zákona, kterým se mění zákon č. 65/1965 Sb., zákoník práce, ve znění pozdějších předpisů",pass,simple majority
1266,2000-08-10T12:00:00,"305 - návrh, kterým se předkládá PČR Úmluva č. 144 o trojstranných poradách na podporu provádění mezinárodních pracovních norem",pass,simple majority
531,1999-11-18T12:00:00,98 - Čtvrtý dodatek k Dohodě o Mezinárodním měnovém fondu - zvláštní jednorázová alokace zvláštních práv čerpání,pass,simple majority
246,1999-06-17T12:00:00,změna pořadu 6. schůze Senátu,pass,simple majority
375,1999-07-29T12:00:00,"58 - úmluva o ochraně archeologického dědictví Evropy, Rada Evropy č. 143",pass,simple majority
1123,2000-06-30T12:00:00,282 - návrh zákona o soudních exekutorech a exekuční činnosti (exekuční řád) a o změně dalších zákonů,pass,simple majority
956,2000-05-10T12:00:00,"232 - návrh zákona, kterým se mění zákon č. 49/1997 Sb., o civilním letectví a o změně a doplnění živnostenského zákona",pass,simple majority
1373,2000-10-26T12:00:00,"347 - návrh zákona, kterým se mění zákon č. 48/1997 Sb., o veřejném zdravotním pojištění a o změně souvisejících zákonů",pass,simple majority
1050,2000-06-23T12:00:00,Prodloužení doby pro jednání a hlasování,pass,simple majority
683,2000-01-13T12:00:00,143 - návrh zákona o poskytnutí jednorázové peněžní částky příslušníkům československých zahraničních armád 1939 - 1945,pass,simple majority
1149,2000-07-12T12:00:00,295 - návrh usnesení Senátu k vývoji situace v Bělorusku,fail,simple majority
1085,2000-06-29T12:00:00,291 - návrh zákona o Státním zemědělském intervenčním fondu a o změně některých dalších zákonů,fail,simple majority
978,2000-05-17T12:00:00,238 - návrh zákona o majetku ČR a jejím vystupování v právních vztazích,pass,simple majority
346,1999-07-28T12:00:00,72 - návrh zákona o rozsahu branné povinnosti a o vojenských správních úřadech - senátor F. Bartoš,pass,simple majority
1413,2000-11-22T12:00:00,"356 - návrh, kterým se předkládá PČR k vyslovení souhlasu Dohoda mezi ČR a Salvadorskou republikou o podpoře a ochraně investic",pass,simple majority
772,2000-02-25T12:00:00,171 - návrh zákona o ochraně osobních údajů a o změně některých zákonů,pass,simple majority
642,2000-01-12T12:00:00,"149 - návrh zákona, kterým se mění zákon č. 587/1992 Sb., o spotřebních daních",fail,simple majority
190,1999-04-28T12:00:00,Zpráva Mandátového a imunitního výboru - přerušení projednávání do osobní účasti senátora V. Bendy na jednání MIV,fail,simple majority
1421,2000-11-23T12:00:00,"362 - návrh kterým se mění zákon č. 586/1992 Sb., o daních z příjmů, ve znění pozdějších předpisů a některé další zákony",pass,simple majority
1336,2000-10-19T12:00:00,"334 - Návrh zákona, kterým se mění zákon č. 555/1992 Sb., o Vězeňské službě a justiční stráži České republiky",pass,simple majority
325,1999-07-01T12:00:00,45 - návrh zákona o veterinární péči a o změně některých souvisejících zákonů,pass,simple majority
243,1999-06-17T12:00:00,"31 - změna zákonů o spotřební dani, o DPH, o lihu a o daních z příjmů",fail,simple majority
321,1999-07-01T12:00:00,"45 - pozměňovací návrhy senátorů F. Bartoše, J. Brýdla a J. Seitlové",pass,simple majority
1309,2000-08-10T12:00:00,324 - návrh zákona o provozu na pozemních komunikacích a o změnách některých zákonů,pass,simple majority
1038,2000-06-23T12:00:00,20. schůze Senátu,pass,simple majority
72,1998-12-16T12:00:00,Schválení pořadu 1. schůze Senátu,fail,simple majority
752,2000-02-24T12:00:00,180 - návrh zákona o ochraně před dovozem subvencovaných výrobků a o změně dalších zákonů,pass,simple majority
593,1999-12-09T12:00:00,návrh pořadu 12. schůze Senátu,pass,simple majority
721,2000-02-10T12:00:00,"152 - Návrh zákona, kterým se mění zákon č. 29/1992 Sb., o komoditních burzách, zákon o cenných papírech",pass,simple majority
235,1999-06-17T12:00:00,"31 - změna zákonů o spotřební dani, o DPH, o lihu a o daních z příjmů - senátor Jiří Vyvadil",fail,simple majority
676,2000-01-13T12:00:00,prodloužení doby pro jednání a hlasování,pass,simple majority
1080,2000-06-29T12:00:00,291 - návrh zákona o Státním zemědělském intervenčním fondu a o změně některých dalších zákonů,pass,simple majority
1031,2000-06-21T12:00:00,262 - návrh na vyslovení souhlasu s vypovězením Úmluvy č. 40 o pojištění zaměstnanců v zemědělských podnicích,pass,simple majority
163,1999-03-11T12:00:00,10 - Návrh zákona o svobodném přístupu k informacím a o změně dalších zákonů,pass,simple majority
713,2000-02-10T12:00:00,188 - návrh podrobnějších pravidel jednání Senátu ve věci volby kandidátů na funkci Veřej. ochránce práv a jeho zástupce,pass,simple majority
1010,2000-05-18T12:00:00,"247 - návrh zákona, kterým se mění a doplňuje zákon č. 1/1992 Sb., o mzdě a odměně za prac., pohotovost, a některé další zák.",fail,simple majority
265,1999-07-01T12:00:00,"46 - Návrh zákona, kterým se mění zákon č. 1/1991 Sb., o zaměstnanosti a další zákony",pass,simple majority
516,1999-11-18T12:00:00,85 - vládní návrh k vysílání ozbrojených sil ČR mimo území ČR a k pobytu cizích vojsk na území ČR,pass,all representatives majority
565,1999-12-08T12:00:00,"118 - návrh zákona, kterým se mění některé zákony v souvislosti s přijetím zákona o veřejných dražbách",pass,simple majority
872,2000-04-06T12:00:00,"210 - návrh zákona, kterým se mění zákon č. 174/1968 Sb., o Státním dozoru nad bezpečností práce a další zákony",fail,simple majority
817,2000-03-01T12:00:00,pokračování 16. schůze Senátu,pass,simple majority
710,2000-02-10T12:00:00,157 - Úmluva o postupu předchozího souhlasu v mezinárodním obchodu s chemickými látkami na ochranu rostlin,pass,simple majority
1403,2000-11-22T12:00:00,Volba členů Mandátového a imunitního výboru,pass,simple majority
850,2000-03-16T12:00:00,196 - Návrh zákona o zákazu dodávek pro jadernou elektrárnu Búšehr,pass,simple majority
310,1999-07-01T12:00:00,45 - návrh zákona o veterinární péči a o změně některých souvisejících zákonů,fail,simple majority
103,1998-12-17T12:00:00,přerušení,fail,simple majority
800,2000-02-25T12:00:00,"182 - návrh zákona, kterým se mění a doplňuje zákon č. 87/1995 Sb., o spořitelních a úvěrních družstvech",pass,simple majority
1046,2000-06-23T12:00:00,"266 - návrh zákona, kterým se mění zákon č. 124/1992 Sb., o Vojenské policii, ve znění zákona č. 39/1995 Sb.",pass,simple majority
976,2000-05-17T12:00:00,238 - návrh zákona o majetku ČR a jejím vystupování v právních vztazích,pass,simple majority
3990,1999-03-10T12:00:00,7 - Vídeňská úmluva o sukcesi států ve vztahu k smlouvám,pass,simple majority
341,1999-07-28T12:00:00,72 - návrh zákona o rozsahu branné povinnosti a o vojenských správních úřadech,fail,simple majority
445,1999-11-11T12:00:00,procedurální návrh,pass,simple majority
1333,2000-10-19T12:00:00,142 - Návrh na vydání ústavního zákona o referendu,pass,simple majority
979,2000-05-17T12:00:00,238 - návrh zákona o majetku ČR a jejím vystupování v právních vztazích,pass,simple majority
360,1999-07-28T12:00:00,9. schůze Senátu,fail,simple majority
548,1999-12-08T12:00:00,Usnesení Senátu PČR k sněmovnímu tisku č. 214 (senátní tisk č. 116),pass,simple majority
916,2000-04-06T12:00:00,200 - návrh zákona o telekomunikacích a o změně dalších zákonů,pass,simple majority
981,2000-05-17T12:00:00,239 - návrh zákona o změnách některých zákonů v souvislosti s přijetím zákona o majetku ČR a jejím vystup. v právních vztazích,pass,simple majority
204,1999-04-21T12:00:00,"24 - Návrh na vyslovení souhlasu s pozemními tranzity, přistáváním voj.letadel a pobytem příslušníků cizích vojsk na území ČR",pass,all representatives majority
1249,2000-08-09T12:00:00,"309 - návrh zákona o obranné standardizaci, katalogizaci a státním ověřování jakosti výrobků a služeb k zajištění obrany státu",pass,simple majority
559,1999-12-08T12:00:00,117 - návrh zákona o veřejných dražbách,pass,simple majority
989,2000-05-17T12:00:00,221 - volba kandidátů na funkci Veřejného ochránce práv a jeho zástupce,pass,simple majority
1225,2000-08-04T12:00:00,"318 - návrh zákona, kterým se mění zákon č. 6/1993 Sb., o České národní bance a zákon č. 166/1993 Sb. o Nejvyšším kontrolním úřadu",pass,simple majority
182,1999-04-28T12:00:00,Určení dvou ověřovatelů 4. schůze Senátu,pass,simple majority
1264,2000-08-09T12:00:00,Prodloužení doby pro hlasování,pass,simple majority
365,1999-07-29T12:00:00,74 - návrh zákona o vojácích z povolání,pass,simple majority
422,1999-08-05T12:00:00,77 - návrh zákona o zajišťování obrany České republiky,pass,simple majority
492,1999-11-12T12:00:00,109 - návrh zákona o cestovních dokladech,pass,simple majority
395,1999-08-04T12:00:00,54 - smlouva mezi Českou republikou a Chorvatskou republikou o sociálním zabezpečení,pass,simple majority
470,1999-11-12T12:00:00,108 - návrh zákona o občanských průkazech,pass,simple majority
1230,2000-08-04T12:00:00,"306 - návrh zákona, kterým se mění zákon č. 40/1964 Sb., občanský zákoník a některé další zákony",pass,simple majority
696,2000-01-13T12:00:00,143 - návrh zákona o poskytnutí jednorázové peněžní částky příslušníkům československých zahraničních armád 1939 - 1945,pass,simple majority
1135,2000-06-30T12:00:00,276 - návrh zákona o ochraně veřejného zdraví a o změně některých souvisejících zákonů,pass,simple majority
849,2000-03-16T12:00:00,196 - Návrh zákona o zákazu dodávek pro jadernou elektrárnu Búšehr,pass,simple majority
1098,2000-06-29T12:00:00,271 - návrh zákona o auditorech a o změně zákona č. 165/1998 Sb.,pass,simple majority
925,2000-04-07T12:00:00,"208 - návrh zákona o právu autorském, o právech souvisejících s právem autorským a o změně některých zákonů",pass,simple majority
172,1999-04-14T12:00:00,3. schůze Senátu,pass,simple majority
1353,2000-10-25T12:00:00,Návrh pořadu 22. schůze Senátu,pass,simple majority
547,1999-12-08T12:00:00,"128 - návrh zákona, kterým se mění zákon č. 87/1991 Sb., o mimosoudních rehabilitacích",pass,simple majority
1219,2000-08-03T12:00:00,"314 - návrh zákona, kterým se mění zákon č. 530/1990 Sb., o dluhopisech, ve znění pozdějších předpisů",pass,simple majority
1364,2000-10-25T12:00:00,340 - Návrh zákona o podmínkách podnikání a o výkonu státní správy v energetických odvětvích a o změně některých zákonů,pass,simple majority
1224,2000-08-04T12:00:00,"318 - návrh zákona, kterým se mění zákon č. 6/1993 Sb., o České národní bance a zákon č. 166/1993 Sb. o Nejvyšším kontrolním úřadu",fail,simple majority
611,1999-12-10T12:00:00,"27 - návrh zákona, kterým se mění a doplňuje zákon č. 247/1995 Sb., o volbách do Parlamentu České republiky",pass,simple majority
953,2000-05-10T12:00:00,233 - návrh zákona o státním dluhopisovém programu na úhradu rozpočtovaného schodku státního rozpočtu ČR na rok 2000,fail,simple majority
477,1999-11-12T12:00:00,108 - návrh zákona o občanských průkazech,pass,simple majority
471,1999-11-12T12:00:00,108 - návrh zákona o občanských průkazech,fail,simple majority
382,1999-07-29T12:00:00,"69 - návrh zákona, kterým se mění trestní zákon,lesní zákon, zákon o myslivosti, o ochraně přírody a o stát. správě ve vod. hospod.",pass,simple majority
589,1999-12-09T12:00:00,122 - návrh zákona o poštovních službách a o změně některých zákonů,pass,simple majority
1394,2000-11-22T12:00:00,351 - vyslovení souhlasu s Opčním protokolem k Úmluvě OSN o odstranění všech forem diskriminace žen,pass,simple majority
269,1999-07-01T12:00:00,"48 - pozměňovací návrh VHZD, ÚPV",pass,simple majority
639,2000-01-12T12:00:00,"146 - návrh zákona, kterým se mění zákon č. 99/1963 Sb., občanský soudní řád",pass,simple majority
1011,2000-05-18T12:00:00,"247 - návrh zákona, kterým se mění a doplňuje zákon č. 1/1992 Sb., o mzdě a odměně za prac., pohotovost, a některé další zák.",pass,simple majority
436,1999-09-16T12:00:00,návrh na zařazení sen. Václava Fischera do výboru Senátu,fail,simple majority
462,1999-11-12T12:00:00,82 - Návrh senátního návrhu zákona o Památníku doby nesvobody - senátor M. Žantovský a další - pozměňovací návrh,fail,simple majority
323,1999-07-01T12:00:00,45 - návrh zákona o veterinární péči a o změně některých souvisejících zákonů,pass,simple majority
1077,2000-06-29T12:00:00,"277 - návrh zákona, kterým se mění zákon č. 424/1991 Sb., o sdružování v politických stranách a politických hnutích",fail,simple majority
1144,2000-07-12T12:00:00,"294 - návrh zákona, kterým se mění zákon č. 513/1991 Sb., obchodní zákoník, a další zákony",pass,simple majority
909,2000-04-06T12:00:00,200 - návrh zákona o telekomunikacích a o změně dalších zákonů,pass,simple majority
240,1999-06-17T12:00:00,"31 - změna zákonů o spotřební dani, o DPH, o lihu a o daních z příjmů - senátor Jiří Skalický",pass,simple majority
803,2000-02-25T12:00:00,"182 - návrh zákona, kterým se mění a doplňuje zákon č. 87/1995 Sb., o spořitelních a úvěrních družstvech",pass,simple majority
213,1999-06-09T12:00:00,Volný přístup občanů České republiky do Senátu PČR - hlasování odděleně o jednotlivých bodech návrhu usnesení,fail,simple majority
1422,2000-11-23T12:00:00,"362 - návrh kterým se mění zákon č. 586/1992 Sb., o daních z příjmů, ve znění pozdějších předpisů a některé další zákony",pass,simple majority
974,2000-05-17T12:00:00,238 - návrh zákona o majetku ČR a jejím vystupování v právních vztazích,pass,simple majority
428,1999-08-05T12:00:00,78 - návrh zákona o ozbrojených silách České republiky,pass,simple majority
509,1999-11-18T12:00:00,"104 - návrh zákona o poskytování dotací soukromým školám, předškolním a školským zařízením",pass,simple majority
634,2000-01-12T12:00:00,15. schůze Senátu,pass,simple majority
529,1999-11-18T12:00:00,96 - Dohoda mezi ČR a Bulharskou republikou o podpoře a vzájemné ochraně investic,pass,simple majority
379,1999-07-29T12:00:00,"70 - návrh zákona o opatřeních týkajících se dovozu, vývozu a zpětného vývozu zboží porušujícího práva duš. vlast.",pass,simple majority
858,2000-04-05T12:00:00,18. schůze Senátu Parlamentu České republiky,pass,simple majority
649,2000-01-13T12:00:00,143 - návrh zákona o poskytnutí jednorázové peněžní částky příslušníkům československých zahraničních armád 1939 - 1945,pass,simple majority
864,2000-04-05T12:00:00,198 - Dohoda mezi ČR a Pákistánskou islámskou republikou o podpoře a vzájemné ochraně investic,pass,simple majority
3985,1999-03-10T12:00:00,2 - Souhlas s ratifikací Evropské charty místní samosprávy,fail,simple majority
578,1999-12-09T12:00:00,125 - návrh zákona o prevenci závažných havárií způsobených vybranými nebezpečnými chemickými látkami a chemickými přípravky,pass,simple majority
1361,2000-10-25T12:00:00,Návrh pořadu 22. schůze Senátu,pass,simple majority
74,1998-12-16T12:00:00,Zpráva předsedy Senátu o činnosti Senátu v 1. funkčním období,pass,simple majority
591,1999-12-09T12:00:00,návrh pořadu 12. schůze Senátu,pass,simple majority
1200,2000-08-03T12:00:00,"317 - návrh zákona, kterým se mění zákon č. 591/1992 Sb., o cenných papírech, a některé další zákony",pass,simple majority
517,1999-11-18T12:00:00,85 - vládní návrh k vysílání ozbrojených sil ČR mimo území ČR a k pobytu cizích vojsk na území ČR,pass,simple majority
609,1999-12-10T12:00:00,"27 - návrh zákona, kterým se mění a doplňuje zákon č. 247/1995 Sb., o volbách do Parlamentu České republiky",pass,simple majority
1045,2000-06-23T12:00:00,"251 - návrh zákona, kterým se mění zákon č. 328/1991 Sb., o konkursu a vyrovnání",pass,simple majority
666,2000-01-13T12:00:00,140 - návrh zákona o právech a povinnostech při vydávání periodického tisku a o změně některých dalších zákonů,pass,simple majority
99,1998-12-17T12:00:00,Volba členů stálé delegace PČR do Parlamentního shromáždění Rady Evropy,pass,simple majority
1199,2000-08-03T12:00:00,"317 - návrh zákona, kterým se mění zákon č. 591/1992 Sb., o cenných papírech, a některé další zákony",pass,simple majority
553,1999-12-08T12:00:00,návrh pořadu 12. schůze Senátu,pass,simple majority
1001,2000-05-18T12:00:00,"241 - návrh zákona o přechodu některých věcí, práv a závazků z majetku ČR do majetku krajů",pass,simple majority
879,2000-04-06T12:00:00,"207 - návrh zákona, kterým se mění zákon o léčivech, zákon o péči o zdraví lidu a zákon o živnostenském podnikání",fail,simple majority
261,1999-06-30T12:00:00,"40 - Návrh zákona o sčítání lidu, domů a bytů v roce 2001",pass,simple majority
257,1999-06-30T12:00:00,44 - Návrh zákona o výkonu trestu odnětí svobody,pass,simple majority
115,1999-03-10T12:00:00,zkrácení lhůty před volbou,pass,simple majority
425,1999-08-05T12:00:00,78 - návrh zákona o ozbrojených silách České republiky,pass,simple majority
681,2000-01-13T12:00:00,143 - návrh zákona o poskytnutí jednorázové peněžní částky příslušníkům československých zahraničních armád 1939 - 1945,fail,simple majority
949,2000-05-10T12:00:00,19. schůze Senátu,pass,simple majority
1385,2000-10-26T12:00:00,"341 - Návrh zákona, kterým se mění zákon č. 21/1992 Sb., o bankách, ve znění pozdějších předpisů",fail,simple majority
267,1999-07-01T12:00:00,předřazení bodu č. 15,pass,simple majority
467,1999-11-12T12:00:00,vyslovení souhlasu Senátu se zřízením Podvýborů Výboru pro zdravotnictví a sociální politiku,pass,simple majority
873,2000-04-06T12:00:00,18. schůze Senátu Parlamentu České republiky,pass,simple majority
