id,name,state
50-68,ANTONIO JOAQUIM ARAUJO,Maranhão
50-70,CESAR BANDEIRA,Maranhão
50-71,DAVI ALVES SILVA,Maranhão
50-72,DOMINGOS DUTRA,Maranhão
50-73,ELISEU MOURA,Maranhão
50-74,FRANCISCO COELHO,Maranhão
50-75,GASTÃO VIEIRA,Maranhão
50-76,JAYME SANTANA,Maranhão
50-77,JOÃO ALBERTO,Maranhão
50-78,JOSÉ CARLOS SABÓIA,Maranhão
50-79,MAGNO BACELAR,Maranhão
50-80,MÁRCIA MARINHO,Maranhão
50-81,MAURO FECURY,Maranhão
50-82,PEDRO NOVAIS,Maranhão
50-83,REMI TRINTA,Maranhão
50-84,ROBERTO ROCHA,Maranhão
50-85,SARNEY FILHO,Maranhão
50-86,SEBASTIÃO MADEIRA,Maranhão
50-87,ANÍBAL GOMES,Ceará
50-88,ANTONIO BALHMANN,Ceará
50-89,ANTONIO DOS SANTOS,Ceará
50-90,ARNON BEZERRA,Ceará
50-91,EDSON QUEIROZ,Ceará
50-92,FIRMO DE CASTRO,Ceará
50-93,GONZAGA MOTA,Ceará
50-94,INÁCIO ARRUDA,Ceará
50-95,JACKSON PEREIRA,Ceará
50-96,JOSÉ LINHARES,Ceará
50-97,JOSÉ PIMENTEL,Ceará
50-98,LEÔNIDAS CRISTINO,Ceará
50-99,MARCELO TEIXEIRA,Ceará
50-100,NELSON OTOCH,Ceará
50-101,PAES DE ANDRADE,Ceará
50-102,PIMENTEL GOMES,Ceará
50-103,PINHEIRO LANDIM,Ceará
50-104,ROBERTO PESSOA,Ceará
50-105,ROMMEL FEIJÓ,Ceará
50-106,UBIRATAN AGUIAR,Ceará
50-107,VICENTE ARRUDA,Ceará
50-108,ZÉ GERARDO,Ceará
50-109,ALBERTO SILVA,Piauí
50-110,ARI MAGALHÃES,Piauí
50-111,B. SÁ,Piauí
50-112,CIRO NOGUEIRA,Piauí
50-113,FELIPE MENDES,Piauí
50-114,HERACLITO FORTES,Piauí
50-115,JOÃO HENRIQUE,Piauí
50-116,JÚLIO CESAR,Piauí
50-117,MUSSA DEMES,Piauí
50-118,PAES LANDIM,Piauí
50-119,AUGUSTO VIVEIROS,Rio Grande do Norte
50-120,BETINHO ROSADO,Rio Grande do Norte
50-121,CARLOS ALBERTO,Rio Grande do Norte
50-122,CIPRIANO CORREIA,Rio Grande do Norte
50-123,HENRIQUE EDUARDO ALVES,Rio Grande do Norte
50-124,IBERÊ FERREIRA,Rio Grande do Norte
50-125,LAIRE ROSADO,Rio Grande do Norte
50-126,NEY LOPES,Rio Grande do Norte
50-127,ADAUTO PEREIRA,Paraíba
50-128,ÁLVARO GAUDÊNCIO NETO,Paraíba
50-129,ARMANDO ABÍLIO,Paraíba
50-130,CÁSSIO CUNHA LIMA,Paraíba
50-131,EFRAIM MORAIS,Paraíba
50-132,ENIVALDO RIBEIRO,Paraíba
50-133,GILVAN FREIRE,Paraíba
50-134,IVANDRO CUNHA LIMA,Paraíba
50-135,JOSÉ ALDEMIR,Paraíba
50-136,JOSÉ LUIZ CLEROT,Paraíba
50-137,ROBERTO PAULINO,Paraíba
50-138,WILSON BRAGA,Paraíba
50-139,ANTÔNIO GERALDO,Pernambuco
50-140,EDUARDO CAMPOS,Pernambuco
50-141,FERNANDO FERRO,Pernambuco
50-142,FERNANDO LYRA,Pernambuco
50-143,GONZAGA PATRIOTA,Pernambuco
50-144,HUMBERTO COSTA,Pernambuco
50-145,INOCÊNCIO OLIVEIRA,Pernambuco
50-146,JOÃO COLAÇO,Pernambuco
50-147,JOSÉ CHAVES,Pernambuco
50-148,JOSÉ JORGE,Pernambuco
50-149,JOSÉ MENDONÇA BEZERRA,Pernambuco
50-150,JOSÉ MÚCIO MONTEIRO,Pernambuco
50-151,LUIZ PIAUHYLINO,Pernambuco
50-152,MENDONÇA FILHO,Pernambuco
50-153,NILSON GIBSON,Pernambuco
50-154,OSVALDO COELHO,Pernambuco
50-155,PEDRO CORREA,Pernambuco
50-156,ROBERTO FONTES,Pernambuco
50-157,ROBERTO MAGALHÃES,Pernambuco
50-158,SALATIEL CARVALHO,Pernambuco
50-159,SÉRGIO GUERRA,Pernambuco
50-160,SEVERINO CAVALCANTI,Pernambuco
50-161,VICENTE ANDRÉ GOMES,Pernambuco
50-162,WILSON CAMPOS,Pernambuco
50-163,WOLNEY QUEIROZ,Pernambuco
50-164,ALBÉRICO CORDEIRO,Alagoas
50-165,AUGUSTO FARIAS,Alagoas
50-166,BENEDITO DE LIRA,Alagoas
50-167,CECI CUNHA,Alagoas
50-168,FERNANDO TORRES,Alagoas
50-169,JOSÉ THOMAZ NONÔ,Alagoas
50-170,LUIZ DANTAS,Alagoas
50-171,MOACYR ANDRADE,Alagoas
50-172,TALVANE ALBUQUERQUE,Alagoas
50-173,ADELSON RIBEIRO,Sergipe
50-174,BOSCO FRANÇA,Sergipe
50-175,CARLOS MAGNO,Sergipe
50-176,CLEONÂNCIO FONSECA,Sergipe
50-177,JERÔNIMO REIS,Sergipe
50-178,JOSÉ TELES,Sergipe
50-179,MARCELO DÉDA,Sergipe
50-180,WILSON CUNHA,Sergipe
50-181,ALCIDES MODESTO,Bahia
50-182,SÉRGIO CARNEIRO,Bahia
50-183,AROLDO CEDRAZ,Bahia
50-184,BENITO GAMA,Bahia
50-185,BETO LELIS,Bahia
50-186,CLAUDIO CAJADO,Bahia
50-187,CORIOLANO SALES,Bahia
50-188,DOMINGOS LEONELLI,Bahia
50-189,ERALDO TINOCO,Bahia
50-190,EUJÁCIO SIMÕES,Bahia
50-191,FÉLIX MENDONÇA,Bahia
50-192,FERNANDO GOMES,Bahia
50-193,GEDDEL VIEIRA LIMA,Bahia
50-194,HAROLDO LIMA,Bahia
50-195,JAIRO AZI,Bahia
50-196,JAIRO CARNEIRO,Bahia
50-197,JAQUES WAGNER,Bahia
50-198,JOÃO ALMEIDA,Bahia
50-199,JOÃO LEÃO,Bahia
50-200,JONIVAL LUCAS,Bahia
50-201,JORGE KHOURY,Bahia
50-202,JOSÉ CARLOS ALELUIA,Bahia
50-203,JOSÉ ROCHA,Bahia
50-204,LEUR LOMANTO,Bahia
50-205,LUÍS EDUARDO,Bahia
50-206,LUIZ BRAGA,Bahia
50-207,LUIZ MOREIRA,Bahia
50-208,MANOEL CASTRO,Bahia
50-209,MARCOS MEDRADO,Bahia
50-210,MÁRIO NEGROMONTE,Bahia
50-211,NESTOR DUARTE,Bahia
50-212,PEDRO IRUJO,Bahia
50-213,PRISCO VIANA,Bahia
50-214,ROBERTO SANTOS,Bahia
50-215,ROLAND LAVIGNE,Bahia
50-216,SEVERIANO ALVES,Bahia
50-217,SIMARA ELLERY,Bahia
50-218,UBALDINO JÚNIOR,Bahia
50-219,URSICINO QUEIROZ,Bahia
50-220,ADEMIR LUCAS,Minas Gerais
50-221,AÉCIO NEVES,Minas Gerais
50-222,ANTÔNIO DO VALLE,Minas Gerais
50-223,ARACELY DE PAULA,Minas Gerais
50-224,ARMANDO COSTA,Minas Gerais
50-225,BONIFÁCIO DE ANDRADA,Minas Gerais
50-226,CARLOS MELLES,Minas Gerais
50-227,CARLOS MOSCONI,Minas Gerais
50-228,CHICO FERRAMENTA,Minas Gerais
50-229,DANILO DE CASTRO,Minas Gerais
50-230,EDUARDO BARBOSA,Minas Gerais
50-231,ELIAS MURAD,Minas Gerais
50-232,ELISEU RESENDE,Minas Gerais
50-233,FERNANDO DINIZ,Minas Gerais
50-234,GENÉSIO BERNARDINO,Minas Gerais
50-235,HERCULANO ANGHINETTI,Minas Gerais
50-236,HUGO RODRIGUES DA CUNHA,Minas Gerais
50-237,HUMBERTO SOUTO,Minas Gerais
50-238,IBRAHIM ABI-ACKEL,Minas Gerais
50-239,ISRAEL PINHEIRO,Minas Gerais
50-240,JAIME MARTINS,Minas Gerais
50-241,JAIR SIQUEIRA,Minas Gerais
50-242,JOÃO FASSARELLA,Minas Gerais
50-243,JOSÉ REZENDE,Minas Gerais
50-244,JOSÉ SANTANA DE VASCONCELLOS,Minas Gerais
50-245,LAEL VARELLA,Minas Gerais
50-246,LEOPOLDO BESSONE,Minas Gerais
50-247,MÁRCIO REINALDO MOREIRA,Minas Gerais
50-248,MARCOS LIMA,Minas Gerais
50-249,MARIA ELVIRA,Minas Gerais
50-250,MÁRIO DE OLIVEIRA,Minas Gerais
50-251,MAURÍCIO CAMPOS,Minas Gerais
50-252,MAURO LOPES,Minas Gerais
50-253,NEWTON CARDOSO,Minas Gerais
50-254,NILMÁRIO MIRANDA,Minas Gerais
50-255,ODELMO LEÃO,Minas Gerais
50-256,OSMÂNIO PEREIRA,Minas Gerais
50-257,PAULO DELGADO,Minas Gerais
50-258,PAULO HESLANDER,Minas Gerais
50-259,PHILEMON RODRIGUES,Minas Gerais
50-260,RAUL BELÉM,Minas Gerais
50-261,ROBERTO BRANT,Minas Gerais
50-262,ROMEL ANÍZIO,Minas Gerais
50-263,RONALDO PERIM,Minas Gerais
50-264,SANDRA STARLING,Minas Gerais
50-265,SARAIVA FELIPE,Minas Gerais
50-266,SÉRGIO MIRANDA,Minas Gerais
50-267,SÉRGIO NAYA,Minas Gerais
50-268,SILAS BRASILEIRO,Minas Gerais
50-269,SÍLVIO ABREU,Minas Gerais
50-270,TILDEN SANTIAGO,Minas Gerais
50-271,VITTORIO MEDIOLI,Minas Gerais
50-272,ZAIRE REZENDE,Minas Gerais
50-273,ADELSON SALVADOR,Espírito Santo
50-274,FEU ROSA,Espírito Santo
50-275,JOÃO COSER,Espírito Santo
50-276,JORGE ANDERS,Espírito Santo
50-277,LUIZ BUAIZ,Espírito Santo
50-278,LUIZ DURÃO,Espírito Santo
50-279,NILTON BAIANO,Espírito Santo
50-280,RITA CAMATA,Espírito Santo
50-281,ROBERTO VALADÃO,Espírito Santo
50-282,THEODORICO FERRACO,Espírito Santo
50-283,ALDIR CABRAL,Rio de Janeiro
50-284,ALEXANDRE CARDOSO,Rio de Janeiro
50-285,ALEXANDRE SANTOS,Rio de Janeiro
50-286,ALVARO VALLE,Rio de Janeiro
50-288,AROLDE DE OLIVEIRA,Rio de Janeiro
50-289,CANDINHO MATTOS,Rio de Janeiro
50-290,CARLOS SANTANA,Rio de Janeiro
50-291,CIDINHA CAMPOS,Rio de Janeiro
50-292,MARIA DA CONCEIÇÃO TAVARES,Rio de Janeiro
50-293,EDSON EZEQUIEL,Rio de Janeiro
50-294,EDUARDO MASCARENHAS,Rio de Janeiro
50-295,EURICO MIRANDA,Rio de Janeiro
50-296,FERNANDO GABEIRA,Rio de Janeiro
50-297,FERNANDO GONÇALVES,Rio de Janeiro
50-298,FERNANDO LOPES,Rio de Janeiro
50-299,FRANCISCO DORNELLES,Rio de Janeiro
50-300,FRANCISCO SILVA,Rio de Janeiro
50-301,ITAMAR SERPA,Rio de Janeiro
50-302,JAIR BOLSONARO,Rio de Janeiro
50-303,JANDIRA FEGHALI,Rio de Janeiro
50-304,JOÃO MENDES,Rio de Janeiro
50-305,JORGE WILSON,Rio de Janeiro
50-306,JOSÉ CARLOS COUTINHO,Rio de Janeiro
50-307,JOSÉ CARLOS LACERDA,Rio de Janeiro
50-308,JOSÉ EGYDIO,Rio de Janeiro
50-309,JOSÉ MAURÍCIO,Rio de Janeiro
50-310,LAPROVITA VIEIRA,Rio de Janeiro
50-311,LAURA CARNEIRO,Rio de Janeiro
50-312,LIMA NETTO,Rio de Janeiro
50-313,LINDBERG FARIAS,Rio de Janeiro
50-314,MARCIA CIBILIS VIANA,Rio de Janeiro
50-315,MARCIO FORTES,Rio de Janeiro
50-316,MILTON TEMER,Rio de Janeiro
50-317,MIRO TEIXEIRA,Rio de Janeiro
50-318,MOREIRA FRANCO,Rio de Janeiro
50-319,NELSON BORNIER,Rio de Janeiro
50-320,NILTON CERQUEIRA,Rio de Janeiro
50-321,NOEL DE OLIVEIRA,Rio de Janeiro
50-322,ROBERTO CAMPOS,Rio de Janeiro
50-323,ROBERTO JEFFERSON,Rio de Janeiro
50-324,RONALDO CEZAR COELHO,Rio de Janeiro
50-325,RUBEM MEDINA,Rio de Janeiro
50-326,SERGIO AROUCA,Rio de Janeiro
50-327,SIMÃO SESSIM,Rio de Janeiro
50-328,VANESSA FELIPPE,Rio de Janeiro
50-329,ADHEMAR DE BARROS FILHO,São Paulo
50-330,ALBERTO GOLDMAN,São Paulo
50-331,ALDO REBELO,São Paulo
50-332,ALMINO AFFONSO,São Paulo
50-333,ALOYSIO NUNES FERREIRA,São Paulo
50-334,ANTONIO CARLOS PANNUNZIO,São Paulo
50-335,ANTONIO KANDIR,São Paulo
50-336,ARLINDO CHINAGLIA,São Paulo
50-337,ARNALDO FARIA DE SÁ,São Paulo
50-338,ARY KARA,São Paulo
50-339,AYRES DA CUNHA,São Paulo
50-340,BETO MANSUR,São Paulo
50-341,CARLOS APOLINÁRIO,São Paulo
50-342,CARLOS NELSON,São Paulo
50-343,CELSO DANIEL,São Paulo
50-344,CELSO RUSSOMANNO,São Paulo
50-345,CORAUCI SOBRINHO,São Paulo
50-346,CUNHA BUENO,São Paulo
50-347,CUNHA LIMA,São Paulo
50-348,DELFIM NETTO,São Paulo
50-349,DUILIO PISANESCHI,São Paulo
50-350,EDINHO ARAÚJO,São Paulo
50-351,EDUARDO JORGE,São Paulo
50-352,FÁBIO FELDMANN,São Paulo
50-353,FAUSTO MARTELLO,São Paulo
50-354,FERNANDO ZUPPO,São Paulo
50-355,FRANCO MONTORO,São Paulo
50-356,HÉLIO BICUDO,São Paulo
50-357,HÉLIO ROSAS,São Paulo
50-358,IVAN VALENTE,São Paulo
50-359,JAIR MENEGUELLI,São Paulo
50-360,JOÃO MELLÃO NETO,São Paulo
50-361,JOÃO PAULO,São Paulo
50-362,JORGE TADEU MUDALEN,São Paulo
50-363,JOSÉ ANÍBAL,São Paulo
50-364,JOSÉ AUGUSTO,São Paulo
50-365,JOSÉ COIMBRA,São Paulo
50-366,JOSÉ DE ABREU,São Paulo
50-367,JOSÉ GENOÍNO,São Paulo
50-368,JOSÉ MACHADO,São Paulo
50-369,JOSÉ PINOTTI,São Paulo
50-370,JURANDYR PAIXÃO,São Paulo
50-371,KOYU IHA,São Paulo
50-372,LUCIANO ZICA,São Paulo
50-373,LUIZ CARLOS SANTOS,São Paulo
50-374,LUIZ GUSHIKEN,São Paulo
50-375,MALULY NETTO,São Paulo
50-376,MARCELO BARBIERI,São Paulo
50-377,MARQUINHO CHEDID,São Paulo
50-378,MARTA SUPLICY,São Paulo
50-379,MAURÍCIO NAJAR,São Paulo
50-380,MICHEL TEMER,São Paulo
50-381,NELSON MARQUEZELLI,São Paulo
50-382,DE VELASCO,São Paulo
50-383,PAULO LIMA,São Paulo
50-384,REGIS DE OLIVEIRA,São Paulo
50-385,RICARDO IZAR,São Paulo
50-386,ROBSON TUMA,São Paulo
50-387,SALVADOR ZIMBALDI,São Paulo
50-388,SILVIO TORRES,São Paulo
50-389,TELMA DE SOUZA,São Paulo
50-390,TUGA ANGERAMI,São Paulo
50-391,USHITARO KAMIA,São Paulo
50-392,VADÃO GOMES,São Paulo
50-393,VALDEMAR COSTA NETO,São Paulo
50-394,VICENTE CASCIONE,São Paulo
50-395,WAGNER ROSSI,São Paulo
50-396,WAGNER SALUSTIANO,São Paulo
50-397,WELSON GASPARINI,São Paulo
50-398,ZULAIÊ COBRA,São Paulo
50-399,ANTONIO JOAQUIM,Mato Grosso
50-400,AUGUSTINHO FREITAS,Mato Grosso
50-401,GILNEY VIANA,Mato Grosso
50-402,ROBERTO FRANÇA,Mato Grosso
50-403,RODRIGUES PALMA,Mato Grosso
50-404,ROGÉRIO SILVA,Mato Grosso
50-405,TETE BEZERRA,Mato Grosso
50-406,WELINTON FAGUNDES,Mato Grosso
50-407,AGNELO QUEIROZ,Distrito Federal
50-408,AUGUSTO CARVALHO,Distrito Federal
50-409,BENEDITO DOMINGOS,Distrito Federal
50-410,CHICO VIGILANTE,Distrito Federal
50-411,JOFRAN FREJAT,Distrito Federal
50-412,MARIA LAURA,Distrito Federal
50-413,OSÓRIO ADRIANO,Distrito Federal
50-414,WIGBERTO TARTUCE,Distrito Federal
50-415,ALDO ARANTES,Goiás
50-416,BARBOSA NETO,Goiás
50-417,JOÃO NATAL,Goiás
50-418,JOSIAS GONZAGA,Goiás
50-419,JOVAIR ARANTES,Goiás
50-420,LIDIA QUINAN,Goiás
50-421,MARCONI PERILLO,Goiás
50-422,MARIA VALADÃO,Goiás
50-423,ORCINO GONÇALVES,Goiás
50-424,PEDRINHO ABRÃO,Goiás
50-425,PEDRO CANEDO,Goiás
50-426,PEDRO WILSON,Goiás
50-427,ROBERTO BALESTRA,Goiás
50-428,RUBENS COSAC,Goiás
50-429,SANDRO MABEL,Goiás
50-430,VILMAR ROCHA,Goiás
50-431,ZÉ GOMES DA ROCHA,Goiás
50-432,ANDRÉ PUCCINELLI,Mato Grosso do Sul
50-433,DILSO SPERAFICO,Mato Grosso do Sul
50-434,FLÁVIO DERZI,Mato Grosso do Sul
50-435,MARILU GUIMARÃES,Mato Grosso do Sul
50-436,MARISA SERRANO,Mato Grosso do Sul
50-437,NELSON TRAD,Mato Grosso do Sul
50-438,OSCAR GOLDONI,Mato Grosso do Sul
50-439,SAULO QUEIROZ,Mato Grosso do Sul
50-440,ABELARDO LUPION,Paraná
50-441,AFFONSO CAMARGO,Paraná
50-442,ANTONIO UENO,Paraná
50-443,BASÍLIO VILLANI,Paraná
50-444,DILCEU SPERAFICO,Paraná
50-445,ELIAS ABRAHÃO,Paraná
50-446,FERNANDO RIBAS CARLI,Paraná
50-447,FLÁVIO ARNS,Paraná
50-448,HERMES PARCIANELLO,Paraná
50-449,HOMERO OGUIDÓ,Paraná
50-450,JOÃO IENSEN,Paraná
50-451,JOSÉ BORBA,Paraná
50-452,JOSÉ JANENE,Paraná
50-453,LUCIANO PIZZATTO,Paraná
50-454,LUIZ CARLOS HAULY,Paraná
50-455,MAURÍCIO REQUIÃO,Paraná
50-456,MAX ROSENMANN,Paraná
50-457,NEDSON MICHELETI,Paraná
50-458,NELSON MEURER,Paraná
50-459,ODÍLIO BALBINOTTI,Paraná
50-460,PADRE ROQUE,Paraná
50-461,PAULO BERNARDO,Paraná
50-462,PAULO CORDEIRO,Paraná
50-463,REINHOLD STEPHANES,Paraná
50-464,RENATO JOHNSSON,Paraná
50-465,RICARDO BARROS,Paraná
50-466,RICARDO GOMYDE,Paraná
50-467,VALDOMIRO MEGER,Paraná
50-468,VILSON SANTINI,Paraná
50-469,WERNER WANDERER,Paraná
50-470,EDINHO BEZ,Santa Catarina
50-471,EDISON ANDRINO,Santa Catarina
50-472,HUGO BIEHL,Santa Catarina
50-473,JOÃO MATOS,Santa Catarina
50-474,JOÃO PIZZOLATTI,Santa Catarina
50-475,JOSÉ CARLOS VIEIRA,Santa Catarina
50-476,JOSÉ FRITSCH,Santa Catarina
50-477,LEONEL PAVAN,Santa Catarina
50-478,LUIZ HENRIQUE,Santa Catarina
50-479,MÁRIO CAVALLAZZI,Santa Catarina
50-480,MILTON MENDES,Santa Catarina
50-481,NEUTO DE CONTO,Santa Catarina
50-482,PAULO BAUER,Santa Catarina
50-483,PAULO BORNHAUSEN,Santa Catarina
50-484,PAULO GOUVÊA,Santa Catarina
50-485,SERAFIM VENZON,Santa Catarina
50-486,ADÃO PRETTO,Rio Grande do Sul
50-487,ADYLSON MOTTA,Rio Grande do Sul
50-488,AIRTON DIPP,Rio Grande do Sul
50-489,AUGUSTO NARDES,Rio Grande do Sul
50-490,CARLOS CARDINAL,Rio Grande do Sul
50-491,DARCÍSIO PERONDI,Rio Grande do Sul
50-492,ELISEU PADILHA,Rio Grande do Sul
50-493,ENIO BACCI,Rio Grande do Sul
50-494,ESTHER GROSSI,Rio Grande do Sul
50-495,EZIDIO PINHEIRO,Rio Grande do Sul
50-496,FETTER JÚNIOR,Rio Grande do Sul
50-497,GERMANO RIGOTTO,Rio Grande do Sul
50-498,HUGO LAGRANHA,Rio Grande do Sul
50-499,JAIR SOARES,Rio Grande do Sul
50-500,JARBAS LIMA,Rio Grande do Sul
50-501,JOSE FORTUNATI,Rio Grande do Sul
50-502,LUIZ MAINARDI,Rio Grande do Sul
50-503,MATHEUS SCHMIDT,Rio Grande do Sul
50-504,MENDES RIBEIRO FILHO,Rio Grande do Sul
50-505,MIGUEL ROSSETTO,Rio Grande do Sul
50-506,NELSON MARCHEZAN,Rio Grande do Sul
50-507,NELSON PROENÇA,Rio Grande do Sul
50-508,ODACIR KLEIN,Rio Grande do Sul
50-509,OSVALDO BIOLCHI,Rio Grande do Sul
50-510,PAULO PAIM,Rio Grande do Sul
50-511,PAULO RITZEL,Rio Grande do Sul
50-512,RENAN KURTZ,Rio Grande do Sul
50-513,TELMO KIRST,Rio Grande do Sul
50-514,WALDOMIRO FIORAVANTE,Rio Grande do Sul
50-515,WILSON CIGNACHI,Rio Grande do Sul
50-516,YEDA CRUSIUS,Rio Grande do Sul
50-517,ARNALDO MADEIRA,São Paulo
50-518,JÚLIO REDECKER,Rio Grande do Sul
50-519,WILSON BRANCO,Rio Grande do Sul
50-520,ADROALDO STRECK,Rio Grande do Sul
50-521,FRANCISCO HORTA,Minas Gerais
50-522,SYLVIO LOPES,Rio de Janeiro
50-523,ALEXANDRE CERANTO,Paraná
50-524,CHICO DA PRINCESA,Paraná
50-525,JAIME FERNANDES,Bahia
50-526,LUIS ROBERTO PONTE,Rio Grande do Sul
50-527,RICARDO HERÁCLIO,Pernambuco
50-528,CARLOS DA CARBRAS,Amazonas
50-529,OLAVO CALHEIROS,Alagoas
50-530,JOSÉ TUDE,Bahia
50-531,ANTÔNIO AURELIANO,Minas Gerais
50-532,IVO MAINARDI,Rio Grande do Sul
50-534,VALDIR COLATTO,Santa Catarina
50-535,DEJANDIR DALPASQUALE,Santa Catarina
50-536,RIVALDO MACARI,Santa Catarina
50-537,NAN SOUZA,Maranhão
50-538,ALCIONE ATHAYDE,Rio de Janeiro
50-539,MELQUÍADES NETO,Tocantins
50-540,COSTA FERREIRA,Maranhão
50-541,PAULO FEIJÓ,Rio de Janeiro
50-542,ALBERICO FILHO,Maranhão
50-543,VIRMONDES CRUVINEL,Goiás
50-544,CARLOS MENDES,Goiás
50-545,NAIR XAVIER LOBO,Goiás
50-546,AGNALDO TIMÓTEO,Rio de Janeiro
50-547,RICARDO RIQUE,Paraíba
50-548,AYRTON XEREZ,Rio de Janeiro
50-549,RAIMUNDO BEZERRA,Ceará
50-550,PEDRO VALADARES,Sergipe
50-551,ARIOSTO HOLANDA,Ceará
50-552,WALDIR DIAS,Piauí
50-553,EDSON SOARES,Minas Gerais
50-554,EDSON SILVA,Ceará
50-555,OSMIR LIMA,Acre
50-556,NÁRCIO RODRIGUES,Minas Gerais
50-557,OSCAR ANDRADE,Rondonia
50-558,CLÁUDIO CHAVES,Amazonas
50-559,PEDRO HENRY,Mato Grosso
50-560,HAROLDO SABÓIA,Maranhão
50-561,MURILO DOMINGOS,Mato Grosso
50-562,ARY VALADÃO,Tocantins
50-563,MÁRIO MARTINS,Pará
50-564,PEDRO YVES,São Paulo
50-565,EUDORO PEDROZA,Tocantins
50-566,OSMAR LEITÃO,Rio de Janeiro
50-567,WILSON LEITE PASSOS,Rio de Janeiro
50-568,EMANUEL FERNANDES,São Paulo
50-569,JOÃO MAGALHÃES,Minas Gerais
50-570,IZIDÓRIO OLIVEIRA,Tocantins
50-571,OSWALDO SOLER,Mato Grosso
50-572,ULYSSES GABOARDI,Santa Catarina
50-573,MARÇAL FILHO,Mato Grosso do Sul
50-574,JOSÉ LOURENÇO,Bahia
50-575,ELÍSIO CURVO,Mato Grosso do Sul
50-576,DJALMA DE ALMEIDA CESAR,Paraná
50-577,JOÃO FAUSTINO,Rio Grande do Norte
50-578,MOISÉS BENNESBY,Rondonia
50-579,REGINA LINO,Acre
50-580,JOÃO CARLOS BACELAR,Bahia
50-581,WAGNER DO NASCIMENTO,Minas Gerais
50-582,LUIZ ALBERTO,Bahia
50-583,LAMARTINE POSELLA,São Paulo
50-584,LUIZ MÁXIMO,São Paulo
50-585,VALDECI OLIVEIRA,Rio Grande do Sul
50-586,LUIZ EDUARDO GREENHALGH,São Paulo
50-587,ETEVALDA GRASSI DE MENEZES,Espírito Santo
50-588,DÉRCIO KNOP,Santa Catarina
50-589,RAIMUNDO GOMES DE MATOS,Ceará
50-590,ARLINDO VARGAS,Rio Grande do Sul
50-591,WALTER PINHEIRO,Bahia
50-592,NEIF JABUR,Minas Gerais
50-593,ADEMIR CUNHA,Pernambuco
50-594,RONALDO SANTOS,Rio de Janeiro
50-595,ASDRÚBAL BENTES,Pará
50-596,FLÁVIO PALMIER DA VEIGA,Rio de Janeiro
50-597,CARLOS ALBERTO CAMPISTA,Rio de Janeiro
50-598,NEIVA MOREIRA,Maranhão
50-599,GERALDO PASTANA,Pará
50-600,JOANA DARC,Minas Gerais
50-601,PAULO NASCIMENTO,Rio de Janeiro
