id,start_date,motion:title,motion:result,motion:requirement
56,1998-09-23T12:00:00,98006 - Návrh senátního návrhu zákona o jednacím řádu Senátu,pass,simple majority
34,1998-09-23T12:00:00,98006 - Návrh senátního návrhu zákona o jednacím řádu Senátu,pass,simple majority
32,1998-09-23T12:00:00,98006 - Návrh senátního návrhu zákona o jednacím řádu Senátu,pass,simple majority
53,1998-09-23T12:00:00,98006 - Návrh senátního návrhu zákona o jednacím řádu Senátu,pass,simple majority
69,1998-11-05T12:00:00,návrh usnesení Senátu k zasedacímu pořádku na 1. schůzi Senátu po pravidelných volbách,fail,simple majority
55,1998-09-23T12:00:00,98006 - Návrh senátního návrhu zákona o jednacím řádu Senátu,pass,simple majority
50,1998-09-23T12:00:00,98006 - Návrh senátního návrhu zákona o jednacím řádu Senátu,pass,simple majority
9,1998-09-23T12:00:00,98006 - Návrh senátního návrhu zákona o jednacím řádu Senátu,pass,simple majority
68,1998-11-05T12:00:00,98092 - Návrh zákona o vydání státních dluhopisů k odstranění škod vzniklých v důsledku povodní v roce 1997,pass,simple majority
39,1998-09-23T12:00:00,98006 - Návrh senátního návrhu zákona o jednacím řádu Senátu,pass,simple majority
28,1998-09-23T12:00:00,98006 - Návrh senátního návrhu zákona o jednacím řádu Senátu,pass,simple majority
20,1998-09-23T12:00:00,98006 - Návrh senátního návrhu zákona o jednacím řádu Senátu,pass,simple majority
38,1998-09-23T12:00:00,98006 - Návrh senátního návrhu zákona o jednacím řádu Senátu,fail,simple majority
17,1998-09-23T12:00:00,98006 - Návrh senátního návrhu zákona o jednacím řádu Senátu,pass,simple majority
65,1998-11-05T12:00:00,7. schůze Senátu,pass,simple majority
40,1998-09-23T12:00:00,98006 - Návrh senátního návrhu zákona o jednacím řádu Senátu,pass,simple majority
18,1998-09-23T12:00:00,98006 - Návrh senátního návrhu zákona o jednacím řádu Senátu,pass,simple majority
47,1998-09-23T12:00:00,98006 - Návrh senátního návrhu zákona o jednacím řádu Senátu,pass,simple majority
21,1998-09-23T12:00:00,98006 - Návrh senátního návrhu zákona o jednacím řádu Senátu,pass,simple majority
62,1998-09-23T12:00:00,98087 - Návrh senátního návrhu zákona o stanovení ceny za výkup elektřiny,fail,simple majority
70,1998-11-05T12:00:00,návrh usnesení Senátu k zasedacímu pořádku na 1. schůzi Senátu po pravidelných volbách,fail,simple majority
15,1998-09-23T12:00:00,98006 - Návrh senátního návrhu zákona o jednacím řádu Senátu,fail,simple majority
12,1998-09-23T12:00:00,98006 - Návrh senátního návrhu zákona o jednacím řádu Senátu,pass,simple majority
31,1998-09-23T12:00:00,98006 - Návrh senátního návrhu zákona o jednacím řádu Senátu,pass,simple majority
43,1998-09-23T12:00:00,98006 - Návrh senátního návrhu zákona o jednacím řádu Senátu,pass,simple majority
49,1998-09-23T12:00:00,98006 - Návrh senátního návrhu zákona o jednacím řádu Senátu,pass,simple majority
6,1998-09-23T12:00:00,98006 - Návrh senátního návrhu zákona o jednacím řádu Senátu,pass,simple majority
52,1998-09-23T12:00:00,98006 - Návrh senátního návrhu zákona o jednacím řádu Senátu,pass,simple majority
42,1998-09-23T12:00:00,98006 - Návrh senátního návrhu zákona o jednacím řádu Senátu,pass,simple majority
