id,name,state
51-67,PASTOR AMARILDO,Tocantins
51-68,ALBÉRICO FILHO,Maranhão
51-70,CESAR BANDEIRA,Maranhão
51-71,COSTA FERREIRA,Maranhão
51-72,JOÃO CASTELO,Maranhão
51-73,ELISEU MOURA,Maranhão
51-74,FRANCISCO COELHO,Maranhão
51-75,GASTÃO VIEIRA,Maranhão
51-76,JOSÉ ANTONIO ALMEIDA,Maranhão
51-77,NEIVA MOREIRA,Maranhão
51-78,NICE LOBÃO,Maranhão
51-79,PAULO MARINHO,Maranhão
51-80,PEDRO FERNANDES,Maranhão
51-81,MAURO FECURY,Maranhão
51-82,PEDRO NOVAIS,Maranhão
51-83,REMI TRINTA,Maranhão
51-84,ROBERTO ROCHA,Maranhão
51-85,SARNEY FILHO,Maranhão
51-86,SEBASTIÃO MADEIRA,Maranhão
51-87,ANÍBAL GOMES,Ceará
51-88,ADOLFO MARINHO,Ceará
51-89,ALMEIDA DE JESUS,Ceará
51-90,ARNON BEZERRA,Ceará
51-91,ANTONIO CAMBRAIA,Ceará
51-92,ARIOSTO HOLANDA,Ceará
51-93,CHIQUINHO FEITOSA,Ceará
51-94,INÁCIO ARRUDA,Ceará
51-95,EUNÍCIO OLIVEIRA,Ceará
51-96,JOSÉ LINHARES,Ceará
51-97,JOSÉ PIMENTEL,Ceará
51-98,LÉO ALCÂNTARA,Ceará
51-99,MARCELO TEIXEIRA,Ceará
51-100,MANOEL SALVIANO,Ceará
51-101,MORONI TORGAN,Ceará
51-102,RAIMUNDO GOMES DE MATOS,Ceará
51-103,PINHEIRO LANDIM,Ceará
51-104,ROBERTO PESSOA,Ceará
51-105,ROMMEL FEIJÓ,Ceará
51-107,VICENTE ARRUDA,Ceará
51-108,SÉRGIO NOVAIS,Ceará
51-109,ÁTILA LIRA,Piauí
51-110,MARCELO CASTRO,Piauí
51-111,B. SÁ,Piauí
51-112,CIRO NOGUEIRA,Piauí
51-113,THEMÍSTOCLES SAMPAIO,Piauí
51-114,HERÁCLITO FORTES,Piauí
51-115,JOÃO HENRIQUE,Piauí
51-116,WELLINGTON DIAS,Piauí
51-117,MUSSA DEMES,Piauí
51-118,PAES LANDIM,Piauí
51-119,ANA CATARINA,Rio Grande do Norte
51-120,CARLOS ALBERTO ROSADO,Rio Grande do Norte
51-121,LAVOISIER MAIA,Rio Grande do Norte
51-122,MÚCIO SÁ,Rio Grande do Norte
51-123,HENRIQUE EDUARDO ALVES,Rio Grande do Norte
51-124,IBERÊ FERREIRA,Rio Grande do Norte
51-125,LAÍRE ROSADO,Rio Grande do Norte
51-126,NEY LOPES,Rio Grande do Norte
51-127,ADAUTO PEREIRA,Paraíba
51-128,AVENZOAR ARRUDA,Paraíba
51-129,ARMANDO ABÍLIO,Paraíba
51-130,CARLOS DUNGA,Paraíba
51-131,EFRAIM MORAIS,Paraíba
51-132,ENIVALDO RIBEIRO,Paraíba
51-133,DAMIÃO FELICIANO,Paraíba
51-134,DOMICIANO CABRAL,Paraíba
51-135,INALDO LEITÃO,Paraíba
51-136,MARCONDES GADELHA,Paraíba
51-137,RICARDO RIQUE,Paraíba
51-138,WILSON BRAGA,Paraíba
51-140,EDUARDO CAMPOS,Pernambuco
51-141,FERNANDO FERRO,Pernambuco
51-142,ANDRÉ DE PAULA,Pernambuco
51-143,GONZAGA PATRIOTA,Pernambuco
51-144,ARMANDO MONTEIRO,Pernambuco
51-145,INOCÊNCIO OLIVEIRA,Pernambuco
51-146,JOÃO COLAÇO,Pernambuco
51-147,JOSÉ CHAVES,Pernambuco
51-148,CARLOS BATATA,Pernambuco
51-149,JOSÉ MENDONÇA BEZERRA,Pernambuco
51-150,JOSÉ MÚCIO MONTEIRO,Pernambuco
51-151,LUIZ PIAUHYLINO,Pernambuco
51-152,CARLOS EDUARDO CADOCA,Pernambuco
51-153,CLEMENTINO COELHO,Pernambuco
51-154,OSVALDO COELHO,Pernambuco
51-155,DJALMA PAES,Pernambuco
51-156,JOAQUIM FRANCISCO,Pernambuco
51-157,LUCIANO BIVAR,Pernambuco
51-158,SALATIEL CARVALHO,Pernambuco
51-159,SÉRGIO GUERRA,Pernambuco
51-160,SEVERINO CAVALCANTI,Pernambuco
51-161,MARCOS DE JESUS,Pernambuco
51-162,PEDRO EUGÊNIO,Pernambuco
51-163,RICARDO FIUZA,Pernambuco
51-165,AUGUSTO FARIAS,Alagoas
51-166,GIVALDO CARIMBÃO,Alagoas
51-167,JOÃO CALDAS,Alagoas
51-168,REGIS CAVALCANTE,Alagoas
51-169,JOSÉ THOMAZ NONÔ,Alagoas
51-170,LUIZ DANTAS,Alagoas
51-171,OLAVO CALHEIROS,Alagoas
51-173,AUGUSTO FRANCO,Sergipe
51-174,IVAN PAIXÃO,Sergipe
51-175,JORGE ALBERTO,Sergipe
51-176,CLEONÂNCIO FONSECA,Sergipe
51-177,PEDRO VALADARES,Sergipe
51-178,JOSÉ TELES,Sergipe
51-180,SÉRGIO REIS,Sergipe
51-181,FRANCISTÔNIO PINTO,Bahia
51-183,AROLDO CEDRAZ,Bahia
51-184,BENITO GAMA,Bahia
51-185,GERSON GABRIELLI,Bahia
51-186,CLAUDIO CAJADO,Bahia
51-187,CORIOLANO SALES,Bahia
51-188,JAIME FERNANDES,Bahia
51-189,ERALDO TINOCO,Bahia
51-190,EUJÁCIO SIMÕES,Bahia
51-191,FÉLIX MENDONÇA,Bahia
51-192,JONIVAL LUCAS JUNIOR,Bahia
51-193,GEDDEL VIEIRA LIMA,Bahia
51-194,HAROLDO LIMA,Bahia
51-196,JAIRO CARNEIRO,Bahia
51-197,JAQUES WAGNER,Bahia
51-198,JOÃO ALMEIDA,Bahia
51-199,JOÃO LEÃO,Bahia
51-200,JOSÉ LOURENÇO,Bahia
51-201,JORGE KHOURY,Bahia
51-202,JOSÉ CARLOS ALELUIA,Bahia
51-203,JOSÉ ROCHA,Bahia
51-204,LEUR LOMANTO,Bahia
51-206,JUTAHY JUNIOR,Bahia
51-207,LUIZ MOREIRA,Bahia
51-209,NELSON PELLEGRINO,Bahia
51-210,MÁRIO NEGROMONTE,Bahia
51-211,NILO COELHO,Bahia
51-212,PEDRO IRUJO,Bahia
51-213,PAULO BRAGA,Bahia
51-214,PAULO MAGALHÃES,Bahia
51-215,ROLAND LAVIGNE,Bahia
51-216,SAULO PEDROSA,Bahia
51-217,WALDIR PIRES,Bahia
51-218,WALTER PINHEIRO,Bahia
51-219,URSICINO QUEIROZ,Bahia
51-221,AÉCIO NEVES,Minas Gerais
51-222,ANTÔNIO DO VALLE,Minas Gerais
51-223,ARACELY DE PAULA,Minas Gerais
51-224,CABO JÚLIO,Minas Gerais
51-225,CLEUBER CARNEIRO,Minas Gerais
51-226,CARLOS MELLES,Minas Gerais
51-227,CARLOS MOSCONI,Minas Gerais
51-228,CUSTÓDIO MATTOS,Minas Gerais
51-229,DANILO DE CASTRO,Minas Gerais
51-230,EDUARDO BARBOSA,Minas Gerais
51-231,EDMAR MOREIRA,Minas Gerais
51-232,ELISEU RESENDE,Minas Gerais
51-233,FERNANDO DINIZ,Minas Gerais
51-234,GILMAR MACHADO,Minas Gerais
51-235,HERCULANO ANGHINETTI,Minas Gerais
51-236,GLYCON TERRA PINTO,Minas Gerais
51-237,HÉLIO COSTA,Minas Gerais
51-238,IBRAHIM ABI-ACKEL,Minas Gerais
51-239,JOÃO MAGALHÃES,Minas Gerais
51-240,JAIME MARTINS,Minas Gerais
51-241,JOSÉ MILITÃO,Minas Gerais
51-243,LINCOLN PORTELA,Minas Gerais
51-244,MARIA DO CARMO LARA,Minas Gerais
51-245,LAEL VARELLA,Minas Gerais
51-246,MARIA LÚCIA,Minas Gerais
51-247,MÁRCIO REINALDO MOREIRA,Minas Gerais
51-248,NARCIO RODRIGUES,Minas Gerais
51-249,MARIA ELVIRA,Minas Gerais
51-250,MÁRIO DE OLIVEIRA,Minas Gerais
51-251,OLIMPIO PIRES,Minas Gerais
51-252,MAURO LOPES,Minas Gerais
51-253,PIMENTA DA VEIGA,Minas Gerais
51-254,NILMÁRIO MIRANDA,Minas Gerais
51-255,ODELMO LEÃO,Minas Gerais
51-256,OSMÂNIO PEREIRA,Minas Gerais
51-257,PAULO DELGADO,Minas Gerais
51-258,RAFAEL GUERRA,Minas Gerais
51-259,PHILEMON RODRIGUES,Minas Gerais
51-260,ROMEU QUEIROZ,Minas Gerais
51-261,ROBERTO BRANT,Minas Gerais
51-262,ROMEL ANIZIO,Minas Gerais
51-263,RONALDO VASCONCELLOS,Minas Gerais
51-264,VIRGÍLIO GUIMARÃES,Minas Gerais
51-265,SARAIVA FELIPE,Minas Gerais
51-266,SÉRGIO MIRANDA,Minas Gerais
51-267,WALFRIDO MARES GUIA,Minas Gerais
51-268,SILAS BRASILEIRO,Minas Gerais
51-269,ZEZÉ PERRELLA,Minas Gerais
51-270,TILDEN SANTIAGO,Minas Gerais
51-271,VITTORIO MEDIOLI,Minas Gerais
51-273,JOSÉ CARLOS FONSECA JR.,Espírito Santo
51-274,FEU ROSA,Espírito Santo
51-275,JOÃO COSER,Espírito Santo
51-276,JOSÉ CARLOS ELIAS,Espírito Santo
51-277,MAGNO MALTA,Espírito Santo
51-278,MARCUS VICENTE,Espírito Santo
51-279,NILTON BAIANO,Espírito Santo
51-280,RITA CAMATA,Espírito Santo
51-281,MAX MAURO,Espírito Santo
51-282,RICARDO FERRAÇO,Espírito Santo
51-283,ALDIR CABRAL,Rio de Janeiro
51-284,ALEXANDRE CARDOSO,Rio de Janeiro
51-285,ALEXANDRE SANTOS,Rio de Janeiro
51-286,ALMERINDA DE CARVALHO,Rio de Janeiro
51-287,AYRTON XERÊZ,Rio de Janeiro
51-288,AROLDE DE OLIVEIRA,Rio de Janeiro
51-289,BISPO RODRIGUES,Rio de Janeiro
51-290,CARLOS SANTANA,Rio de Janeiro
51-291,CORNÉLIO RIBEIRO,Rio de Janeiro
51-293,DINO FERNANDES,Rio de Janeiro
51-294,DR. HELENO,Rio de Janeiro
51-295,EURICO MIRANDA,Rio de Janeiro
51-296,FERNANDO GABEIRA,Rio de Janeiro
51-297,FERNANDO GONÇALVES,Rio de Janeiro
51-298,LUIZ RIBEIRO,Rio de Janeiro
51-299,FRANCISCO DORNELLES,Rio de Janeiro
51-300,FRANCISCO SILVA,Rio de Janeiro
51-301,EBER SILVA,Rio de Janeiro
51-302,JAIR BOLSONARO,Rio de Janeiro
51-303,JANDIRA FEGHALI,Rio de Janeiro
51-304,JOÃO MENDES,Rio de Janeiro
51-305,JORGE WILSON,Rio de Janeiro
51-306,JOSÉ CARLOS COUTINHO,Rio de Janeiro
51-307,EDUARDO PAES,Rio de Janeiro
51-308,IÉDIO ROSA,Rio de Janeiro
51-309,JOÃO SAMPAIO,Rio de Janeiro
51-310,JORGE BITTAR,Rio de Janeiro
51-311,LAURA CARNEIRO,Rio de Janeiro
51-312,LUISINHO,Rio de Janeiro
51-313,LUIZ SÉRGIO,Rio de Janeiro
51-314,MATTOS NASCIMENTO,Rio de Janeiro
51-315,MÁRCIO FORTES,Rio de Janeiro
51-316,MILTON TEMER,Rio de Janeiro
51-317,MIRO TEIXEIRA,Rio de Janeiro
51-318,MIRIAM REID,Rio de Janeiro
51-319,VALDECI PAIVA,Rio de Janeiro
51-320,PAULO BALTAZAR,Rio de Janeiro
51-321,PAULO FEIJÓ,Rio de Janeiro
51-322,RODRIGO MAIA,Rio de Janeiro
51-323,ROBERTO JEFFERSON,Rio de Janeiro
51-324,RONALDO CEZAR COELHO,Rio de Janeiro
51-325,RUBEM MEDINA,Rio de Janeiro
51-326,VIVALDO BARBOSA,Rio de Janeiro
51-327,SIMÃO SESSIM,Rio de Janeiro
51-328,WANDERLEY MARTINS,Rio de Janeiro
51-330,ALBERTO GOLDMAN,São Paulo
51-331,ALDO REBELO,São Paulo
51-332,ALOIZIO MERCADANTE,São Paulo
51-333,ALOYSIO NUNES FERREIRA,São Paulo
51-334,ANTONIO CARLOS PANNUNZIO,São Paulo
51-335,ANTONIO KANDIR,São Paulo
51-336,ARLINDO CHINAGLIA,São Paulo
51-337,ARNALDO FARIA DE SÁ,São Paulo
51-338,ARY KARA,São Paulo
51-339,ANDRÉ BENASSI,São Paulo
51-340,ANGELA GUADAGNIN,São Paulo
51-341,LUIZ ANTONIO FLEURY,São Paulo
51-343,ARNALDO MADEIRA,São Paulo
51-344,CELSO RUSSOMANNO,São Paulo
51-345,CORAUCI SOBRINHO,São Paulo
51-346,CUNHA BUENO,São Paulo
51-347,BISPO WANDERVAL,São Paulo
51-348,DELFIM NETTO,São Paulo
51-349,DUILIO PISANESCHI,São Paulo
51-351,EDUARDO JORGE,São Paulo
51-353,EMERSON KAPAZ,São Paulo
51-354,FERNANDO ZUPPO,São Paulo
51-356,DR. EVILÁSIO,São Paulo
51-357,GILBERTO KASSAB,São Paulo
51-358,DR. HÉLIO,São Paulo
51-359,JAIR MENEGUELLI,São Paulo
51-360,IARA BERNARDI,São Paulo
51-361,JOÃO PAULO,São Paulo
51-362,JORGE TADEU MUDALEN,São Paulo
51-363,JOSÉ ANÍBAL,São Paulo
51-364,JOÃO HERRMANN NETO,São Paulo
51-365,JOSÉ DIRCEU,São Paulo
51-366,JOSÉ DE ABREU,São Paulo
51-367,JOSÉ GENOÍNO,São Paulo
51-369,JULIO SEMEGHINI,São Paulo
51-370,LAMARTINE POSELLA,São Paulo
51-371,LUIZA ERUNDINA,São Paulo
51-372,MARCOS CINTRA,São Paulo
51-373,MEDEIROS,São Paulo
51-374,MILTON MONTI,São Paulo
51-376,MARCELO BARBIERI,São Paulo
51-377,MOREIRA FERREIRA,São Paulo
51-378,NELO RODOLFO,São Paulo
51-379,NEUTON LIMA,São Paulo
51-380,MICHEL TEMER,São Paulo
51-381,NELSON MARQUEZELLI,São Paulo
51-382,DE VELASCO,São Paulo
51-383,PAULO LIMA,São Paulo
51-384,PAULO KOBAYASHI,São Paulo
51-385,RICARDO IZAR,São Paulo
51-386,ROBSON TUMA,São Paulo
51-387,SALVADOR ZIMBALDI,São Paulo
51-388,PROFESSOR LUIZINHO,São Paulo
51-389,TELMA DE SOUZA,São Paulo
51-390,RICARDO BERZOINI,São Paulo
51-391,JOSÉ ROBERTO BATOCHIO,São Paulo
51-392,VADÃO GOMES,São Paulo
51-393,VALDEMAR COSTA NETO,São Paulo
51-394,RUBENS FURLAN,São Paulo
51-395,SAMPAIO DÓRIA,São Paulo
51-396,WAGNER SALUSTIANO,São Paulo
51-397,XICO GRAZIANO,São Paulo
51-398,ZÉ ÍNDIO,São Paulo
51-400,CELCITA PINHEIRO,Mato Grosso
51-401,LINO ROSSI,Mato Grosso
51-402,MURILO DOMINGOS,Mato Grosso
51-403,PEDRO HENRY,Mato Grosso
51-404,WILSON SANTOS,Mato Grosso
51-405,TETÉ BEZERRA,Mato Grosso
51-406,WELINTON FAGUNDES,Mato Grosso
51-407,AGNELO QUEIROZ,Distrito Federal
51-408,GERALDO MAGELA,Distrito Federal
51-409,MARIA ABADIA,Distrito Federal
51-410,PAULO OCTÁVIO,Distrito Federal
51-411,JOFRAN FREJAT,Distrito Federal
51-412,PEDRO CELSO,Distrito Federal
51-413,TADEU FILIPPELLI,Distrito Federal
51-414,WIGBERTO TARTUCE,Distrito Federal
51-415,EULER MORAIS,Goiás
51-416,BARBOSA NETO,Goiás
51-417,GEOVAN FREITAS,Goiás
51-418,JUQUINHA,Goiás
51-419,JOVAIR ARANTES,Goiás
51-420,LIDIA QUINAN,Goiás
51-421,LÚCIA VÂNIA,Goiás
51-422,LUIZ BITTENCOURT,Goiás
51-424,NORBERTO TEIXEIRA,Goiás
51-425,PEDRO CANEDO,Goiás
51-427,ROBERTO BALESTRA,Goiás
51-428,PEDRO CHAVES,Goiás
51-429,RONALDO CAIADO,Goiás
51-430,VILMAR ROCHA,Goiás
51-431,ZÉ GOMES DA ROCHA,Goiás
51-432,BEN-HUR FERREIRA,Mato Grosso do Sul
51-433,JOÃO GRANDÃO,Mato Grosso do Sul
51-435,MARÇAL FILHO,Mato Grosso do Sul
51-436,MARISA SERRANO,Mato Grosso do Sul
51-437,NELSON TRAD,Mato Grosso do Sul
51-438,PEDRO PEDROSSIAN,Mato Grosso do Sul
51-439,WALDEMIR MOKA,Mato Grosso do Sul
51-440,ABELARDO LUPION,Paraná
51-441,AFFONSO CAMARGO,Paraná
51-442,AIRTON ROVEDA,Paraná
51-443,BASÍLIO VILLANI,Paraná
51-444,DILCEU SPERAFICO,Paraná
51-445,ALEX CANZIANI,Paraná
51-446,CHICO DA PRINCESA,Paraná
51-447,FLÁVIO ARNS,Paraná
51-448,HERMES PARCIANELLO,Paraná
51-449,DR. ROSINHA,Paraná
51-450,GUSTAVO FRUET,Paraná
51-451,JOSÉ BORBA,Paraná
51-452,JOSÉ JANENE,Paraná
51-453,LUCIANO PIZZATTO,Paraná
51-454,LUIZ CARLOS HAULY,Paraná
51-455,IRIS SIMÕES,Paraná
51-456,MAX ROSENMANN,Paraná
51-457,JOSÉ CARLOS MARTINEZ,Paraná
51-458,NELSON MEURER,Paraná
51-459,ODÍLIO BALBINOTTI,Paraná
51-460,PADRE ROQUE,Paraná
51-461,MÁRCIO MATOS,Paraná
51-462,MOACIR MICHELETTO,Paraná
51-463,OSMAR SERRAGLIO,Paraná
51-464,OLIVEIRA FILHO,Paraná
51-465,RICARDO BARROS,Paraná
51-466,RAFAEL GRECA,Paraná
51-467,RUBENS BUENO,Paraná
51-468,SANTOS FILHO,Paraná
51-469,WERNER WANDERER,Paraná
51-470,EDINHO BEZ,Santa Catarina
51-471,EDISON ANDRINO,Santa Catarina
51-472,HUGO BIEHL,Santa Catarina
51-473,JOÃO MATOS,Santa Catarina
51-474,JOÃO PIZZOLATTI,Santa Catarina
51-475,ANTÔNIO CARLOS KONDER REIS,Santa Catarina
51-476,CARLITO MERSS,Santa Catarina
51-477,ENI VOLTOLINI,Santa Catarina
51-478,FERNANDO CORUJA,Santa Catarina
51-479,GERVÁSIO SILVA,Santa Catarina
51-480,LEODEGAR TISCOSKI,Santa Catarina
51-481,LUCI CHOINACKI,Santa Catarina
51-482,RENATO VIANNA,Santa Catarina
51-483,VICENTE CAROPRESO,Santa Catarina
51-484,PAULO GOUVÊA,Santa Catarina
51-485,SERAFIM VENZON,Santa Catarina
51-486,ADÃO PRETTO,Rio Grande do Sul
51-487,ALCEU COLLARES,Rio Grande do Sul
51-488,AIRTON DIPP,Rio Grande do Sul
51-489,AUGUSTO NARDES,Rio Grande do Sul
51-490,BETO ALBUQUERQUE,Rio Grande do Sul
51-491,DARCÍSIO PERONDI,Rio Grande do Sul
51-493,ENIO BACCI,Rio Grande do Sul
51-494,CEZAR SCHIRMER,Rio Grande do Sul
51-496,FETTER JUNIOR,Rio Grande do Sul
51-497,GERMANO RIGOTTO,Rio Grande do Sul
51-498,HENRIQUE FONTANA,Rio Grande do Sul
51-499,JÚLIO REDECKER,Rio Grande do Sul
51-500,LUIS CARLOS HEINZE,Rio Grande do Sul
51-501,MARCOS ROLIM,Rio Grande do Sul
51-503,PAULO JOSÉ GOUVÊA,Rio Grande do Sul
51-504,MENDES RIBEIRO FILHO,Rio Grande do Sul
51-505,POMPEO DE MATTOS,Rio Grande do Sul
51-507,NELSON PROENÇA,Rio Grande do Sul
51-508,ROBERTO ARGENTA,Rio Grande do Sul
51-509,OSVALDO BIOLCHI,Rio Grande do Sul
51-510,PAULO PAIM,Rio Grande do Sul
51-513,TELMO KIRST,Rio Grande do Sul
51-514,FIORAVANTE,Rio Grande do Sul
51-516,YEDA CRUSIUS,Rio Grande do Sul
51-517,TARCISIO ZIMMERMANN,Rio Grande do Sul
51-518,RICARTE DE FREITAS,Mato Grosso
51-520,PEDRO BITTENCOURT,Santa Catarina
51-524,MARCOS LIMA,Minas Gerais
51-526,JORGE PINHEIRO,Distrito Federal
51-528,BONIFÁCIO DE ANDRADA,Minas Gerais
51-529,ALCIONE ATHAYDE,Rio de Janeiro
51-530,OSVALDO SOBRINHO,Mato Grosso
51-532,ESTHER GROSSI,Rio Grande do Sul
51-534,JOÃO MAGNO,Minas Gerais
51-535,YVONILTON GONÇALVES,Bahia
51-536,ANTONIO JOAQUIM ARAÚJO,Maranhão
51-537,REGINALDO GERMANO,Bahia
51-538,JOEL DE HOLLANDA,Pernambuco
51-539,PEDRO CORRÊA,Pernambuco
51-540,ZULAIÊ COBRA,São Paulo
51-542,PAULO DE ALMEIDA,Rio de Janeiro
51-545,ALBERTO FRAGA,Distrito Federal
51-548,NELSON OTOCH,Ceará
51-549,HELENILDO RIBEIRO,Alagoas
51-552,ANTONIO CARLOS MENDES THAME,São Paulo
51-553,SILVIO TORRES,São Paulo
51-555,GESSIVALDO ISAIAS,Piauí
51-557,JOSÉ ALEKSANDRO,Acre
51-559,MAURO BENEVIDES,Ceará
51-563,EULER RIBEIRO,Amazonas
51-564,KÁTIA ABREU,Tocantins
51-567,MÁRIO ASSAD JÚNIOR,Minas Gerais
51-573,CHICO SARDELLI,São Paulo
51-574,SAULO COELHO,Minas Gerais
51-577,JOSÉ EGYDIO,Rio de Janeiro
51-578,EDIR OLIVEIRA,Rio Grande do Sul
51-579,ALDO ARANTES,Goiás
51-581,ITAMAR SERPA,Rio de Janeiro
51-584,MANOEL VITÓRIO,Mato Grosso do Sul
51-585,JOÃO CARLOS BACELAR,Bahia
51-586,MILTON BARBOSA,Bahia
51-587,ORLANDO FANTAZZINI,São Paulo
51-589,ARISTON ANDRADE,Bahia
51-590,EZIDIO PINHEIRO,Rio Grande do Sul
51-591,JOÃO EDUARDO DADO,São Paulo
51-592,ARY JOSÉ VANAZZI,Rio Grande do Sul
51-593,ORLANDO DESCONSI,Rio Grande do Sul
51-594,WAGNER ROSSI,São Paulo
51-595,ASDRUBAL BENTES,Pará
51-597,CANDINHO MATTOS,Rio de Janeiro
51-598,DIVALDO SURUAGY,Alagoas
51-599,SOCORRO GOMES,Pará
51-600,MAURILIO FERREIRA LIMA,Pernambuco
51-601,ANA CORSO,Rio Grande do Sul
51-602,LUIZ EDUARDO GREENHALGH,São Paulo
51-603,LUIZ ALBERTO,Bahia
51-604,TÂNIA SOARES,Sergipe
51-605,KINCAS MATTOS,São Paulo
51-606,CLOVIS ILGENFRITZ,Rio Grande do Sul
51-608,LUCIANO ZICA,São Paulo
51-609,WOLNEY QUEIROZ,Pernambuco
51-610,SALOMÃO GURGEL,Rio Grande do Norte
51-611,ROSE DE FREITAS,Espírito Santo
51-612,ELIAS MURAD,Minas Gerais
51-613,HAROLDO BEZERRA,Pará
51-614,PIMENTEL GOMES,Ceará
51-616,OSMAR TERRA,Rio Grande do Sul
51-617,REINALDO GRIPP,Rio de Janeiro
51-618,OSÓRIO ADRIANO,Distrito Federal
51-620,DR. ANTONIO CRUZ,Mato Grosso do Sul
51-621,CARLOS NADER,Rio de Janeiro
51-622,RONALDO SANTOS,Rio de Janeiro
51-623,EDMUNDO GALDINO,Tocantins
51-624,DOLORES NUNES,Tocantins
51-625,DR. GOMES,Amazonas
51-626,PAULO LESSA,Rio de Janeiro
51-627,WILSON CIGNACHI,Rio Grande do Sul
51-628,GENÉSIO BERNARDINO,Minas Gerais
51-629,CRESCÊNCIO PEREIRA JR.,Ceará
51-630,CLÓVIS QUEIROZ,Acre
51-631,ROBERTO JOHN,Piauí
51-632,GUILHERME  MELO,Piauí
